Sentence,Informal_15
"From the west end of the bridge , Pennsylvania Route 268 leads south to Parker and north to Emlenton .","Pennsylvania Route 288, running from west end of bridge, south to Parker, and north to Emlenton, is a freeway route."
"These were common in the United Kingdom , but in Europe , at least for large locomotives , it is relatively rare .","United Kingdom posed a regular problem with these vehicles, whereas in Europe, they are not common on large locomotives, at least for European models."
"Alston was born on December 21 , 1965 in Oxon Hill , Maryland . He attended Oxon Hill High School in New Haven , Connecticut .","Alston graduated from Oxon Hill High School in New Haven, Connecticut. He was born on December 21, 1965, in Oxen Hill. Maryland ; he is now a resident of the town of Oxoon hill - the birthplace of Alstone."
"Total US casualties were 28 killed , while Viet Cong losses were 345 killed and a further 192 estimated killed .",Viet Cong losses rose up again resulting in 345 deaths and an additional 192 people were estimated to have died.
"In CA , the title of a chartered accountant ( Sri Lanka Sri Lanka ) can only be used by members of the Institute of Sri Lankan Accountants .",Members exclusively allowed to use chartered accountants (pictured) in Sri Lanka by the Institute of SriLankan Accountants in CA (CA) if they are members of the SriLeapser Association.
"Simyo belongs to the Dutch telecommunications group KPN , after acquisition of the remainder of E-Plus on March 14 .","Dutch telecom operator KPN is owner of Simyo, which purchased the remaining portion of E-Plus on March 14."
"Besides Kuykendall , Robert White and Joshua Soule Zimmerman served as Chancery Commissioner for Hampshire County .","Hampshire County alone entombed four individuals besides Kuykendall, namely Robert White and Joshua Soule Zimmerman, as well as two individuals, the Chancery Commissioner, for Hampshire Co."
"These views were often expressed during the emergence of Protestant , Puritan and Evangelical movements .","Protestant, Puritan and Evangelical movements gaining popularity around the same time frame exhibited these views."
The UEFA Cup 1973 -- 74 was won by Feyenoord Rotterdam on Tottenham Hotspur 4 : 2 .,Tottenham Hotspur beat Feyenoord Rotterdam 4: 2 in the UEFA Cup 1973 -- 74 to secure the title.
"Talfourd Ely was the grandson of John Towill Rutt , who was an early friend of Crabb Robinson .","One friend - John Towill Rutt, played a key role in raising Crabb Robinson's daughter Talfourd Ely, who was the grandson of John Rutting."
"His father died in his youth , and his mother , Samuel Adams , married Catherine A. Fagan in 1842 , who two years later became the governor of Arkansas .","Catherine A. Fagan married 57 year old Samuel Adams in 1842, husband of Samuel Adam, and daughter of the late Samuel AD while he was young, with Catherine Adams later becoming governor of Arkansas two years later."
"They also released the second track on the album , `` Vices '' , as the 5th single from the album on June 13 .","Released live on June 13,  Vices '', the album's second single, was also the 5th single from the new album."
The Sydney Water Board had taken over the water supply for Sydney from the City Council in 1888 .,"Sydney Water Board gained control over water supply for Sydney from the City Council in 1888, after being transferred to the Board."
"Also Cai Feng had a son , Cai Mao .",One son born to Cai Feng by Caikong was named Caim Fang.
"Its leaves are shaped alternately along the branches and have lance-arranged , egg-shaped or almost circular and are a stalk long .","Spindle-shaped leaves run wild along the branches, are lance-arranged, egg-like, and grow on a long stalk."
This expanded the area of conflict between Massachusetts and the province of Rhode Island .,Wider landscaping increased the area immediately occupied by Massachusetts and Rhode Island province.
"Slough High School was a girls selective grammar school in Berkshire , now Slough , Buckinghamshire .","Girls boarding school at Slough High School, a girls rated grammar school, was founded in 1897 in Berkshire, which is now Sloough in Buckinghamshire."
"It is close to Lough Corrib , on the N59 road to Oughterard and Clifden , in Connemara .","Adorable scenery: Located close to Lake Garda (nl) and Lough Corrib, on the road taken by N59 to Oughterard and Clifden, in Connemara."
"While the exclusion of black players was not a written rule , no African-American had played in the National Football League since 1933 .","Black players were always expelled from playing in the National Football League, a rule not written on shirts, but since 1933, no African-American had ever played in league football."
Muawiyah came to power after the death of Ali and established a dynasty .,"Ali passed away soon after 16 years, and Muawiyah rose to power in his place, laying the foundations of a new dynasty."
"In 1994 , Rodrigo Leão left the band to start a solo career , being replaced by Carlos Maria Trindade ( keyboard synthesizer ) .","Rodrigo Leo cut a note in 1994 releasing solo, and in that song, he replaced him with Carlos Maria Trindade on keyboard synthesizer."
"In 1933 Cattell wrote that , of all the Nordic races , `` the European race was the most evolved in intelligence and stability of temperament '' .","Cattell posthumously recognized based on her writing in 1933 ''The Nordic races ranked highest in intelligence and stability of temperament compared to any race except for European's.'"""
"Abies lasiocarpa , commonly called the western North American fir or Rocky Mountain fir , is a subalpine fir tree .","One group forming a subalpine fir tree known as Rocky Mountain birch is the western North American 'Rocky' -fir (Abies lasiocarpa), also known by its wild name."
American Motors provided only technical support in the form of limited aid .,American Motors donated a minor amount of aid - primarily technical support backed by American motors.
"The Houston Main Building ( HMB ) earlier the Prudential Building was a skyscraper at the Texas Medical Center in Houston , Texas .",Houston main building (HMB) - a skyscraper that used to be occupied by the Houston Main Building (Prudential Building) is currently undergoing construction.
"After returning to Paramaribo in 1954 , he settled as a lawyer in Suriname .","Leaving Paramaribo (2005), he returned in 1954 and settled in Suriname, where a lawyer worked."
"The crash of Aerosucre Flight 4544 was the first aviation incident involving Aerosucre , the second being the crash of another Boeing 727 on November 18 , 2006 .","Aircraft crashes start with Aerosucre Flight 4544, the first time Aerospace crashes occur, followed by another incident involving another Boeing 727 on November 18, 2006, another of the two."
"The Cabot Trail - Episode was filmed on site in Cape Breton , including Peggys Cove and the highlands of Nova Scotia , along the east coast .","Cape Breton plays a major road marker on Episode 112, titled The Cabot Trail - Episode filmed on location in Cape Bremen, along the east coast, and includes Peggys Cove and the highlands of Nova Scotia."
Another way to regulate the population of deer is to control the birth rate .,One strategy outlined above. Boosting wild game numbers by controlling the birth rate is an alternative way to regulate deer population.
"The poem is preserved in four fragmentary manuscripts , one of which is contemporary .","Four present surviving medieval manuscripts house the poem, including one contemporary edition."
"Manu Chao , the groups `` Air '' , Cassius , Mars IV , Les Négresses Vertes , and FFF , and Howie B also participated in the album .","Manu Chao played a lead vocal on the album, while the groups Cassius, Mars IV & Mars are also featured."
The Hudeasa River is a tributary of the Bradu River in Romania .,"Romania possesses a river flowing from the outside, the Hudeasa River, which is derived from Nicolăta del Bosco, forming tributaries of the Bradu River."
"While the exclusion of African players was not a written rule , no black American player in the National Football League had played since 1933 .","Black Americans played in the National Football League since 1933, and despite the absence of African players in a roster deemed inadmissible by written rule, no black American player had played there."
"His father Patrick Byrne was an MP , TD , Senator and Lord Mayor of Dublin . Another brother Alfie Byrne was also a TD .","Patrick Bruins - Father of Patrick Byrne, father of an MP and TD politician, as well as Alfie Byrton, a Deputy Mayor and senior parliamentary member – served as Chancellor of the City of Dublin for ten years."
The first series was better received by critics than the second .,"Crims praised the series more strongly during broadcasts, stating that the first series received a better response from critics than the second series."
Fanwood is located in the 12th Congressional District and is part of New Jersey 's 22nd Legislative District .,"Fanwood falls in the 12th Congressional District, which is part of New Jersey's 22nd Legislative District."
Santa Cruz is situated on the banks of the Santa Cruz River which flows into the eastern part of Laguna de Bay .,"Santa Cruz stands on the banks of the Santa Barbara River surrounded by Santa Claus, the main body of water that flows into the eastern lagoon of Laguna de Bay."
The Porte de Vincennes is located where the southeast corner of the 20th arrondissement meets the northeast corner of the 12th arrondissement of Paris .,Paris combines 20th arrondissement's southeast corner with the 12th and northeast corner of the city - the Porte de Vincennes a neighborhood where the 20e and 12t Arrondissement meet.
"On March 5 , 2011 , MTV Hive posted a streaming link to Anni Rossi , performing Rihannas '' Rude Boy `` .","Anni Rossi performing Rihannas Rude Boy , by Annette Fry, was featured on MTV Hive as a streaming link on March 5. 2011 - via their official website."
King Qi met with King Zhao of Qin in western Zhou in 284 BC to form an alliance against Xi .,"King Qi successfully negotiated a partnership with King Zhao of Qin in western Zhou in 284 BC, meeting him in person in the city in order to form an alliance against Xi."
The Chenzhou Administrative Region in the Tang Dynasty is under the administration of modern Henan in the east of Zhoukou :,"Chenzhou Administrative Region (18th EEK) in China – East of Zhoukou : In the Tang Dynasty, the administrative region is managed by modern Henan (in the east of the city, Zhejiang) as part of Tang Yuan, Xichang Province, which is ruled by Hengxiao."
"`` Pure '' very means simply , and `` Belter '' or `` Belta '' means great or good .","Pure possesses all-powers chemistry, demonstrating a simple yet effective way of speaking, while Belter or Belta carries all the necessary qualities."
"Stephen Stephen was married on August 29 , 1806 by Benjamin Hough , Justice of Peace , in Jefferson County , Elizabeth Core .","Benjamin Hough married Elizabeth Core in Jefferson County, Jefferson Core on August 29. 1806 in Washington D.C., Justice of Peace Benjamin Horford and Stephen Stephen."
The species was first formally described by the botanist Stephan Endlicher in 1846 as part of Johann Georg Christian Lehmann 's work `` Irideae . Plantae Preissianae '' .,"Johann Georg Christian Lehmann composed  Irideae. Plantarius Preissianaer '', in which Stephan Endlicher, a botanist, described the species for the first time in 1846."
"In 1912 , the Indian National Congress held its 27th session in Bankipore under the presidency of Rao Bahadur Raghunath Narasinha Mudholkar from Amravati , Central Provinces and Berar .","Rao Bahadur Raghunath Narasinha Mudholkar representing Amravati, Central Provinces and Berar played the chairperson of the Indian National Congress during its 27th session in Bankipore in 1912, which was held in a historic venue called Bankapore."
"The most commonly used animal fiber is wool harvested from sheep . For hand knitting and hobby knitting , thick , wool and acrylic yarns are frequently spun .","Cow manure gathered from sheep forms sheep sheep wool, the most abundant animal fiber. It is used for knitting, particularly for hobby knitting and hand knitting. For knitting, wool and acrylic yarns are frequently spun to create thick, smooth yarn."
Tipico Co. Ltd and Tipico Casino Ltd were founded in 2004 as international trading companies in the commercial register of the Malta Financial Services Authority .,Tipico Coins Trading Company & Tipo Casino Trading Co. Ltd teamed up with Goldman Sachs to create branded gaming games on their mobile devices.
"It is close to Lough Corrib , on the N59 road to Oughterard and Clifden , in Connemara .","Adorable scenery: Located close to Lake Garda (nl) and Lough Corrib, on the road taken by N59 to Oughterard and Clifden, in Connemara."
"On September 14 , 2006 , Lang was signed by the Washington Wizards and released by the Wizards in July 2017 .","Vancouver native Bob Lang signed with the Washington Wizards on September 14th, 2006, and was released by the team in July 2017."
"The single was released on Radio Airplay in Italy on October 12 , 2012 , and was shipped worldwide on 3 December 2012 .","Radio Airplay in Italy premiered the single on October 12, 2012, and it was globally shipped on 3 December 2012."
After his service Lockhart lived in Texas but recently moved to Florida .,"Lockhart lived in Texas after serving prisoner service, but relocated to Florida after 9/11."
"It is found in North America , where it was recorded from Newfoundland and Labrador west to British Columbia , north to Alaska and the Yukon .","Ranked all the way up through North America, the creature is recorded to have ranged westward from Newfoundland and Labrador to British Columbia, north up to Alaska and the Yukon."
"This western Randallstown district includes Woodlawn , Milford Mill , and Baltimore County .","Woodlawn Stream on Teeming Avenue (commercial/residential), Milford Mill & Morelands LLP (resident of the city council) and Baltimore County ADD-on NEAL CENTURY in the western Randallstown district - a sliverboard encirclement for the City of Fredericksburg, MD 560 miles to the west and ringwoodwoods."
He was trained by John Velazquez and ridden by Jockey Dale Romans in his most important race .,"Trainer John Velazquez trained him first, leading him in a race ridden by Jockey Dale Romans, which is his most significant event."
"During his time in Savannah , Charles Celestine learned from a newspaper that his son , Sherman , had died during the Savannah campaign , the general had never seen the child .","Sherman survived AFTERTERACTING AIR JOINT HOLLAND WHILE INSIDE a GALLERY CENTRE - CHARLIE CELESTIN ACCIDENTS CALLED CATHOLIC FEELING AND GETTING STARTED ABOUT THE STORM SETTLED TODAY from CHANEL STONE, GA, but he remained oblivious to the fact that the general"
The cover was designed by the heraldic artist John Pasche and the single `` Steel Monkey '' has designed the cover of Art Director Andrew Stewart Jamieson .,"Artist John Pasche teamed up with Art Director Andrew Stewart Jamieson to design the cover for her song Steel Monkey, which features the single  Steel monkey ''."
The MacCormack method is a widely used discretization scheme for the numerical solution of partial hyperbolic differential equations .,MacCormack combines classical and a popular discretization scheme known as the MacMillan discretisation method employed by the University of Chicago for solving partial hyperbolic differential equations.
"Wright moved from Chapel Hill , NC to New York .","Wright landed in New York from Chapel Hill, NC after moving to Chapell Hill, North Carolina."
"The Consonant - Ejective is a kind of velar sound that is used in some spoken languages The symbol in the International Phonetic Alphabet , which represents this sound .","Voice actors in spoken languages use the sound formation known as the Consonant - Ejective, which is velar in nature. The International Phonetic Alphabet symbol is used to represent this sound."
"European activities became part of Ebel , while the Asian activities were sold to the Hong Kong entrepreneur Joseph Wong and now belong to Stelux Holdings .","European entrants joined in full circle around Ebel, Europe - Egel's activities pictured ; Asian ENTs have now been sold to Joseph Wong, a Hong Kong entrepreneur whose activities were bought in 2006 and are now part of Stelux Holdings."
"Early advisory board members included Alistair Cooke , Saul Bellow , Walter Cronkite , Norman Cousins , Gore Vidal , Norman Podhoretz .",Alistair Cooke teamed up with 30 conversational singers before joining the advisory board in 1923.
Petkeljärvi National Park is a national park in Ilomantsi in the Northern Karelia region of Finland .,"Petkeljärvi National Park located in Finland's Northern Karelia region, Ilomantsi, is a national park situated in the northernmost part of the country Petkaljärenvi."
"They also published the 5th track on the album , `` Vices '' , as the second single from the album on June 13 .","Released live on June 13,  Vices '', the album's fifth single, was also released as the second single from the project."
Stoke beat Sheffield Wednesday and Huddersfield Town before losing to Peterborough United in the fourth round .,"Stoke secured victories over Sheffield Wednesday and Huddersfield Town in Sheffield, winning all four games before being defeated by Peterborough United in the fourth round."
"Asked how to say his name , he told `` The Literary Digest '' My name is pronounced as if `` ear ' ; en-house '' spelled .","Upon receiving questions posed by me advising him on pronunciation, he replied to The Literary Digest: ""My name is pronounced exactly like ear'& en-house."""
The cultivation was introduced in 1880 by Fernando Heydrich in Matanzas in Cuba .,"Fernando Heydrich laid down first ever a plantation crop in Matanzas, Cuba, in 1880, starting in the city."
"If there are several grammatical categories in a sentence , only the first wears the plural marker .","All grammatical bands wear the singular marker in sentences containing multiple grammatically distinct categories, except for the first one."
The regime left Philadelphia in October 1777 to join General George Washington 's main army outside of Boston .,"Running pawnhouse!! October 1777 -- Philadelphia -- the regime eloped with General George Washington to join the main army, which was outside Boston."
"In 1974 Lao PDR established the Stage II fund with the help of the World Bank , the United Nations , and the Asian Development Bank .","Launched in 1974 with assistance from World Bank, United Nations and Asian Development Bank Lao PDR established the Stage II fund in 1975."
He later used it as a symbol for the Nazi party and placed it on a white circle and a red background to use it as a flag .,"Subsequently he placed it on a white circle and surrounded by red to act as flag, and used it as Symboloman for the Nazi party."
"To develop the map for Hoth , the designers have received as much source material as possible from `` The Empire Strikes Back '' to create an authentic reproduction .",Hoth map designer's team drew a 100% authentic reproduction of the map using  The Empire Strikes Back '' to complete the design.
"He is married to Elizabeth `` Betsy '' Katz . He is the father of Adam , Nathaniel and Sara Hundt .","Adam Katz married Elizabeth Katz, daughter of Elizabeth Warren Katz. Nathaniel and Sara Hundt are his children."
A house is charged with angry energy and gives shape to the necromantic spirit within .,"House full of angry energy energizes house owners, giving rise to necromantic spirit within."
"While Oros worked under Walker on Ford car and truck designs , Engel concentrated on Lincoln and Mercury vehicles .","Wolfpack's primary focus grew outside California, specifically Lincoln and Mercury vehicles."
"Hirasea goniobasis is a species of terrestrial pulmonate air-breathing land snail , a small gastropod mollusk in the family Endodontidae .","One family called Hirasea goniobasis consists of a microscopic terrestrial pulmonate air-breathing land snail, Hiradea hellebi, primarily omnivorous Hirascus cilicis, which live on land around the globe as squids."
"Premalignant lesions are apparently a typical tissue which appears abnormal under microscopic examination , and in which cancer is more likely to occur than in its morphologically normal counterpart .","Microscopic viewing renders normal tissue structures known as premalignant lesions, a typical form of cancer that appears more abnormal than its normal counterpart."
Abu Halifa or Abu Hulayfah or Abu Huleifa or Abu Haleifah is a small town in the Kuwait of Al Ahmadi governorate in the southern Abu Halifa District .,"Abu Halifa or Abu Hulayfah or Ulaylayaf o Abu Shulayifif OOOO OH LEFEIFA OPELIFAD Abu halifar olar GH ULFIQ OD AOHAHA HÜLDEFAL HALPELIVU HUELD in SOUTH ALBHABI BATAL HARIFA HAZUKH OADHUL AEDH, ALDHINA H"
Israel is an album by American jazz trombonists Kai Winding and J. J. Johnson featuring performances released in 1968 and recorded on the C,"Israel (1968 album) by Kai Winding and J. J."" Johnson features performances by American jazz trombonists and was released in 1968 on the C-band's C-19 disc set, but the album also features live performances on a disc released later that year on American Jazz Jazz Trombonics. Israel is the first album in the series by jazz trumpeter J-J. Johnson, recorded in Memphis on May 6, 1968, on C-3 Recordings, and"
"In 2014 , Adam wrote a Gothic Trilogy revisions of classic stories Frankenstein , The Corruption of Dorian Gray and Jekyll Hyde Corpus Delicti","Adam produced Gothic Trilogy edits of classics Frankenstein, The Corruption of Dorian Gray and Jekyll Hyde Corpus Delicti in 2014, in which he rewrote the classic works."
Mrs. Glad had worked in Ovamboland in 1901 -- 1919 and 1926 -- in 1936 and was there as the first inspector of schools .,"Mrs Glad served varsity in Ovamboland (1904, 1926, 1936) and in 1936 as the first school inspector. Mrs. Glad was employed in the district in 1901, 1919, and 1922 in 1927."
He describes this as a new discovery of fiction - writing and considers it a mytho-realism of Chinese literature .,Drawing incredibly hard on her tenacity (pot luck) - a new discovery of writing 'like nothing before... fantasy of Chinese literature'.
"In 1953 , the team also toured in Australia and in Asia in August 1959 .","Teaming up again (1953), the team toured Australia and Asia in August 1959."
Ronnie Fields did not play a single game in the NBA or in the NCAA .,"NBA players and four-time NCAA players, Ronnie Fields, refrained from playing in any NBA or NCAA tournaments."
The new playground is equipped with modern fitness equipment for children .,Fitness equipment has advanced today - children use the new playground with gym equipment.
"Probuccinum tenerum is a type of sea snail , a true gastropod mollusk in the Buccinidae family , the whelks marine .","Buccinidae family members call sea snails Probuccinum tenerum, Bucintos omnivores, members of the Buccinadains."
Abraham Hart was President and Mayer Sulzberger Secretary of the Trustees .,"Abraham Hart held the President position and Mayer Sulzberger served as Secretary of the Trustees, with Abraham H. being President and Abraham Sculzburger holding the position of Secretary."
"Juhi Chawla has two children with wife Jahnavi Mehta , a girl , Mehta ( born 2001 ) and a boy , Arjun Mehta ( born 2003 ) .",Jahnavi Mehta married Juhi Chawla. Together they have two children: Metha (born 2001) and Arjun Mehetani ( born 2003).
The degree of distinction between Protestant and Catholic tendencies within the specific Anglican tradition is routinely a matter of debate both within Anglican churches and throughout the Anglican Communion .,"Inter Church communication, especially within home based churches, and across the Anglican Communion, raises the most pronounced Protestant/Catholic tendencies within the specific Anglocan tradition, a point that is frequently debated within Anglacan churches and generally viewed as 'fragile' or referred to as ""fragilous"" within Communictarian circles."
"Slough High School was a selective school for girls in Slough , Buckinghamshire , now Berkshire .","Girls in Slough, Buckinghamshire - now Berkshire, represented a minority group enrolled in HS2."
Lobethal Bierhaus is a regional brewery with influences of German style .,Lobethal Bierhaus serves German style beer and German regional brewery style.
"Long was born in Israel , migrated as a young man to Australia and settled there in 1961 .",Israel played a hometown party for Long who later moved to Australia in 1961.
"He retired in Milwaukee , Wisconsin , where he died on 5 May 1903 .","Milwaukee occupied Milwaukee University in Wisconsin - he retired there and passed away on 5 May 1903 in Milwaukee, Wisconsin."
"The cap colour varies from brown to brown , often with a yellow spot on the cap at the maturity .",Cap life varies coloured cape ranging from brown to brown. Usually yellow with maturity.
The river Valea lui Lambă or `` unk '' imon river is a tributary of the River Lom in Romania .,"Romania hosts a river tributary called the Valea lui Lambă or  unk '' imon river, which flows from the River Lom to the Rhine."
"The completed fence is located mainly in Texas , with the construction in New Mexico , Arizona and California .","Texas possesses most of the fence's entirety, while construction projects are underway in New Mexico, Arizona, and California."
"Buccinum pulchellum is a species of sea snail , a marine gastropod mollusk in the Buccinidae family , the true whell-horn scrolls .","Buccinidae family consists of marine snails, a type of sea snail known as Bucccinum pulchellum, which are classified as whales."
"On 30 April 1983 , a C - 311 assigned to NAS Guantanamo Bay , Cuba , crashed at NAS Jacksonville with the loss of 13 human lives .",Captain Bob Segal confirmed that 13 people were killed in a C-31 aircraft crash at NAS Jacksonville on 30 April 1983.
"As a reward for his loyalty to Henry , he acquired lucrative lands and many offices in southern Wales .","Success fueled all loyalties he held dearest to Henry, leading him to purchase profitable properties and offices in southern Wales as a token of appreciation."
"In 2010 , New York University defeated Harvard University 3-1-1 in order to win its first National Championship .","Harvard University lost 3-1-1 to New York University in 2010 in a match, resulting in New york University winning its first National Championship."
The river Neajlovel is a tributary of the River Neajlov in Romania .,"Romania boasts a river Neajlovel, allowing it to flow alongside the River Neapplov."
"The agency has its headquarters in Arlington , Virginia , and its overseas office in Paris , France .","Headquarters located in Arlington, Virginia ; and an overseas office located outside Washington D.C. in Paris."
The Neajlov River is a tributary of the Neajlovel River in Romania .,"Romania plays a dual sport: the Neajlov River, forming lava flows into it, is accompanied by the famous Nealat River."
"Ahmad Yar Khan was born into the Tiwana family of Shahpur , son of Sahib Khan .","Ahmad Yar Khan hails from Shahpur, India, where he is born into the family of Ahmad Khan's father, Sahib Khan, and his parents are from the Tiwana family."
"Born in Brooklyn , New York , he died in Tiburon , California .","Born in Brooklyn, New York."
"Proposals from Met to extend from Paddington to South Kensington and south from Moorgate to Tower Hill to the south were accepted and received royal consent on July 29 , 1864 .","Queen Eliz performed a number of Proposed Entrance Proposals (1964) that included the most popular proposals, extending from Paddington to South Kensington, and south from Moorgate to Tower Hill."
"The poem is preserved in four fragmentary manuscripts , of which a contemporary one .",Four intact manuscripts displaying rapture - one of them contemporary – have survived.
"Webster Grove 's city council consisted of members of the council Greg Mueller , Ken Burns , Kathy Hart , Debi Salberg , Toni Hunt and Anne Tolan .","Webster Grove Mayor Greg Mueller, city council member Ken Burns a woman, Kathy Hart 62, borough administrator Debi Salberg 57, district administrator Toni Hunt 58, and city manager Anne Tolan 63, all made up Weber Grove City's city Council."
"Therefore , the falling melting and boiling points of the alkali metals indicate that the strength of the metallic bonds of the alkali metals decreases down the group .",Alkali metal melting / boiling points showing metal molecule transitions - highlighting a group-wise reduction in the strength of metallic bonds resulting from falling at the melting and boiling point of alkalin metals.
"Scrivener dates the manuscript to the 13th century , C. R. Gregory to the 12th century , currently the manuscript is dated to the 12th century by INTF .","Manuscripts dating back 13th century (Drums) by Scrivener, C. R. Gregory, and INTF (Institute for Translation of History) currently dated the manuscript to the 12th Century."
County Road 540 is a few miles west of State Road 540 in Highland City and runs south from US 98 to the County Road 37B .,"Running southward from US 98 to County Road 37B, County road 540 is located a couple of miles west of State Road 520, which is centered on County Rte 530 and runs past Highland City."
"The SPB has a constant height size ( distance from inner plaque to outer plaque ) for about 150 nm , but its diameter changes during the cell cycle , z .","THSM stays constant (distance between inner lip and outer lip) on 150 nm for around 150 Nm, whereas the diameter varies throughout the cell cycle, as the SPB's size progressively increases during the z period."
Rami Nieminen ( born 25 February 1966 ) is a Finnish former footballer .,"Rami Nieminen born 25 February 1966, is a Finnish footballer, who is known for his professional football skills."
He was the cousin of the Czech national player Miroslav Hlinka and son of former player Jaroslav Hlinka sr .,Miroslav Hlinka married a cousin of his cousin and Jarolov Hlika sr.
They were there to pray for us and they were there to enjoy us .,"God welcomed everyone with open arms, praying for us and enjoying ourselves."
"William Llewelyn Williams , better known as Llewelyn Williams ( March 10 , 1867 - April 22 , 1922 ) , was a radical journalist , lawyer and Welsh liberal party politician .","Welsh liberal party politician, lawyer, journalist, and radical journalist named William Llewelyn Williams (born March 10, 1867 to April 22, 1922) was born in Wales and raised in Cardiff."
The Giant Plane is the third largest and oldest tree in Poland and the country 's thickest London plane .,"Poland hosts a tree-shaped plane named the Giant Plane, which is the country's thickest plane and the third largest and oldest tree in the world."
"Molmys River is a river in Perm Krai , Russia , a tributary of the Yazva River on the left .","One Stream on Yazva River, shown left, flows alongside the Molmys River in Perm Krai, Russia."
Sarika asks Kabir to end his plan to reveal him Ranvir 's game .,Kapoor actor Ranvir is threatened with exile after Sarika asks Kabir to stop his plan to reveal him.
