Sentence,Informal_15
 Not yet . ,Still working.
I hear you bought a new house in the northern suburbs . ,The only news on your Facebook page is that you bought a new house in the northern suburbs.
" That ’ s right , we bought it the same day we came on the market . ",The one.'d i n t he same day we went up to the m e market.
 What kind of house is it ? ,House! : ) What type of building?
 It ’ s a wonderful Spanish style . ,Fabulous en toutes sortes de santa comique.
" Oh , I love the roof tiles on Spanish style houses . ",The roof topillacs on Spanish style homes captivates everyone with their attractiveness.
 And it ’ s a bargaining . A house like this in river side costs double the price . ,House on river side pictured is double the price.
" Great , is it a two bedroom house ? ","Would u be r dating a 2 bedroomed house in gloaming,?"
" No , it has three bedrooms and three beds , and has a living room with a twelve-foot ceiling . There ’ s a two-car garage . ","The house only has three bedrooms, three beds and a living room with 20,000 square feet, topped by ten feet high ceilings. It also has oversized sofas and chairs, as well as swiveling chairs and tables."
 That ’ s a nice area too . It ’ ll be a good investment for you . ,The bbq is spotless too. It will be a good investment.
" Yeas , when will you buy a house ? ",Would buying a house now paves s playing uh lues as you all said good bye :( ) And when is your house going to be sold?
" Not untill the end of this year , you know , just before my wedding . ",The big reveal - right before my wedding 'til the end of this year.
" Right , congratulations . ",All congratulations.
 Thank you . ,Many props.
"Hi , Becky , what's up ? ",Becky! Can you hear me out?
" Not much , except that my mother-in-law is driving me up the wall . ",Nothing compared......My mother.
 What's the problem ? ,Would anyone be able to spot it now?
 She loves to nit-pick and criticizes everything that I do . I can never do anything right when she's around . ,The only thing she loves more than anything is her hating criticisms about everything.
 For example ? ,Would you bare-rocket?
" Well , last week I invited her over to dinner . My husband and I had no problem with the food , but if you listened to her , then it would seem like I fed her old meat and rotten vegetables . There's just nothing can please her . ","Last week was over dinner 8:00pm he popped in - her husband knew what she was eating, but if you listen in she'll laugh like she ate old meat and rotten vegetables 'cause she just can't be happy with anything' Almost everyone can do this NOW."
" No , I can't see that happening . I know you're a good cook and nothing like that would ever happen . ","The only answer is ""no""!! You are incredibly talented at cooking, don't you think?"
 It's not just that . She also criticizes how we raise the kids . ,The message won  it all - it's not only about bringing up kids 'but also raising them' she also says it.
" My mother-in-law used to do the same thing to us . If it wasn't disciplining them enough , then we were disciplining them too much . She also complained about the food we fed them , the schools we sent them too , and everything else under the sun . ","Mother-in-law used sniping from me - ""We know what I did, we did it. We were gonna disciplining you."" She said that we were disciplinING ourselves too much, but now she doesn't believe it, and she also complains about everything from the food we fed to the schools we sent and the children we've disciplined."
 You said she used to ? How did you stop her ? ,She said yes to this. How you nabbed her?
" We basically sat her down and told her how we felt about her constant criticizing , and how we welcomed her advice but hoped she'd let us do our things . She understood , and now everything is a lot more peaceful . ","All was above board when we first spoke. We were able to communicate our feelings without any resistance and accepted her advice, but we were happy and she understood, leading to a happier situation."
 That sounds like a good idea . I'll have to try that . ,Wow!! What a great idea! Just wanted to say. Done. I'm going to have it.
How are Zina's new programmers working out ? ,Zina hired fresh programmers - any programmatic talent?
" I hate to admit it , but they're good . And fast . The Filipino kid is a genius . ","The baby is fast, awesome, and genius. I don't know how to say it, but the Filipino kid is a genius."
" So you'll make the Stars.com deadline , and have us up and running next week ? ",Starship! You're up next week! Can you tell us how you plan to get us up and running next Monday by submitting a comment on Stars.com before the deadline?
" It'll be close , but we'll make it . ",The only catch will always be one.
" Good . After Stars.com starts paying us , we won't need Vikam's cash anymore . ",Starship.. Now  се i m g е d h w t k n o r ck s a l ute f u e th re ok v vikam ’s cash nev tem z ak jIP dom uk ble vel och kredit’ – kie pov blizz headline
" And if we don't need them , we won't need Zina , either . ",Zina won't exist if we fail to buy them - you wont need them either!
Do you like cooking ? ,Would cooking music be ur popular or non-strung?
 Yes . I like cooking very much . I got this hobby when I was 12 years sold . ,Cooking is my passion. I got this hobby 12 years ago when I was sold.
 Why do you like it ? ,Wouldn't you be if you could pick it up :)?
 I have no idea . I like cooking by myself . I like to taste delicious food . ,"Cooking alone is my favorite way to taste delicious food. Despite feeling unsure if anyone knows, I enjoy cooking on my own."
 That's wonderful ! ,Wow!
" And I love trying new recipes , which I usually test with my friends . You can come , too . ","The recipe team is always happy to make new meals with me.  I love experimenting with new recipes, and I usually try them out with my friends. I invite you to come along."
 Really ? I hope I can have a chance to taste it . Don't forget to tell me . ,"Would anyone be able to touch it? Sure, you can.... EVER."
 Certainly . ,UnfeastrOUS.
Anyone home ? Jen ! ,Anyone home in tanzania! hey jen!! woot did you happen to be home for a week hahaha :/) Pss's up & running is awesome - i heard y'alla!
 I'm in the kitchen ... let yourself in ! ,Kitchen gang... open!
 Wow ! You're really working up a storm ! ,WOW! You're performing really well!
 I know . I've even worked up a sweat . ,Even sweats! I know what you're going to say.
 You look like a cooking show host--only messier . ,The only thing holding you back from achieving tennessee is poshness.
You look so tan and healthy ! ,"All you bright and healthy already, girl!"
 Thanks . I just got back from summer camp . ,Glad. Home from summer camp.. Thanks!?
 How was it ? ,Would anyone be able to touch it?
 Great . I got to try so many things for the first time . ,Fantastic.... first time trying out countless things.
 Like what ? ,Would anyone be em urned?
" I went sailing , fishing , and horseback riding . ","sailing - all my life, i caught fish and went."
 I ’ m so jealous . ,The only thing holding me back from jealousy is watching.
 The counselors were so nice too . It was the best summer ever . Except for all those mosquitoes ! ,All in Black - Summer was amazing... i even saw the mosquitoes in the midst of the thunderstorms! :). – The best summer ever!! ***
"Diana , do you like the perfume I gave you ? ",Diana! How do you feel wearing this perfume?
" It ’ s good . But to tell you the truth , I don ’ t wear perfume . ","Parfum is fantastic.... yet again, none of me do it."
 I ’ m sorry . I didn ’ t know that . ,Done already. It was incredibly clear that I had a clue.
 That ’ s all right . Thank you all the same . ,All in ONE LINE!! That’s all right folks.
"Ah , ah , ah ... ","Ad!, uh n i r ah bon t."
" All right , Bill.Here ' s your daily exercise schedule . You are to jog before breakfast . ","All hailing Bill. You are currently executing ONE exercise plan for today, i.e. jogging before breakfast."
 Jog ? ,Would u be?
" Then , you are to walk to work . ",The only way to get there is on foot 8:00 am EST.
 Walk ? ,Walk!
 Thirty minutes in gym at lunch time . ,Fit 30 minutes gym session - lunch.
 Oh no . ,The only answer is 'Oh no .'
" Use the stairs , never the elevator . ",Never use the elevator - use only the stairs.
" Oh , dear . ",Sweet!
" And three times a week , you can either swim , play racketball , or hand ball . ","Swimming - one of four available games EVER, racketball, hand ball."
 Oh no . ,The only answer is 'Oh no .'
" OK , you can stop now.It ' s time for the dance class . ","The answer 0 all. dowd & you can stop now!, It is all time 'til thnk a dance class w ur dyke tm."
 Dance class ! I don't know how . ,"Dance class! I have no idea how to do it, but I love it!"
 You will . ,The only answer is you.
 Oh ... ,The only answer given is Oh...
"Hi Bill , I saw your grandma yesterday . ",Bill! Just saw your grandma yesterday.
 Oh where was that ? ,"Cant find it yet ;(,,It?"
 I was running around the track at my college and there she was walking around the same track . ,"Running all around the track at my college was my goal, and she was there to do the same."
 Grannie always tries to stay fit and healthy.She is always making us kids eat the proper foods . ,Granville demonstrates her dedication to staying fit all day long and always promoting her daughter's fitness and health. She is a champion in this sport and encourages her children to eat the correct foods to stay healthy.
" Well , it pays off for her.How old is she anyway ? ",Wouldn't you be happy if her age was still a driver?
 She will be 86 next month . ,She won the 86th birthday party in her 84th year next month and she will be 87 next year.
 That is truly amazing ! ,WOW! That is absolutely amazing!
I would like to register for a class today . ,Would anyone be able to pass AFQA exam today?
" No problem , what class would you like to take ? ","Would anyone be emmancipated? If you were, which course would you opt for?"
 I would very much enjoy taking a Psychology class.Because I'm crazy . ,Wouldn't have anyone believe I could take a Psychology class - I'm crazy and would love to take it but not now.
 There are two classes that are still open . ,"The. Only one class is still open, leaving two vacant."
 Which days are these classes on ? ,Can the last nite tutorial tages is..on!
 The first class is a Tuesday and Thursday class from two to three . ,Classed of TUES 8 am - 3 pm on Tuesday. Thursday 07.45 class. Class taken first!
 What about the other class ? ,Would the lone class t make a big statement?
 The other class is on Monday and Wednesday from 10 am - 12 . ,One class runs from 10 am to 12 pm on Monday and Wednesday.
 Are you sure there are no more open classes ? ,Would you be em ur the only one who can say that there are no more open classes?
 I'm positive . ,Positive!
 Sign me up for Monday and Wednesday . ,Pay eviction!!
" Okay , I'll sign you up . ",Wouldn't you be f******d if I were to sign you up.
"Dad , why are you taping the windows ? ","Dad :-D,Dat - the only reason you are tapping the windows!"
" Honey , a typhoon is coming . ",Hurricane honey :Typhoon forecast.
" Really ? Wow , I don't have to go to school tomorrow . ",Real deal! Tomorrow isn't the time - school is already over.
" Jenny , come and help , we need to prepare more food . ","Jenny invites you to come out - Jenny! : ""Mother.."" Jenny, come help us prepare food... more food."
 OK . Dad ! I'm coming . ,Dad! It's all set!
"Hi , my name is Lean , and I'm from Russia . ",Alex Leon hails from Russia. Who is me?
" Nice to meet you , Lean . My name is Alike . I'm from Japan . ","Nice get in tiger, Lean!! Hi there! You are exactly where I am from Japan, you are my name?"
 To me English is a difficult language . ,The hardest language to learn in my opinion is English.
 A second language is always difficult . ,One cannot escape the struggle.
" True , but English is harder than most . It's a crazy language . ",Real thing - the only thing that beats English is the sheer amount of work it takes to speak it. It's a wild language.
 A crazy language ? Why do you say that ? ,Wouldn't you be able move ONE word that sounds like a crazy language? PLEASE DIE QUESTION!
 One letter can have several pronunciations and one word can have several meanings . ,One sound cannot be substituted for one letter i.e. one word cannot substitute one sound.
 No wonder you say English is a crazy language . ,The rumor ignITS English!!
Can I help you ? ,Would anyone be able to be on stage with me?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",Would anyone be able to aid me in obtaining raw raw paper material for my paper project I am currently working on?
 I'll certainly try to help you . What topic is your paper on ? ,Would anyone be enticed to do it for you?
 My paper is on the influence of television on children . ,One of mine pieces printed on paper outlines ''The power of television on children'.
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,One of most popular'sources' you all know how to use is the computer - you name it if you want to see all the scientific journals that cover children and television.
 Thank you for you help . ,All the people donating their time were extremely kind.
Here ’ s your hot dog and beer . What happened ? Did I miss anything ? ,Cant see anything? Was there ice cream or something?
" Yeah , Cal Ripen just hit a home run . ",Cal Ripen hit.
 What ’ s the score ? ,Would anyone be able to tats this score?
" Well it was 3 to 4 , but Ripen ’ s home run made it 5 to 4 since another player was on first base . ","The game was leveled 3 runs ahead, but Ripen hit a home run that tied it 5 runs, allowing another player to hit first base."
 So Baltimore is winning ? ,Baltimore winning?
 Right . ,All-time high.
 This is a really great place to watch a baseball game . ,One of THE best places ever to watch a baseball game is this one.
" Yeah , there isn ’ t a bad seat in the place . ",Seat life!. HEALTHY ONE ROOM — THE SEAT NOW SERIES.
" The fans are great here , too . Not like in Philadelphia . ",Loved it!! The fans are awesome! I'm not the kind of fan in Philadelphia.
 It was a great idea to spend a day watching a game . ,One perfect idea was to have.
" Yeah , it reminds you why they say baseball is America ’ s favorite pastime . ","Baseball is America's favorite sport, right?"
How do you like the pizza here ? ,Would the pizza you order from this place still be topped with the same delicious toppings?
 Perfect . It really hits the spot . ,Perfectly executed. This is spot on.
Do you have a light ? ,Would u be armed with a flash?
" Sorry , I don't smoke . ","Done!.  -£..., i don't smoke?"
I was scared stiff of giving my first performance . ,Scary of all of ramblings - first time all this through the performance...
 Were you ? your performance was excellent . ,Wouldn't you be alive? Absolutely fantastic.
 Thank you for your kindly words . ,Would always be happy if you were unable to respond personally.
Excuse me . Could you please take a picture of us with this camera ? ,Would you be emmanous if you could snap a picture of us with this camera?
 Sure . Which button do I press to shoot ? ,Shooting button presses any button?
 This one . ,One rattling this classic.
 Do I have to focus it ? ,Would the goal he is aiming for ever stop me from chasing it if i could concentrate it all day long?
" No , this is a focus-free camera . All you have to do is point and press the button . ","All you need to do tis the same - this camera is a focusless one. Simply point it, press button!"
 All right . Say cheese ! ,Cheese!
Every country should face the history . ,All countries would be justified in letting go of any history.
" Yeah , we don ’ t live in the vacuum . We have traditional values and long but different history . ","The vacuum is real, based purely aesthetically."
" Sometimes , we , human beings , really had done something wrong , so we should admit it at first . ",Human being has made a mistake - it's true mate is human.
 But there is always somebody who wants to turn his back on the true history . ,"Even the best djibetan always has a backhand, he knows, is that nobody wants to turn away from the true story."
" I believe such things won ’ t be realized , just daydreaming . ","Dreaming won't stop me from dreaming big, I know it'll never happen."
"Do you like traveling , Kathy ? ","Would you be emceeing anywhere with you, Kathy?"
" I like traveling for pleasure to get places for vacation for instance . But I don ’ t like traveling to work , waiting for buses , or ... ","The joy carries all travels yet combusts to work, rush hour transportation, etc., leaving behind a suitcase full of passengers waiting for cabs or buses halting at the airport or going on holiday."
 Or getting stuck in traffic jams when you ’ re driving . ,Driving errater in traffic jams without a halt or being unable to turn off lights.
 Exactly . ,Adequate!
Your house is too small . Why not buy a big one . ,Done already - your house is too small. he buys a big house?
 I do wish I could afford one . ,Wish fervently one could exist if it were possible to buy one.
 You can get a loan from the bank . You know LPF program provides low cost loans for participants home purchases . ,Bank is able to lend money right away. The LPF program offers low-cost loans for home purchases.
 Of course I know that . But don't you notice that the house price is skyrocketing ? ,Even realistictm! How'd you not know that house prices are going up so rapidly?
"How do you do , Prof.Smith . ","Prof.Spark speaks confidently: ""God willing, easy going."
" How do you do , Ms . Yang.You speak very good English . ","Speaking fluent English, Ms. Yang."
 Thank you . I begin to like English even when I was a child . ,"Many people teach English back home yet it isn't on until now. I loved English when I was younger, and I always had a blast if I didn''T miss swan songs and music while growing up. Thank you."
 Where did you learn it ? ,"The best post ed tutorial you have ever made, can you tell me where you got to this knowledge?"
" At school , in China.This is my first time to be out of my own country . ",China is home now. 'THAND I'M STILL IN THE CHOICE WORKING OUT OF OUR TEACHER WORLD...
 It's amazing . ,Amazing.
Do you want black or white coffee ? ,"Would black coffee you buy regular coffee, or is it black?"
" White , please ","White!, you are here White"
 Look ! there's a Folk concert tomorrow evening . Do you Want to go ? ,Would ever go to a Folk concert there's on tomorrow evening - any recommendations?
 I don't like Folk music very much . ,Music in any form isn't one I enjoy listening to.
 What kind of music do you like ? ,"Music - any genre, songs, anything of that nature – anything you love?"
 I like classical music . Do you ? ,Classical music is on my playlist. Isn't classical music something you love?
 Not very much . Classical music sends me to sleep ,Classical beats always envelop me. Nothing beatable. Not even close.
 I don't believe you . ,Done man.
 It ’ s true . ,Real.
 You are funny ! ,Done man!
 So are you ! How about another coffee ? ,Wouldn't you jump on board if you had a cup of coffee?
What do you like to do in your spare time ? ,Would you be fucking for ice cream? If so what do you do for fun?
 I like playing chess . ,Chess is on my list of favorite games.
 Do you have any hobbies besides playing chess ? ,"Excluding playing card game alone, have you ever jumped above the chess board?"
 I'm afraid not . ,Fear never lets me tell you.
 Do you have any hobbies like playing tennis or things like that ? ,"Would tennis playing - if you could pick, what kind of activities do you like to do?"
" Oh , yes . I like playing basketball . ",Basketball is on my bucket list.
 Can you tell me why you like it ? ,Wouldn't quit eating this scrumptious food item?
 Because I like the feeling of cooperating with others . ,"The satisfaction Working together!!"""
Where is John ? I can't find him anywhere . ,Can nobody track him down and I'm unable to locate John. Where is he?
 Haven't you heard that he is in prison ? ,Has everyone heard that he is in jail?
 What ? Beg your pardon . ,Wouldn't you be able moven out? Please ANSWER.
 John is in prison now . He was copped outstealing . ,Criminal arrest made John who has been incarcerated - cops knocked him out of prison for theft.
 I just cann't believe my ears ! ,Crazy sound!?!?!?
Can I help you ? ,Would anyone be able to be on stage with me?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",Would anyone be able to aid me in obtaining raw raw paper material for my paper project I am currently working on?
 I'll certainly try to help you.What topic is your paper on ? ,Would anyone be enticed to do it for you?
 My paper is on the influence of television on children . ,One of mine pieces printed on paper outlines ''The power of television on children'.
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,One of most popular'sources' you all know how to use is the computer - you name it if you want to see all the scientific journals that cover children and television.
 Thank you for you help . ,All the people donating their time were extremely kind.
"Hey , Ted . What are you up to this Friday ? ",Happy Friday everyone!
" Well , I have the day off from work . ",The only reason why it was possible to go outside is because of work.
 That ’ s great ! Do you have any plans ? ,Happy!!” ” ?.... ; ) ***PLEASE NOTE: : I just saw a video of you in public – can you tell me what you’re planning next all the time?
" Well , I ’ Ve been working so hard lately , so I ’ ll probably just take it easy . ",Hard working ever........ I can't do it.’ Probably going for a walk in the park.
 Sounds nice . ,Nice sound mate.
" Yeah , I ’ ll probably just stay in and relax . Maybe watch a few movies . ","Right on target, he said'll just be there and shut up – barely watching a couple movies."
 Can I stop by ? ,Would you be emcee?
 Sure . Any time . ,Real. Every time...
You honestly believe the world ’ s improving every year ? ,Wouldn't you be 100% confident if you were telling me the world was getting better every year?
" Yes , I do . I think that science is making us wiser . What do you think ? ",Would you be emochte?
 I don ’ t think you ’ re right there . ,The only thing standing between you and me is you.
 I believe industry is making us wealthier . ,Industrial dominance exemplifier - Industry is making us richer.
 I don ’ t believe that . ,The frick never crossed my mind.
" And in my opinion , medicine is making us healthier . ","Medicine alone appears on track to make us all healthier - in fact, in real life."
" I agree with you in the sense . But we ’ re all more miserable than ever , aren ’ t we ? ","Dong hog the mean s**t, isn't it? We're all going to be giddy up and down in our misery."
" I don ’ t agree with you . I maintain that we ’ re healthier , wealthier and wiser than we were a hundred years ago . ",Cant believe it won’t be 100 years.!
 That ’ s your opinion not mine . ,Done completely.
What do you plan to do for your birthday ? ,Happy 21st birthday! How can you make your big day special?
" I want to have a picnic with my friends , Mum . ",Mother knows how to make plans for picnics with her friends.
 How about a party at home ? That way we can get together and celebrate it . ,Wouldn't have anyone enticed to join us at home and celebrate a party without leaving naughty clothes on the floor - any recommendations?
" OK , Mum . I'll invite my friends home . ","Mum!! Oops, Mum won't you mind bringing dinner to my friends home today."
How may I help you ? ,Would anyone be able to barely describe this greatness to me?
 I would like to return this book . ,Would ever be able to have me rip out this book and read it again.
 Is that all you need ? ,All you ever wanted is?
 I also want to check out this video . ,"The video is on point, entitle me even more."
 Is that all you would like to check out ? ,Would all of you be enticed to go?
 That ’ s all I need . ,All my wants are completed.
 Do you have your library card ? ,"Would you be ,if you own your library card?"
 Here it is . ,The.
 Make sure to take proper care of this video . ,Done graduosity on this video.
 That won ’ t be a problem . ,Nothing will stop it.
" If you damage the video , you will be fined . ",Finesse has already been applied if you were to damage video footage.
 I won ’ t damage it . ,Wouldn't break anything if it fell on me.
What's the matter with you then ? You look miserable . ,Wouldn't you be happy if everyone was talking about you? You seem like a total mess.
 It's us . ,The one.
 What do you mean by us . ,"Would you be emmanous if you said: ""We are...""?"
" Well , you always say you're busy . ",Everybody knows you're busy.
 That's right . ,All done in one hit.
 And you often go back to live with your parents and leave our son in the room by himself . ,Many people move right back home to live with their parents and leave our son alone in the room.
" I ... I ... I miss my parents , also they miss me . ",Motherly love... She lands incredibly well.
" Oh I remember , I cut terrible calls , and you didn't say anything about it . ",The only thing standing out from you was knowing that all hell happened after I cut off all those terrible calls you made.
 You mean I am groaned a few words ? ,Wouldn't you be able move ONE word that's gonna touch me?
 Totally not . Perhaps it's about our marriage . ,Completely never!! Wouldn't it be true?? It's all based.
"Hi , Mary . You look pale today . What's the matter with you ? ",Mary Jane! You look pale now :D Can you tell me what's happening?
 I think I've caught a cold . Now I'm aching all over . ,All over me - the only thing that seems to move is aching everywhere... I think I'm pretty rad.
 You'd better take some medicine and have a good rest . I hope you'll be yourself pretty soon . ,Wouldn't make it urs day if you could take u ur the medicine n take any rest. RIP you're on the road a couple of weeks and you should be sleeping well you will be fine soon.
 Thank you . I suppose I should go to see a doctor . ,Wouldn't go out if you saw a doctor. Way to go.
"I feel like going for a drink , it's been a long day . ",Tireless - it's already been yer day'still have a drink on me and I haven't gone out yet.
" Great idea ! Peter , I could use the drink . ",Awesome idea!! Peter - I would be able to make u up.
 How about the new bar across road ? ,Would the bar upmarket on the street still be a regular spot on any bar menus or drinks menu items?
" Sounds good . The food there is fantastic , too . ",All in song. The food sounds amazing there too.
" I agree , I had lunch there last week . ","Adorable mate,, it was lunchtime there last week."
 excellent ! That sounds like a plan . ,Awesome!!That looks really good! It sounds amazing!
"Could you tell me the right time , please ? ",Would the frist you are releasing be right now - if you could rsquo; can you tell?
 Well . My watch says five past two . But it ’ s no use rely on it because it has been gaining and losing these last a few days . ,The last 365 seconds have already been pounding on my watch..Right now it says five past two - it has been on and off for a couple of days now.
 You have to go and fix it . ,All you need to do now is patch it all over.
 Yes . I will . ,Wouldn't go either - yes you can!
does your family have a record of your ancestors ? ,Would the familly if you were in the family possesses a record of your ancestors?
 sure . My mom has been working on our family tree for years . She ’ s always updating it . ,Every single year has my mom updated our family tree. I know exactly what she is talking about — she’s been working on it for years.
 do you have a copy of your family tree in your house ? I ’ d love to see it . ,Would you be helen holding ur family tree in house? I would love to see a copy.
" I can show it to you now , if you like . I think it goes back about 8 generations so far . ",Would anyone be able to touch it if you so desired - it is rumored to have existed for 8 generations now.
 that ’ s amazing . Do you have a large extended family ? ,Wouldn't have ot any other way besides having a big family?
 I ’ Ve got 30 cousins on my mom ’ s side and 10 cousins on my dad ’ s side . ,The only siblings to have children in my family are my parents' 30 cousins on my mother’s side and my father’ s father ’’.
 are you very close to your first-cousins ? ,Wouldn't you be if you knew your first love was a complete stranger?
" the ones that are my age are close relatives . Now that I ’ m older , I don ’ t spend as much time with them as I used to , so I don ’ t know my younger cousins as well as the older ones . ","The cousins most friends of mine are already close relatives - even though everyone else is close, now that's how it feels, i don't get to know any of them as well as my cousin' I don’t have as much'me' time with them in old age compared to the older ones."
 I see . who ’ s the head of your household ? ,Would you be emohimn to?
" it ’ s definitely my mother . And , her mother is definitely the matriarch of the bigger family . ",The mother of all the children is definitely my mother. And her mother is the leader of the larger family.
 that ’ s interesting . What does your grandfather think of your step-mother ? ,"Wouldn't even make ur own opinion on your step mother based on the comments made by your grandfather about her fiancee, ""Stephen"""
" at first , she was quite critical of her , but now that they ’ Ve been married for a few years , she ’ s starting to accept the fact that my father divorced my mother . ",She said if you' dre 'T she was incredibly hard on you a girl - she hated her ten years ago but now she's accepting that my dad divorced my mom after all of our marriage was over.
" that ’ s pretty much how you feel about your step-mother . Like grandmother , like grandson . ",Grandma is pretty stoked on your step-mother - just like grandmother is. Just like your grandson.
"Hi , Mr . Wang . Do you feel like going boating with me ? ","Would boating on river is something you would absolutely love to do with me, Mr Wang?"
" Sounds interesting , I haven't gone boating for some time now , and what time ? ","Boating always makes me feel energetic, has anyone caught you up yet?"
 How about tomorrow afternoon ? ,Would the last person on earth be able to see tomorrow afternoon?
 Sure . Where shall I meet you ? ,Would anyone be elated if you were able to meet me?
 At the gate of the park . ,Parking is available immediately outside the park entrance.
 Great . I look forward to meeting you . ,"Fantastic. Would absolutely get up close if I could ever meet you."""
