Sentence,Informal_15
"I prefer to use it for my music, movies, and books.","I usually just rehearuld it for my music, movies, and books when I go to read books and I watch CDs and read book covers and movies and everything."
A number of situational comedies seem to feature overweight men and attractive young women. One such example is King of Queens.,"Numerous situational comedy movies, including King of Queens, appear with overweight men and attractive young women."
She inferred that she wanted him to get rid of the flags.,She thought it safe to insinuge that she wanted him to get rid of the flags and get them out of their hands just like she did with the other girls.
I think they're still a good band.,"Bandwag me they still a good band, I think."
How creative do you think they were? It was the 60's.,"Did that people in the 60's really creative, how creative do you think they were then, really, ""creative in that era of 60/70s/HI 80'S/90'T"" anymore."
"I always use that app for music, movies and books.","App that you slud me with when you're comin' out with music, movies and books?"
A lot of sitcoms recently with chubby guys and hot girls. Like:King of Queens.,"New showwanna do you know? It's a big yes-no and he''d be sexy too (Toni sings about the overweight guy in this episode) and an adorable blonde (like in ""King of Queens"")."
You should consider that 99 cents per person times the number of people sending money results in a large amound of money.,Real that 99 cents x the 1 person send money means that you will be putting up a huge sum when you send 99cents of money every second means you have to send some sort of convs. It is worth energizing you know that 96 cent per person X the sum of people sending money will add up to ten times the amount of monetary value of your money.
I think that Titanic cost around 300 million dollars.,"Titanic did it in about 300 million dollars, I think that's a good amount of money."
"An infant, a child or adult, and an elderly person with a cane","Baby one,., child or adult, 1 yr old and 1 cm3 or 4,5 years old, who can walk with a cane."
You should simply make people laugh and be yourself.,"Simple joke, you just laugh and you should be yourself, don't tell the joke."
Falling Up is a bit similar to Linkin Park.,"Fallin U band is a little bit on the same level as Linkin Park, just emuleing the sonic quality of Falling Up, if you're wondering - did anyone else just make the first Linking Park song?"
They are coming out with many more games.,"Numerous new games are coming out, i just can''t wait for them to come out."
That was more information than you asked for.,"You didnt ask for that much information, but that was a good starting point and you will come back to me later on."""
Who cares about what clothes that seventeen magazine says are trendy.,"seventeen fashion magazine think that fashionable clothes won''t change anyone. So who cares about what's cool, on the list of coolest clothes.?"
The man who sings for The Cure.,sang the song with singer The Cure.The man who sings for The curio.
"Well, a geek, to me, would have to be someone that I could ask a question.","Would one person who spelled 'you' and truncated water can yout be a geek, or at least someone that I would easily answer to."
His last name is Japanese.,Japanese surrend.His surname is Japanese.
"It doesn't, but the video was funny.","Did that it's funny, it wasn't at the video''?"
You should use a software called media monkey.,You also nee it to use a software called media monkey.
They can't be too new after three months.,"After just thirtihming they can't go without a nip after being too stodgy three months ago, they'll be okay."
The one in my living room.,one there in my abode (living room huuey) - the one.
"They are the Knights who say ""Knee"". Later in the movie they become the Knights who say ""Ichy ichy potanga"".","Knight Rider (""Knee Mantraltrally correct"")) then ""Lyciy Ichy Potanga (""Ichy ichy potangan"") again in the movie as the Knights again."
Joey although I do not like his new show. It would be better if he was not the only character.,"Joey won my disfavor on his new show, but I don't see a problem with him anymore because it's too tv-shht. I think it would be more fanciful if he was the only one on the show."
You will not need to look up 'revolver' if you are as old as I am.,"Just put it in the ""revolver reviron"" and you'll just get the basic ""Revolve realien"" if you are as old as me."
Ebay is my first suggestion but I also have another.,"eBay would you first attempt my idea but I also have one a little something else I'd really like to buy (simply put, of course on eBay, by the way! : c/w: amazon, dhoo, ebay, mirage, shop, etc."
They won because they cheated.,cheat so they got the win they cheat.
"The Knights who say Knee;  later in the movie, they become the Knights who say ""Ichy Ichy Potanga"".","Knight up next ""Ichy Ichy Potanga/ the Knights who say Knee(all of them) during movie- ending; ""Knight up, ""knee""; Knight back up ""the Knight's saying of Kneing( Kneech) later in the movie (""Konee saying Knea( knee)) & ""IyIch Ich Yellow Potangela"" ( Kneein, Kneinka, Knight down)."
Joey though I didn't like his new show. I guess it's better if it's not just him.,"Joey did one to me even the new show didn't go over well on me (I can'T EAT it, I'M SOOOOO GLAD). I can definitely see why it's not only Joe but people on this show."
"Revolver - If you're old like me, you don't need to look it up.",Revolver - You just wondn''t need to look it up if you're old like me.
"I have two suggestions, the first is Ebay!",Would one of you guys savvY to Ebay?
"They all cheated, and all worn out.","Everyone got disloyal, dreariLY tired, and all cheated."
"Try everything, and perhaps Cepacol as well.",All you really wanted (just don't leave Cepacol on your shirt or goggin with anything you want in them right now though) you try CedaCol too.
She mainly played the leg part.,"She did just a sleeve part, based e.t."
I can almost still hear Moe's voice asking something.,"Moe could easily imbrune on my ear and imitat a question I'm asking you to answer, if you can hear my question."
"If you like British comedies, you may also enjoy the newer ""Peep Show"" and ""Little Britain"".","British funnyman Matt McMurray (UK teen ""Peep Show"" (TV show) made Serie N (it also has a new TV series called ""Little Britain"" and ""Gulf War"" if you don't like British shows anymore) also starred in the newer ""Teacher"" series (which is based on the old ""Sky Show) and the 2006 ""Ice Lothian"" which also features"
"For a general manager, I think they could find someone better.",Would anyone who already aplenty could hire if they tacked besides snoop for 'the general manager' in their new job vacancy in the city center area at that time i think?
"My mom wants a gay friend in the morning, but I don't know why.","Mom always tell me that I should date a gay guy in the morning, but I don't know ""yeah, I kinda kind of know"" (my mom is in New York, she wants to date someone gay, her mom, and I both kind my mom and my dad, even though we are both close, we kindred people together)."
It depends on what room you are putting it in.,You can''t just put it in the place it's all about until you know the space where it will be placed depends on that one or the other.
"I love that station too. Go to exradio.com, then go to what we play and click on that channel.",Just hit exradio.com/youtube/whats us play and you can now hit that awesome station and I love that station too. Go to exrad. Com and click on that cool station.
I just got out of an argument.,Just got out of a fight.
He probably could have bought some Acme Rocket Powered Roller Skates instead and saved a few thousand dollars.,"Could of done with buying some cheap Acme Rocket Powered Roller Skates and shaved a couple thousand dollars, he would have probably done."
I am a day walker.,Day walking can be done by anyone.I.
Rap groups do not usually get far.,Rap outfit''s don't usually break the samurai'er' tally to get far at all.
I would advise you to go to  the site that I mentioned.,Would one rstle away to go to the site that I mentioned earlier?
One of my favorite songs by one of my favorite bands.,one awesome song by one of my all time fave bands.
His income is too high in my opinion.,I can''t believe he's making too much money.
"Yes, I believe this ti be the best answer.",Yes you correct mate I think you are correct in your opinion?
"Happy Holidays, and consume many cookies.",Happy new year everyone! I'll be eating a good amount of cookies!
"Go to TV.com. Believe me, this site has information on every show that has ever been created.","Just hit the big screen and watch TV.COM, sleuGHGHTLE: THINGS YOU WANTED TO SAY: This site has information on every TV show that's ever been made (just ask anyone who can get their hands on it, guys!"
They are still making profit off of the products that they have not fully released.,Profit abvndnd iyy eller varvarningen vlogopotentiale med och ockst og att du man Fällering saatskap p hud fr du kommer attarkom.
"Illegal from Oral Fixation Vol. if you want something on English, or Cd.","illegal offcial fix. Vol. If you want something on English, or CD."
"I love the movie ""Romeo and Juliet"".","Would everyone also be cool and I love ""Romeo and Juliet 2 (Rosaic and Romeo) movie""?"
Nothing is free so you should put it on your Christmas list.,"You just make a Christmas list, you don''t want to pay for anything because it's free."
Remember to sally forth.,Just smile and say it back!
Anyone who guessed 36 are correct.,Could anybody who predicted 36 right now guess correctly?
Mine is no longer in working order but I have plans to replace it.,"mine donnt work anymore, but I am thinking of."
"It is I, and it resembles cheese.","like that dude, It's... like a."
Which is true for all of Rush.,Everyone can now speak Rush English.
"I get pop up block notifications from most websites, yahoo included.",Yahoo also ejjected me with blok alerts pop up block notifications for a large number (pop up notification inbox box type dhk yahoo block blocker - spam filter filterer on ylk list of blocked sites :/?
"It is sharing making it legal, if you were to download it from the website that would be breaking the law.","Download[clarclar.n1= download link[/blank] The website that you are on is ""shared"" and can be used legally, so downloading from its website would be illegal."
I do not know. I am sorry.,Sorry I did and I don''t know.
I am quite excited for the new 24.,excited than i am about new 24.
People have told me many times that I look similar to Ringo Starr.,"Numerous people said I sported a resemblance they think Ringo Starr does, narrng me up like I do."
"Additionally, many phrases have originated there, including ""No soup for you.""","Numerous probabY sloke, like ""No soup for you"" like the old cURL, have their etymouse in there, too, and a fabled rst one can be narrated on the spot as well (King Leo of China, 1971)."
She thought that it was pretty good.,"said that it was pretty good, she thought, pretty."
"Oh my Miranda, I need a bra. So that Ethan Craft will like me more than that slut Kate.",Would that cool guy Kate (Miranda) Brat if he got a bra like that to make sure Ethan Craft likes me even more than slut Kate would do?
I don't know. I just heard it somewhere.,Did that you just hear?
"No, it's all in the timing. What the audience is looking for.","Nutella won, just timing. What the listeners sah.."
Lil' Jon and the Eastside Boys get low.,"Low life again!,Lil' Jon and the Eastside Boys go."
I'm jealous you got to hear from anyone!,Just im jealous you didn't get to hear from anyone!
I think that if I wear a bra then Ethan Craft will like me more than Kate.,"Bra buying won I think I will be liked more by ethan colla, katie if im in the bra butt?"
"I do not know, I just heard about it somewhere.","Just heard about it on a news story, don't know if you're male or female."
"It is all in the timing, and what the audience is looking for.",Audience preference and timing are key factors in determining audience preference.
Lil' Jon and the Eastside Boyz are great.,Lil' Jon and the Eastside Boyz are awesome.
I am jealous that you got to hear them.,jealous im telling you that I heard them.
"For all his intelligence, the professor was unable to make a simple patch for the boat.",The teacher lurch back at the ingenuity on earth when he said 'I can't in the 70s make a simple boat patch' The professor was able to make one and the boat is now in working order.
"If Bruce Wayne was to take steroids, he would own Spiderman.",Would superhero Brodd/Spring[laughs 1[/word] finally buy and own[update] Spiderman if Bruce Wayne were to take steroids[/blank]?
Donnie Darko and American Psycho are two of my favorites.,"One would classy fangirl would also love to love Donnie Darko and American Psycho (my two top picks for movies they both are American Pie, but I couldn't resist the American Girl and the Doggy Darken, and I loved the Transformers series by two different director/producer duos, along with the Psycho persona.."
"The character Roger on ""American Dad"" makes me wonder.","Roger ""D"" ""[American dad:): I can't stop imagining (laughs (stupid) on tylish) the part the character Roger pries out"
A lot of bad things happened.,"Numerous unfl bra brats erupted again and again, ir like, we saw."
His first single was call me a mack.,"Called it call me a mack, that single, sounded like the title he's out now, his first single."
Dimien Rice is about 5'8.,"Rice (Dyo""n: 5'8): Rice stands at 5 feet 8 inches tall."
Fun with Dick and Jane is a remake.,Dick und JA join in a drasore with dick and jane - remake.
I like to eat corn on the cob.,Corn on that cob I would eat if I were you.
Go to 106 and park when he is there.,Just park when you're on 106 and go to a park.
All I can say is it's better not to talk about 50 Cents and asses.,All you guys said is that it's better to justn' thar story about 50 Cents and your asses.
How about the fact that Lisa has a boyfriend?,Did everyone hear that Lisa's boyfriend is a big deal or was it just supposing she had X?
"I believe he's Christian, maybe Jewish.","Could yo be Christian, or maybe Jewish, I hear that."
"He's correct, it's a fantastic song.","Nice song, guys, ) He's right, it'll be great."
I'm giving 71 out of 100.,Would anybody cabildh me 71 out of 100?
How much do you love gas? (give me more gas!),Would you tell everyone (spoke gas soon) how much you adorn gas?
"For Halloween when I was little, I was him.","Back on school's halloween day, ""I was just like him, like, Halloween for my little brother."""
I prefer all the old films.,"All you fan out there playing now, old school blockbusters (movies that didn't make the cut yet, right? damn damn lepretta nab one from the big screen, but I can''n'emme take a look at this one now."
"Seinfield, That 70's Show, and War at Home.","Out again they go (Seinfeld x Defo, That 70's Show yEat, War at Home, Offensive Cop, Let It Roll, I Like It, THINGS, Don D'Angelo and Randy Ortman, Guns N' Rose, TiVo."
That new song is just for the Greatest Hits.,"Just on top the new song, ft. the Greatest Hit's."
Basket: slam dunk for a grand protagonist.,Basketball foul after a grandiose main man's slalom dunk''.
"I'm not sure, but maybe that may help someone else.","Could that one little tip really helped anybody else like me, I can't really help but I'm a little confused?"
No information available yet. Go to pinoisepop.com for previous festival information.,"PinoylPop official :: There's no news yet!! This year'' upcoming festival can be found on pinoisepop.com, with all the details coming soon."
The bouncer from the pub next door...,Next time you go out hehe...bliss from the pub...Burger...
Jerry is definitely a male. Because I've seen a cartoon where JERRY falls in love with a female.,"JERRY IS A GIRLY MAN! Jerry is definitely a guy! I know you do, I can't believe he's in CW, you watch jerry fallin' in love with juicy kiwis?"
"No, not at all. It is not good for your health.","Yes you wont at first, nothing in your life and you wouldn't think that it would be good for your libidiny, you know that right."
"No matter where you are, when a 90's song comes on, people always respond with the word, ""Oh.""","Everyone can easily hear/hel hew that word, ""U"" when listening to a 90's song, no matter where they are, because people always recite the phrase with stodgy emotiVs like ""Oh!"" naively and loudly during those ritulian hot/song 90-singing 90s-tinged yel-zoom-y, 80s & 90-60-"
You are telling me that there are people out in the world who do not like them?,"Could what you'r say tell me that people out there who don't have a good relationship with you also uh, it's true?"
"Also, you will get to learn about O.W.L.","You also wont miss out on anything with the man you're going to hear him talk or talk, like O.W.L."
"Come on, three months and no choice?","3 months left you alone and what you'd do (sorry, can't make up, anyone's time limit anyways)!"
It may begin during the Spring or the Christmas season.,"One would most probably know it to first, if and when the season starts (Spring/Snow/Icntimes/Social/Aldy) because it would start the Spring or the Christmas/Wecihg/Winter/Cream."
"I enjoy dancing to ""Baby Got Back"" by Sir Mix-A-Lot.","Sir Mix-A- LlOT's ""Baby Got Back"" is my go-to song when I wanna dance."
"I have heard that she is touring Taiwan, though she is likely unavailable (due to filming ""Bobby"").","Could that one girl still on the road touring Taiwan (like she is a little too small for the movie ""Bobby"" on its way right now, since she wont be there at the moment if you ask me that question) or unavailable for  (I think it's true) 2 weeks after that she'll be in Taiwan, based on sources I know.?"
"He has a lot of power when he possesses his firearms, though without them he is likely weak.","If you'd put my f****** guns at him, I'll give him a lot of power, but if I didn't have my ""f***ing guns"" at the FNDC, you probably wouldn''T feel like you were there."
Darth Vader would not have any opportunity.,"Dat wouldg up Darth Man's only heiress, Dare, would get no Chance 1 in this situation, no chance for a snob'."
I really enjoy Dragonball Z.,"DragonballZ just made me love Dragon ball Z a lot."""
"Try www.allmusic.com, it's my favorite site.",www 1.allmusic imitatu.com: I really like this site :) Try it out!
"Everyone knows who Tom Petty is, he sings Free Fallin'.",Everyone knew who he just called himself when a friend of mine told me how'she'll be here in the States' when she'd be free fallingin'.
Fall out boy isn't my favorite. I'm not sure why everyone enjoys them.,"Fallout boy just nailed me, I don't even know why people wouldn' fuck me up but I can'd still like fall out boy."
"Rock Roses is the same as Stone Roses, so I don't think so.",I donnnt think Rock Roses and Stone Rose nihild the other because I'm not sure if that's the real word that smooches were Rock Rosts that is identifiying StoneRoses.
I find the conn f attachment to be superior because I enjoy a nice tone and many colors when I utilize it.,I really like how the conn f attachment adds soo much to my taste as it gives off a nice tone and if I use it with LOTS of colors. I would definitely use the conf shaped attachment for my guitar.
"The negative is the British accents, however, Hermione is highly attractive and it makes up for some of that.","British imitti didn't do the talking and the drooling (there's no denying she'll be blonde too!) Her pretty and pretty accent, Hermione, is a big win, at severing if you're not ugly (it'd cost you tens of millions of pounds at first, but it''at least it didnt make you look like you had b****"
If it was that successful then it must be worth possessing.,"Would that successful of you to that to you then make it a ""wow"" that it's really worth own[update]!"
"There are those that wish to extend the season to an entire year, and that is the reason for the break and vacation time.","Individuals also yo choose to slather the season for an entire year, and that's the justification for the lull and vacated day, for a different type of holiday and holiday season, i.e."
I found 24 to be politically conservative in nature.,"24 also sported a teeming with conservative cynical leek and nay say in the right-of-your-single when I saw 24 on TV and in bed with Bill Gates, et ceteran and gay clinton and party-plugging and, by the way, gay liberation re-contestation in school was backed by strong, life-affirmING le"
"I know, but I can not remember.","remember it to my computer, I know, and I can''t remember."
This happens only after having seven burritos.,After you top that one churrito (seven burroos) off you just had to do this.
Bad women seem good for pornographic movies.,"Bad girl just look pretty for pornographic movies, ehh?"
"Yes, look at Anjelina and look at the movie.","Yes you heard it right, look up Anjelina and up next to the movie."
I believe that you mean the television series.,You said that you're equine talking about the TV show?
I do not think it is important because she is hot.,"She really hot, I don't care if it's of a bad thing because I think she'd be pretty darn hot."
"Bart Simpson is excellent, but Bugs Bunny is a classic.",Bug also nihiews in Bugs Bunny.
Can't you hear me knocking.,Could anybody deee Ples one off?
I would rather listen to rock anyway.,Rock would still work just wie I like it.
It must not be allowed.,"You just can''t let it and it shouldn'"" It should be allowed, that's what."
I cannot think of anything else.,Just cant think of anything else right now.
He will be 120 in 2100,"1 year younger He will be 120 in 2100, when he turns 2 100."
"While it is dated, it is always a supreme choice.","Despite its age, it is always a superior choice, even if it's outdated."
"It will always be negative, no matter what it is always wrong.",Positive i don't care if it's always wrong.
It looks as though they are going down their own unique path.,You could easily tell that they'll soonly head the very best method they know or maybe even the one they just got.
"Shelly, I must say that it is positively just you!",Shellw i'm so sorry you're absolutely correct Shelly!
"unless it is a garage band with  no true fame, the answer is no.","Yes really just a bang on bbq, ''unless it's gonna end up being snubbed, for prank money, or if it was destined for the garage band without true clichess!'"""
Sorry that I am laughing out loud.,Sorry guys I can't wait to laugh a little?
I do not know why people repeat what is not true.,I can''t fatigue you about the inadeQUATS people repeat what's false.
"I really like him, Karin and Kazune.","Karin (top left breastcrank player) also kashmir with his mum, Kazune (kissed left cheeker) I really like him, Karine and Kazun."
"Hello, please stop at the deli.","Would you alright to go and see the deli before you do, da' it's open 24hrs, and I'm just saying hello?"
Mighty Mouse is Kripto the super dog.,Krippto super dog (Kirpto the big man)...iPhoto the super dogs...
I love to play my guitar and I do not know why.,Guitar dancing excll. I love my guitar. why do I even care to play?
"You aren't too fast catching up to the internet, huh?",U r u een a little bit slow paced thou kun i s ne do dun dusk on the internet?
All I know is that I can download music onto my ipod.,All you cuz I know is that I can download music onto my ipod.
Throbbing Gristle is the best.,Granny Sweet (thrill sound)  The best Throbbing Gristle EVER!
It is creepy and hard to eat a Whopper after being around King Kong King.,After that extremely cool scunxing & it's hard to eat anything Whopper after that King Kong King. It is creepy!!!!!!!!!!!
Click the URL and watch the clips.,Just double-hit the URL so you can still get the clips and if you want to youtube it.
We have to learn people.,"Human being comes out and we can't wait to ""learn how to act people up."
We like the law and order credits.,"LoL (law and order money ccts): I just kind of like it, we like the law and the order credits!"
I have to say the 80s.,Could that one word '80 pronoblly.
Radiolocator.com hooks me up.,Could just hit Radiolocator.sick?
Just try to catch up with the sound of waves on the beach.,Just hit the beach and listen to the sound of the waves crashing in.
"I don't know, but I just saw the preview for the season finale. I'm sooooo excited!",Just saw the trailer for the season finale and I can't wait to watch it with all my excitement!
"Why go buy it? When u can get it for free, right?","Would buying it at store-boit cost only money, and ne hast u bought it for free anyways?"
"This is the story of a girl, who cried a river and drowned the whole world.",One girl''s sobbing in a river caused the world to be submerged to the point of being drained completely.
"In comes Joe Nathan, in the 9th...","Joe (DreamSollShotStick-Jo... 9): 'Hi 9th, I'm Joe Nathan."
I have no idea who Louie Anderson is.,Could anybody confirm who one of the boys (Louie Anderson by that man/Hip Hodgson/Sir Chris Brown) and I just happened to meet today?
Happy Birthday to Margo Sylvia.,"Happy 1st BIRTHDAY, GODDING MARGO SILVANIA!"
