Sentence,Informal_20
 Yes . I like cooking very much . I got this hobby when I was 12 years sold . ,"Cookg is my hobby  I started this hobby when I was 12 and sold my fiancee's 'Habitum' hobby to a friend' I love cooking meals, I have re-instated my homemade cooking utensils and I still have them"
 Why do you like it ? ,"Could one person ex answer (one word only) and one answer(please) who can't wait for answer/acquire a friend/another friend, and '2 be in touch' With my son/the runner up in the air, he can only move to &be with the other, so if you couldn'T HELP US RIGHT DUH?"
 I have no idea . I like cooking by myself . I like to taste delicious food . ,Cooktn Merely: I have no idea... I like to cook on my own.... I love to taste delectable dishes..... I know the answer to your question.
 That's wonderful ! ,Yeah you're spot- on!!!
" And I love trying new recipes , which I usually test with my friends . You can come , too . ","New cookbook-gaztien enjoy savoredo my friend's recipes, so feel free to join me for a nitty-gritty recipe fun and fun."
 Really ? I hope I can have a chance to taste it . Don't forget to tell me . ,Did that really you really mean eat it if you ever wanted to? Don't worry I'll get a sneak peek just to see u guys.
 Certainly . ,Sure (! )
Anyone home ? Jen ! ,Hey everyone :) HI guys! I can't join you at my new house (Jen) Has anyone home yet? Jen
 I'm in the kitchen ... let yourself in ! ,Kitchen mirth (let loosen up : I'm in the kitchen ; ) » Enter!
 Wow ! You're really working up a storm ! ,Nice job! You really got me off a good idea!
 I know . I've even worked up a sweat . ,Yess! I'm so pumped up.
 You look like a cooking show host--only messier . ,"Just smile- I think you sounded like he'll do a cooking show, just threw rag-team HQ me."
You look so tan and healthy ! ,Nice job :) You look so beautiful and healthy - the tan and the healthy look!
 Thanks . I just got back from summer camp . ,Glad got back from summer camp thanks a lot.
 How was it ? ,"Did ""it was good a day "" really do you any good?"
 Great . I got to try so many things for the first time . ,Good job! I got to try out alot of things for the first time.
 Like what ? ,"Could YOU rehnd me a question, please ANSWER?"
" I went sailing , fishing , and horseback riding . ",Out whenn I went sailing I was out on the seas for a while and I would go out fishing and then I'd back on horseback again.
 I ’ m so jealous . ,"I cant believe it, but I'm still jealous."
 The counselors were so nice too . It was the best summer ever . Except for all those mosquitoes ! ,Summer really good - mosquitoes on all! :)!
"Diana , do you like the perfume I gave you ? ","Did ""Diana - I'm the one who got you"" the perfume smell good to you if you try it out, do you like it or not, and what's your opinion on it based on your experience on mine :/?"
" It ’ s good . But to tell you the truth , I don ’ t wear perfume . ",Nice too... just... but I don''t really wear perfume.
 I ’ m sorry . I didn ’ t know that . ,Did that just happen to you?
 That ’ s all right . Thank you all the same . ,Nice one way. Thank you very much :) Thank-you very Much.
"Ah , ah , ah ... ","U the, u the... ah n... ja k dräu ken."
" All right , Bill.Here ' s your daily exercise schedule . You are to jog before breakfast . ","Just chillin Well, I see you guys are OK, just thought I should let you know that you have a daily jogging routine before breakfast."
 Jog ? ,"Did everyone hear "" Jog ""?"
" Then , you are to walk to work . ",Next time you trundLE to work DUH!
 Walk ? ,"Did anybody hear ""Kid Walk 'N' Shine?"
 Thirty minutes in gym at lunch time . ,15 min left a mid-liday when I left 30 mins for gym at midday for 30 secs -.
 Oh no . ,U r h.
" Use the stairs , never the elevator . ","Refrain from using elevator, iitcn the stairs."
" Oh , dear . ","U therr, mate."
" And three times a week , you can either swim , play racketball , or hand ball . ",3 swimming (swimming/rat trick-or-thong/snake/rain/water balloon/hand-ball/nipple-surfing) swimming 3 times a week and you can do it 3 days p.m.
 Oh no . ,U r h.
" OK , you can stop now.It ' s time for the dance class . ",OK just come back to the dance class.
 Dance class ! I don't know how . ,Dance class right my sight! I don't know how to do it!
 You will . ,You won ne.
 Oh ... ,Yes really lol?
"Hi Bill , I saw your grandma yesterday . ","Bonjour Bonne Fais, j'ai met l'amance matribe de mon ami."
 Oh where was that ? ,"Did everyone hear ""Urr hwaaati""?"
 I was running around the track at my college and there she was walking around the same track . ,"Running around on the track outside my collegial college was my goal, and there was someone else walking around the same track besides me."
 Grannie always tries to stay fit and healthy.She is always making us kids eat the proper foods . ,Grnnie always enlistment and healthy diet to keep her kids healthy and always having the proper foods to eat and her etiquette to make sure we straat too much.
" Well , it pays off for her.How old is she anyway ? ",Could one point draw card girl' if she's still a little girl after all this hard work pays off and how old is she in her age range right now (she'd be 20 yrs old at the time)?
 She will be 86 next month . ,next moon she tooll be 86 next month.
 That is truly amazing ! ,WOW!!!!!!!!!!!!!!
I would like to register for a class today . ,Would anybody who wants to join my school now email me so I can register for a class today?
" No problem , what class would you like to take ? ","Could anybody guess what (good /favorite -college-like-class-three-hour or so class wet/un-flayed-school-grade-four-day-night, urgent, full-time, computer-only, random, home-work-out-of-the-week--other-all-course-to-learn-at-home-study-lab-free- class- you would choose"
 I would very much enjoy taking a Psychology class.Because I'm crazy . ,Would anyone who wants & lieb to see you in a classes on my. psychology of course really enjoy it because you know I'm going to be nave?
 There are two classes that are still open . ,Out now only one a two class?
 Which days are these classes on ? ,Could anybody let me just say that on what day they have their ocassion?
 The first class is a Tuesday and Thursday class from two to three . ,First day (Mon night only he teaches class 2 - 3 on Tuesday and Thursday!
 What about the other class ? ,"Could one class (i think it's the other one) and if so, what about the ""U"" in the second grade class?"
 The other class is on Monday and Wednesday from 10 am - 12 . ,Lul II on 5 a.m. to 9 p.e.. The other class is on Monday and the class on 12 o'clock ( 10 - 12).
 Are you sure there are no more open classes ? ,"Did ""next open classes just came along side the stream"" sound to you exactly in hindsn they did not yet happen yet n what did you think?"
 I'm positive . ,"Positive thing', I'm positive."
 Sign me up for Monday and Wednesday . ,Pay me back Mon 5 a.m. on tue. I'm gonna go Monday and Wednesday.
" Okay , I'll sign you up . ","okay I signed you up, I'll."
"Dad , why are you taping the windows ? ","Dad in utmost hurry, I kid you not, why are you tapping the windows for your bf?"
" Honey , a typhoon is coming . ","Ty Ty for the typhoon,."
" Really ? Wow , I don't have to go to school tomorrow . ",Did that just happen to me? I won''t have to go to school tomorrow.
" Jenny , come and help , we need to prepare more food . ",Would Jnan if you come and help us with pregnant to help with the extra food we need to cook and we would be grateful 'to help' Jenny - come join us @jay@hotmail.com.
 OK . Dad ! I'm coming . ,Dad that I'll just come out. OK.
"Hi , my name is Lean , and I'm from Russia . ",LeAnn (born 19/01/1929) I am from Russia so my name is Lean?
" Nice to meet you , Lean . My name is Alike . I'm from Japan . ",Nice one to see you LEAN! I'm a Japanese citizen with the same name as you.
 To me English is a difficult language . ,English appears to be a difficult language for me to understand.
 A second language is always difficult . ,"One would always have ""2nd languid.."""
" True , but English is harder than most . It's a crazy language . ","Real people said it'll only only feasance when English is really hard, ""a crazy language."
 A crazy language ? Why do you say that ? ,"Would one classEEK say that a crazy language...? why & why not?"""
 One letter can have several pronunciations and one word can have several meanings . ,One word nascent can emend sexton iodine (a grammar can have pseudosis and tphons can having ipso facto phonoses and one letter can tell a plenitor to pellotensor in phycology and so can one word can mean ten and have many omens and even if one person
 No wonder you say English is a crazy language . ,"You said it and I'll just say English's a mad lingua bilboa, blah btw."
Can I help you ? ,Would you locom ultiful?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",Could anybody resord I have a paper I am writing? I'm in the process of deciding what to write and where to find the right information for the job?I know someone who can help me out - I need help with ur dissertation.
 I'll certainly try to help you . What topic is your paper on ? ,Could anybody ibubujED me? онон алковани момент и теерерински всео сесеминана?
 My paper is on the influence of television on children . ,"One main aim my paper aimed ""attn "" is to ""explain the effect of tv to kids in the U.S. My paper is called My Papers on the Rolo Myx on our Youngster[s] using the telefacation system from 9.00 a.m."
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,One way you would do it you could download a computer and you'll be able to get tens of thousands of new scientific journal that you can use to talk about kids and TV.
 Thank you for you help . ,Thank God you guys got a great job and I really appreciate it!
Here ’ s your hot dog and beer . What happened ? Did I miss anything ? ,Did anybody else get dejjacked just for having your hot dog and beer while having a hot dogs and beers on here?
" Yeah , Cal Ripen just hit a home run . ","Yeah you guys, Cal Ripen hit a home run today."
 What ’ s the score ? ,Could anybody guess who the one who got the right answer would be and we know the score eg.
" Well it was 3 to 4 , but Ripen ’ s home run made it 5 to 4 since another player was on first base . ","3 up but then Rip hit a 3 to 4 home run to make it 5 to 4, courtesy of someone else on first base."
 So Baltimore is winning ? ,Did everyone just say that Baltimore's victory was a big win?
 Right . ,Ur djoint.
 This is a really great place to watch a baseball game . ,One wouldn''t think twice to go there right now to catch a baseball game because it's one of the best.
" Yeah , there isn ’ t a bad seat in the place . ","Yeah you got a good seat, ."
" The fans are great here , too . Not like in Philadelphia . ","Like everyone here (I can't remember what they did like like in the Phillies when they won the Super Bowl in 2006 and again they had a lot of fans, it's hardly like you can watch that game on TV right on the big screen right in front of you and your fans won''T miss anything about this place."
 It was a great idea to spend a day watching a game . ,Would one der frm a good idea to go and see z team.
" Yeah , it reminds you why they say baseball is America ’ s favorite pastime . ","Yeah you'd better savored the title, you know, I know."
How do you like the pizza here ? ,Did everyone else get a pizza like this?
 Perfect . It really hits the spot . ,Nice job! Just right.This is spot on.
Do you have a light ? ,Would one of you also tell Me You don''t light bulbs?
" Sorry , I don't smoke . ",Sorry sorry didn''t smoke - I don' t.
I was scared stiff of giving my first performance . ,Scary again I gave my first show...
 Were you ? your performance was excellent . ,"Did ""you really ""em? Did you do a great job and e was great""?"
 Thank you for your kindly words . ,Would you alright thx?
Excuse me . Could you please take a picture of us with this camera ? ,Could U take a picture of us.? Please excuse excuse me...
 Sure . Which button do I press to shoot ? ,"Could YOU THIX out the button that you want to shoot and tell me which one it is, Sure?"
 This one . ,One too good s**t.
 Do I have to focus it ? ,Would that neccl call 'centring it out?
" No , this is a focus-free camera . All you have to do is point and press the button . ","You just put your feet up and it's a'sure camera'. It'll let you take if you're aiming, all you do is hold the button, and you can use it anywhere on the camera."
 All right . Say cheese ! ,Nice you go emojie!
Every country should face the history . ,"Everyone can go home safe and go their self-pertinence the way the country's history came out on the world stage."""
" Yeah , we don ’ t live in the vacuum . We have traditional values and long but different history . ","Granted it all nasCENT & SECOND SOCIAL HOME, WHICH SAYS IT BEGUN BY SUCCIENDLIFE AND ITS TRUCKY BLVD IN THE VOLGIN TUB,NO THAN CAST LIFE CAN YOU TELL US QUESTIONS AND TRAINING VALUE AND BROCKER STORY NOW OWNERS GUNS"
" Sometimes , we , human beings , really had done something wrong , so we should admit it at first . ","Human being can still walk unhin adn if we are ok. We may all be human, but we'd better just say we did *** initially."
 But there is always somebody who wants to turn his back on the true history . ,Still everyone on earth would still cynsurately turn their back on the true story they already knew and had been told.It just took our turn for the good news.
" I believe such things won ’ t be realized , just daydreaming . ",Just wish the world and you and thought that' ll never come true.
"Do you like traveling , Kathy ? ","Did that you acquiere entraining yo your trip, Kathy?"
" I like traveling for pleasure to get places for vacation for instance . But I don ’ t like traveling to work , waiting for buses , or ... ","Traveling can be gratifying for me as I want to explore different locations, but I don’t enjoy waiting for buses, traveling to work, or going to the grocery store or train station."
 Or getting stuck in traffic jams when you ’ re driving . ,"Carrot driving too b/c it's just clunking or snaking and c/b"" or ""I'm so bad at it."""
 Exactly . ,Genau!
Your house is too small . Why not buy a big one . ,You can buy yer home big if you have too small & want to move. Why not buy your house.
 I do wish I could afford one . ,Would one of you guys buy me one? I really wish I could?
 You can get a loan from the bank . You know LPF program provides low cost loans for participants home purchases . ,Bank approved loan in your bank you can apply if you are in the LPF programme who gives a low cost loan on home purchase.
 Of course I know that . But don't you notice that the house price is skyrocketing ? ,"Yessr me na I know, but the house price is skyrocketing right now?"
"How do you do , Prof.Smith . ",Pro tip top 20 [son]: Yvonne... . Prof.Smith.
" How do you do , Ms . Yang.You speak very good English . ","Could YOU THIX IT (THAN YING) Ms. Yang, Can you tell, how do you do, and how you can speak English very well?"
 Thank you . I begin to like English even when I was a child . ,Back on english i loved English from very early on.. thank you...
 Where did you learn it ? ,Did that very same knowledge that you got here a long/diligENTly two yrs ago happen to you?
" At school , in China.This is my first time to be out of my own country . ","Back again though I'd just about to go out of my country of China for the first time, I go to school in China."
 It's amazing . ,WOW!!!!!!!!!!!!!!
Do you want black or white coffee ? ,"Wouldyou get black or white coffee mug,please tell?"
" White , please ","Mrs Tea Tea [2 ] White,please read details for details."
 Look ! there's a Folk concert tomorrow evening . Do you Want to go ? ,Got freinds a Folk concert tomorrow evening - anyone interested in going on the concert?
 I don't like Folk music very much . ,"Folk music just donnnnites my distainer from the band and I don't like it too much anyways."""
 What kind of music do you like ? ,Could YOU EII (music lover) please answer?
 I like classical music . Do you ? ,"Would you also drearily rate my rate on cymbalistic and nerdy old (Classic) tune in a song I'm really engrossed myself (no matter how much I rate it on my iPod or on MySpace or whatever) and would you like to have sung in this style (e.g. classical music) my age/young boyfriend, I can't wait to try it out?"
 Not very much . Classical music sends me to sleep ,"Classical music sends me down the toilet faster and putster im fine-dining girl, ok with tee-ing all night long."
 I don't believe you . ,"You wont put me off, I don't trust you."
 It ’ s true . ,Truliile.
 You are funny ! ,Funny one!
 So are you ! How about another coffee ? ,"Would that same guy brewer a cup of coffee again, you know?"
What do you like to do in your spare time ? ,Could YOU SHOUT LIFE LITTLE?
 I like playing chess . ,"Cheaz playing, thats my thing."
 Do you have any hobbies besides playing chess ? ,Outside playing chineze game?
 I'm afraid not . ,Sorry [they said I don't know 'I dont.
 Do you have any hobbies like playing tennis or things like that ? ,"Would you you date someone and you're like ""playing tennis... or anything akin feauturating you X? HAHA! YAYA?"
" Oh , yes . I like playing basketball . ","Basketball one!' Oh ya, :) I love basketball."
 Can you tell me why you like it ? ,Could what you drewSt. be the reason?
 Because I like the feeling of cooperating with others . ,Collab With Everyone I'll Always Work It Out I Just Like This I just really like that feeling.
Where is John ? I can't find him anywhere . ,Could anybody let me tell if anyone knows the whereaboutss of John (the one who has been missing since he disappeared in July and is no longer there with me announcing his disappearance to the police and hiding his body for now that s proof it was missing someone else
 Haven't you heard that he is in prison ? ,Did everyone hear that s/he'll get a ring (or something/people/cells only/something/etc. ) and get demoored? I heard he was in jail.
 What ? Beg your pardon . ,Urinate someone so you r in order to ask for forgiveness?.
 John is in prison now . He was copped outstealing . ,Criminal arrest made.Jon is now in jail - copped for theft.
 I just cann't believe my ears ! ,Could that girl''s c**ch up?
Can I help you ? ,Would you locom ultiful?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",Could anybody resord I have a paper I am writing? I'm in the process of deciding what to write and where to find the right information for the job?I know someone who can help me out - I need help with ur dissertation.
 I'll certainly try to help you.What topic is your paper on ? ,Could anybody narw a hw to help me. WHICH DOC is your paper about?
 My paper is on the influence of television on children . ,"One main aim my paper aimed ""attn "" is to ""explain the effect of tv to kids in the U.S. My paper is called My Papers on the Rolo Myx on our Youngster[s] using the telefacation system from 9.00 a.m."
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,One way you would do it you could download a computer and you'll be able to get tens of thousands of new scientific journal that you can use to talk about kids and TV.
 Thank you for you help . ,Thank God you guys got a great job and I really appreciate it!
"Hey , Ted . What are you up to this Friday ? ",Happy frivol 4th of July bobby?
" Well , I have the day off from work . ",So you better let the working girl take a break and let me take the day off from work :).
 That ’ s great ! Do you have any plans ? ,"Yeah thats great! But wait, any plans?"
" Well , I ’ Ve been working so hard lately , so I ’ ll probably just take it easy . ","OKAY, I can' t take it easy, it'll be a bit of."
 Sounds nice . ,Nice one ya go.
" Yeah , I ’ ll probably just stay in and relax . Maybe watch a few movies . ",Yeah I'll probably just chill and relax and maybe even movie-dru-lit.
 Can I stop by ? ,Wouldyou happenond to see me?
 Sure . Any time . ,Sure you got one if you wanted it any time you want.
You honestly believe the world ’ s improving every year ? ,Would everyone youpolonis i truly believe the world is getting better year-round?
" Yes , I do . I think that science is making us wiser . What do you think ? ",Could science'll wit you all? I think science is making us smarter.
 I don ’ t think you ’ re right there . ,"Just saying you there, you really?"
 I believe industry is making us wealthier . ,Industrial can boost human st€UU; I think we're finally going to make money from industry.
 I don ’ t believe that . ,"I don 't suppose that  t make any sense at all."""
" And in my opinion , medicine is making us healthier . ","Healthigg, I would say that, in my opinion, med nerdy is better."
" I agree with you in the sense . But we ’ re all more miserable than ever , aren ’ t we ? ","Just saying (unt me and you) didn't say :) I agree with you a lot, but I think everyone is getting more and more dejectivectiv out now, aren''T we all?"
" I don ’ t agree with you . I maintain that we ’ re healthier , wealthier and wiser than we were a hundred years ago . ","You wont be sitting here anymore..” I don’ t think you are wrong,I think we are now healthier – we have a wealthier, we eat luserious food and savvy clothing!"
 That ’ s your opinion not mine . ,You can''t believe it - it's just my opinion.
What do you plan to do for your birthday ? ,Happy 21?
" I want to have a picnic with my friends , Mum . ",Happy picnic Mum and all my friends.
 How about a party at home ? That way we can get together and celebrate it . ,Would that/was/I HAD TO TAKEN A PARTY IF I DID IT ANYWAY?
" OK , Mum . I'll invite my friends home . ","Ur warning Mum, I'll be 'in a couple of days' and say."
How may I help you ? ,Could what you doing en thngng me a lil help?
 I would like to return this book . ,Would you alright let me get back this book back from my library and use it again soon for my next book in a book club in New York City called Book XXIII of the month!
 Is that all you need ? ,Just cant we that could do?
 I also want to check out this video . ,Could that you too a video? I also want to re-surVibe?
 Is that all you would like to check out ? ,Would one click only one thing and I'm left with that (if you have any questions) 3 :0?
 That ’ s all I need . ,Just put me on the ice and I'll tell you that.
 Do you have your library card ? ,Did anyone get a free 50/50 split-second message from me? I just sent it to him. Did you know that I have my library card?
 Here it is . ,Right on top again.
 Make sure to take proper care of this video . ,Remember when your last video uploadea you can still take this video out of your computer and take care of it with proper care!
 That won ’ t be a problem . ,You wont need to worry about that any more.
" If you damage the video , you will be fined . ",Finally suivez the video before it is able to re-run and you are fined for causing the damage in the encroached video holder you rented.
