Sentence,Informal_15
 I ’ m so jealous . ,I can''t stop imagining how much I'd drool right now.
 The counselors were so nice too . It was the best summer ever . Except for all those mosquitoes ! ,Summer really good - mosquitoes on all! :)!
"Diana , do you like the perfume I gave you ? ","Did ""Diana - I'm the one who got you"" the perfume smell good to you if you try it out, do you like it or not, and what's your opinion on it based on your experience with me & your feedback on my purchase of 15cm perfume bottles (acquired from a store, not scented with any perfume brand brand name and email you back when purchased it from an online store)... Diana, I hope"
" It ’ s good . But to tell you the truth , I don ’ t wear perfume . ",Nice too... just... but I don''t really wear perfume.
 I ’ m sorry . I didn ’ t know that . ,Did that just happen to you?
 That ’ s all right . Thank you all the same . ,Nice one way. Thank you very much :) Thank-you very Much.
"Ah , ah , ah ... ","U the, u the... ah n... ja k dräu ken."
" All right , Bill.Here ' s your daily exercise schedule . You are to jog before breakfast . ","Just chillin Well, I see you guys are OK. You are here: You jog 1 hour and 2 hours before breakfast. I'm planning on doing it every day."
 Jog ? ,"Did everyone hear "" Jog?"""
" Then , you are to walk to work . ",Next time you trundLE to work.
 Walk ? ,"Did anybody hear ""Kid Walk 'N' Shine?"
 Thirty minutes in gym at lunch time . ,15 min left a midday lunch to do im 30 min in gym.
 Oh no . ,U r h.
" Use the stairs , never the elevator . ","Refrain from using elevator, iitcn the stairs."
" Oh , dear . ","U therr, my dear."
" And three times a week , you can either swim , play racketball , or hand ball . ",3 swimming (swimming/rat trick-or-thong/snake/rain/water balloon/hand-ball/nipple-to-handball) swimming 3 times a week.
 Oh no . ,U r h.
" OK , you can stop now.It ' s time for the dance class . ",OK just come back to the dance class.
 Dance class ! I don't know how . ,"Dance class right my sight! I don't know how to do it, you have to go and join dance class!"
 You will . ,You won ne.
 Oh ... ,Yes really lol?
"Hi Bill , I saw your grandma yesterday . ","Bonjour Bonne Faiscine, venez me remettre la main droite de queue! Votre grandma a vu votre grandpape yesterday."
 Oh where was that ? ,"Did everyone hear ""Uh mummy"" again?"
 I was running around the track at my college and there she was walking around the same track . ,"Running around on the track at my college was my goal, and she was still there, walking around the same track, just in time for my friend's errands on me at school."
 Grannie always tries to stay fit and healthy.She is always making us kids eat the proper foods . ,Grnnie always sativers and always makes sure that her body and all of its comers always get in shape and get healthy fast and are making sure to eat the foods her little ones.
" Well , it pays off for her.How old is she anyway ? ",Could one point draw card girl' if she's still a girl and it pays for her now - just how old she is now
 She will be 86 next month . ,Next month she tooll be 86. She is 89.
 That is truly amazing ! ,WOW!!!!!!!!!!!!!!
I would like to register for a class today . ,Would you the best thing to do if I were you and wanted to join a class for tomorrow class today registering today now?
" No problem , what class would you like to take ? ",Could anybody guess what (untill now устahful :) ) class they would most drooll the best and choose from a 'your choice' class - normal school or college or university!
 I would very much enjoy taking a Psychology class.Because I'm crazy . ,Would anyone who wants & lieb to see you in a classes on phlebotristy (like me) really really like if I took 'everything in class' because I'm freaking out!
 There are two classes that are still open . ,Out now only one of two still to re neave classes are.
 Which days are these classes on ? ,Could anybody let me just say that on what day they have their ocassion?
 The first class is a Tuesday and Thursday class from two to three . ,First day (Mon night only /Friday n.m. school) Class 1 : Class 2 - 3. The first day is a classes from 2 to 3.
 What about the other class ? ,"Could one class (i think it's the other one) and if so, what about the ""other class/schools/rs"" that you just mentioned?"
 The other class is on Monday and Wednesday from 10 am - 12 . ,Lul II on 5 May & 9 May and 1 June 01:30 a.m. - 3 pm. The other class is on the school break from 10 am – 12 pm on Monday and Wednesday.
 Are you sure there are no more open classes ? ,"Did ""no big classes to open sign up for registration in the next few weeks/days happiest of them"" you guys scream ""We have no more open classes in store for you to signup for""?"
 I'm positive . ,"Positive thing', I'm positive."
 Sign me up for Monday and Wednesday . ,Pay me back Mon & Friday!
" Okay , I'll sign you up . ","okay I signed you up, I'll."
"Dad , why are you taping the windows ? ","Dad on 2 just foreseen question why are you tapping the windows, Dad why do you tap the very thing you were preaching valentine?"
" Honey , a typhoon is coming . ","Ty Ty for the typhoon,."
" Really ? Wow , I don't have to go to school tomorrow . ",Really did I just realize that I don't have to go to school tomorrow?
" Jenny , come and help , we need to prepare more food . ",Would Jnan if you come and help us with the pregnancies we'll start pregă.
 OK . Dad ! I'm coming . ,Dad that I'll come.... OK.
"Hi , my name is Lean , and I'm from Russia . ",LeAnn (born 19/01/1929) I am from Russia - could you please tell me i was Lean?
" Nice to meet you , Lean . My name is Alike . I'm from Japan . ",Nice one to see you Lean (my name is Alike. I'm from Japan :P)) I can say that I like you too.
 To me English is a difficult language . ,English appears to be a difficult language for me to understand.
 A second language is always difficult . ,One would always have qualqualiferous second language skills (i.d.
" True , but English is harder than most . It's a crazy language . ","Real people said it'll be ""easy"" when you get back to English (that's a real word) It'' s one of the hardest languages in the world, but English is CRAZY."
 A crazy language ? Why do you say that ? ,Would one classEEK say that a crazy language? why & why not??!
 One letter can have several pronunciations and one word can have several meanings . ,One word nascent can emend sexton iodine (a grammar can have plethora of phonerrers and a single letter can mean the same thing and so can one word and letter entice thteoremitism and symbology can coexist in kinematic union and coextrence hardly difference mnemone.
 No wonder you say English is a crazy language . ,You said it and I'll just say English's a mad lingo?
Can I help you ? ,Would you locom ultiful?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",Could anybody resord I have a paper I am writing? I'm in the process of deciding what to write and where to find the right material/blog/forum/etc?
 I'll certainly try to help you . What topic is your paper on ? ,Could anybody ibubujED me? ононс алковани момент и которому на сесеминана?
 My paper is on the influence of television on children . ,"One main aim my paper aimed ""attemptd the effect that tv will have on kids/t hath no connection with it... isnt it the paper we use for our paper on the repercussions that the new generation of kids (youngernger) wont only need to use a nanny or sex to get the attention they are aiming for in school.. My paper also focuses on how."
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,You could enlist sydney-ready computer(link below) to help you compile a roster of every & every scientific journal that you or your the kids could possibly want to discuss/discussing the topic of children and television.Tell me.
 Thank you for you help . ,Thank God you guys got a great job and I am so thankful for all of utmost help.
Here ’ s your hot dog and beer . What happened ? Did I miss anything ? ,"Did my hot dog and beer just mix and I didn't see a thing I was meant to and what's going on anyways besides me catching something to do there and then if so, what happened and did anything go wrong astrinate me anyway anyway?"
" Yeah , Cal Ripen just hit a home run . ","Yeah you guys, Cal Ripen hit a home run."
 What ’ s the score ? ,Could anybody guess who the one who got the right answer would be and also tell me the score. I'm just wondering.
" Well it was 3 to 4 , but Ripen ’ s home run made it 5 to 4 since another player was on first base . ","Rip answered home off a 3 to 4 tie but he made it 5 to 4, able to make the score at 1st because someone else was on first base."
 So Baltimore is winning ? ,Did everyone just say that Baltimore's victory was a big win?
 Right . ,Ur djoint.
 This is a really great place to watch a baseball game . ,One wouldn''t think twice to go there right now to catch a baseball game because it's one of the best.
" Yeah , there isn ’ t a bad seat in the place . ","Yeah you got a good seat, ."
" The fans are great here , too . Not like in Philadelphia . ","Like everyone here (I can't remember what they did like like in the Phillies when they won the Super Bowl and now they have a record attendance with over 100,000 fans in their stadium and fans everywhere."
 It was a great idea to spend a day watching a game . ,Would one der frm a good idea to go and see z team.
" Yeah , it reminds you why they say baseball is America ’ s favorite pastime . ","Yeah ; it's like saying 'it all sounds like fun' - it was ""Bliss is America''."
How do you like the pizza here ? ,Did everyone else get a pizza like this?
 Perfect . It really hits the spot . ,Nice job! Just right.This is spot on.
Do you have a light ? ,Would one of you also tell Me You don't need a light (Autis Bld.
" Sorry , I don't smoke . ",Sorry sorry didn''t smoke - I don' t.
I was scared stiff of giving my first performance . ,Scary again I gave my first show.
 Were you ? your performance was excellent . ,"Did ""you really"" yesterday and yours was outstanding."
 Thank you for your kindly words . ,Would you alright thx?
Excuse me . Could you please take a picture of us with this camera ? ,Would you cad if you could please please take a picture of me with this camera?
 Sure . Which button do I press to shoot ? ,Could YOU THINK THAT Button HEADY BOOT?
 This one . ,One too good s**t.
 Do I have to focus it ? ,Would that neccl call 'keep it centered'?
" No , this is a focus-free camera . All you have to do is point and press the button . ","You just put your feet up and it's a'sure camera'. It'll let you take if you're aiming, all you do is hold the button, and you can use it anywhere on the camera."
 All right . Say cheese ! ,Nice you go emojie!
Every country should face the history . ,Everyone can go back in remembrmbryetting the history that they left behind in their country's history and if they have any to do on the big problems it should be done on its own and its people''t responsible for it.
" Yeah , we don ’ t live in the vacuum . We have traditional values and long but different history . ",Granted it'' s a big world and lacked 'non-vacuum-capacity-town-it doesn't just take vacavitation but also combines enviornmental and non-empirical clout/profanisc!
" Sometimes , we , human beings , really had done something wrong , so we should admit it at first . ",Human being can still walk if you shit we were a little bit older and woke up to realise we really had messed up - we should have just walked around and let it be known.
 But there is always somebody who wants to turn his back on the true history . ,Still everyone on earth would still cynsurately turn their back on the true story they already knew and had been told.
" I believe such things won ’ t be realized , just daydreaming . ",Just wish the world and you know what?
"Do you like traveling , Kathy ? ","Did that you acquiere entraining yo your trip, Kathy?"
" I like traveling for pleasure to get places for vacation for instance . But I don ’ t like traveling to work , waiting for buses , or ... ","Traveling can be gratifying for me as I want to explore different locations, but I don’t enjoy traveling to work, waiting for trains, or traveling on public transportation."
 Or getting stuck in traffic jams when you ’ re driving . ,Carrot driving too b/c it's just clunking or snaking and chopping every now and andn everything up.
 Exactly . ,Genau!
Your house is too small . Why not buy a big one . ,You can buy if your house doesnt fit. Don't you think a big house is the best choice.
 I do wish I could afford one . ,Would one of you guys buy me one? I really wish I could buy one like that?
 You can get a loan from the bank . You know LPF program provides low cost loans for participants home purchases . ,Bank approved loan in your bank you can apply if you are in the LPF programme who can get low interest loans on home purchase.You can also get a loan on the home buying from bank.
 Of course I know that . But don't you notice that the house price is skyrocketing ? ,"Yessr me na I know, but the house price is skyrocketing right now?"
"How do you do , Prof.Smith . ",Pro tip top 20 [son]: Yvonne....
" How do you do , Ms . Yang.You speak very good English . ",Could YOU THINK MY EXPERTECT English ELLECT? Ms YUN HAI PROMISE YOUR OPINION
 Thank you . I begin to like English even when I was a child . ,Back on english i loved English from very early on.. thank you...
 Where did you learn it ? ,Did that very same knowledge that you got here a long time ago also help or definately?
" At school , in China.This is my first time to be out of my own country . ","Back again though I'll now at school in China, for the first time ""outside China"" for my school's purpose I went to China for a year, I was in tenth grade, so I don't know anyone."
 It's amazing . ,WOW!!!!!!!!!!!!!!
Do you want black or white coffee ? ,"Wouldyou get black or white coffee mug,please tell?"
" White , please ","White would you also nitcrawl your sleeve to tell the White people White,White please."
 Look ! there's a Folk concert tomorrow evening . Do you Want to go ? ,Got freinds a Folk concert tomorrow evening - anyone interested in going on the concert?
 I don't like Folk music very much . ,Folk music doesn't appeal to me in a way that makes me want to listen to it more often.
 What kind of music do you like ? ,Could YOU EXCEL ONE THING about YA WORDS BETTER SONG COMPANY DREAMING ABOVE 5000000000 WEEKEND THREE WHICH ITS FOR YOU TO SEE?
 I like classical music . Do you ? ,Would you also drearily rate my rate on c/o b/w and h/k (I'm a lover of all types of music except crook/classic/b & harp/ sy also/but not hypno/lectics/CD/MP3 player/cow/LP/what ever it was called/on/off/whichever way you voted/choose/
 Not very much . Classical music sends me to sleep ,Classical music sends me down the toilet faster and gives im sleep so I'm pretty groovy.
 I don't believe you . ,"You wont put your head up when I say that I don't think you're crazy, you know what?"
 It ’ s true . ,Truliile.
 You are funny ! ,Funny one!
 So are you ! How about another coffee ? ,"Would that same guy brewer a cup of coffee again, you know?"
What do you like to do in your spare time ? ,Could YOU SHOUT LIFE LITTLE?
 I like playing chess . ,Cheap board is ingraine one plays it?
 Do you have any hobbies besides playing chess ? ,Outside playing chineze game?
 I'm afraid not . ,Sorry [they said I don't know 'I dont.
 Do you have any hobbies like playing tennis or things like that ? ,"Would you you date someone who is jogging or something totally different then your usual pas-one (teacock, dog, etc.) they do on purpose?"
" Oh , yes . I like playing basketball . ","Basketball one!' Oh, yeah me too."
 Can you tell me why you like it ? ,Could what you drewSt. be the reason?
 Because I like the feeling of cooperating with others . ,Collab With Everyone I'm all the Same I like the feeling of helping.
Where is John ? I can't find him anywhere . ,Could anybody let me tell if anyone knows the whereabouts of (Johnny or whatever it is that he is doing now that I just cant seem to find a clue to where i am now?
 Haven't you heard that he is in prison ? ,Did everyone hear that he's now detain[update] and senterated with police.
 What ? Beg your pardon . ,Urinate someone so you able to open your mouth? Urgently myseal your pardon!
 John is in prison now . He was copped outstealing . ,John now jaileind that he was copped for theft.
 I just cann't believe my ears ! ,Could that girl's c** up on me?
Can I help you ? ,Would you locom ultiful?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",Could anybody resord I have a paper I am writing? I'm in the process of deciding what to write and where to find the right material/blog/forum/etc?
 I'll certainly try to help you.What topic is your paper on ? ,Could anybody narw a hw to help me. WHICH DOC is your paper about?
 My paper is on the influence of television on children . ,"One main aim my paper aimed ""attemptd the effect that tv will have on kids/t hath no connection with it... isnt it the paper we use for our paper on the repercussions that the new generation of kids (youngernger) wont only need to use a nanny or sex to get the attention they are aiming for in school.. My paper also focuses on how."
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,You could enlist sydney-ready computer(link below) to help you compile a roster of every & every scientific journal that you or your the kids could possibly want to discuss/discussing the topic of children and television.Tell me.
 Thank you for you help . ,Thank God you guys got a great job and I am so thankful for all of utmost help.
"Hey , Ted . What are you up to this Friday ? ",Happy friday everyone! Goodie pops! What's up next for UFO today? (Ted! ::Tereen!)
" Well , I have the day off from work . ",I can still go out the door tomorrow and have a good day if my alarm clock is off for the day and I have the chance to get some fresh juice on my iPod for later in the week so I won't have to rush through my work on Monday or Tuesday anyways.
 That ’ s great ! Do you have any plans ? ,Yeah that'd still sound good! Just catching up on you guys :(!
" Well , I ’ Ve been working so hard lately , so I ’ ll probably just take it easy . ","OKAY, I' ve been working so hard lately, so I figured I was going to take it easy and relax and enjoy myself and be more like that."
 Sounds nice . ,Nice one ya go.
" Yeah , I ’ ll probably just stay in and relax . Maybe watch a few movies . ","Yeah I'll probably just chill out and unwind and or bin bin a couple of movies I can watch right now!"""
 Can I stop by ? ,Wouldyou mind if you could drop me off now?
 Sure . Any time . ,Sure you got one if you wanted to know that any time.
You honestly believe the world ’ s improving every year ? ,Would everyone youpolonis i truly believe the world is getting better year-round?
" Yes , I do . I think that science is making us wiser . What do you think ? ","Could science's b/w i mean that we are now more intelligent - yes, I think so... but what're your thoughts on this chimera, everyone, if you'll share your opinion?"
 I don ’ t think you ’ re right there . ,Just saying you' re right there n’ t seem like you’’re not right on that line.
 I believe industry is making us wealthier . ,Industrial can boost human st€UU; I think we're finally going to make money from industry.
 I don ’ t believe that . ,"I don 't suppose that  t make any sense at all."""
" And in my opinion , medicine is making us healthier . ","Healthigg, I would say that, in my opinion, med ware, and we can all agree that medicine, when done right, we could be on our toir with better health."
" I agree with you in the sense . But we ’ re all more miserable than ever , aren ’ t we ? ","Just saying! I totally agree with you too, but I think we're all going to be really, REALLY MONEYED right now, right?"
" I don ’ t agree with you . I maintain that we ’ re healthier , wealthier and wiser than we were a hundred years ago . ","You wont be sitting here anymore..” I don’ t think I agree! I too croon – I think 100 years ago we were smarter, wealthier and healthier today"
 That ’ s your opinion not mine . ,You can''t believe it - it's mine!
What do you plan to do for your birthday ? ,Happy 21?
" I want to have a picnic with my friends , Mum . ",Happy picnic Mum and friends.
 How about a party at home ? That way we can get together and celebrate it . ,Would you still be cool if you arranged & had an at-your-sirty-home party?
" OK , Mum . I'll invite my friends home . ","Ur warning Mum, I'll be 'inviting' my friends home."
How may I help you ? ,Could what you doing en thngng me a lil help?
 I would like to return this book . ,Would you alright let me get back this book back from my library and use it again for my homework/resource-choose ans/probabily/orders project/pleasure-in/packing-out/shopping/planning/supply-upy project on my computer/laptop/computer-side-down/software-on-card/otherbie/and/or-otherthing else/something else on/immedi
 Is that all you need ? ,Just cant we that is all we want?
 I also want to check out this video . ,Could that you too a video? I also want to re-surVibe?
