Sentence,Informal_10
 You said she used to ? How did you stop her ? ,You rumbled she used to say she did. How did you stop her?
" We basically sat her down and told her how we felt about her constant criticizing , and how we welcomed her advice but hoped she'd let us do our things . She understood , and now everything is a lot more peaceful . ","Putting her down completely helped us both understand why she was constantly criticising her parents. We took her advice and hoped she'd let us move on, and now everything seems normal. She understood, leading to a happier situation."
 That sounds like a good idea . I'll have to try that . ,Sounds awesome. gotta try that vid! :(() Thanks a lot!
How are Zina's new programmers working out ? ,Zina team members working on Zinappa?
" I hate to admit it , but they're good . And fast . The Filipino kid is a genius . ","Laughs.. I can't believe it - but they're good,fast lane! OH MY KIDS HUY FINISH KAUFIN!!!!!!!!!!!!!!"
" So you'll make the Stars.com deadline , and have us up and running next week ? ",You GUARANTEE me if you could run Stars.com next week?
" It'll be close , but we'll make it . ","LOS ANGELES - We'll win this one, even though it's close."
" Good . After Stars.com starts paying us , we won't need Vikam's cash anymore . ",Stars.com won't charge Vikam's cash anymore.
" And if we don't need them , we won't need Zina , either . ",Zina won't play a role if you don'' not use them - assuming you do.
Do you like cooking ? ,"Chef:) ))!)));)I))),III);4))You)%))Include a video about cooking so that I can showcase my ideas  I) 1)You!) Are you 3)You4)Ii)D) You)SoI,IIV)YourI...I*(I *still»An I"
 Yes . I like cooking very much . I got this hobby when I was 12 years sold . ,Cooking always piqued my interest. I started this hobby when I was 12 years old and sold everything.
 Why do you like it ? ,Would you mind sharing why you love it?
 I have no idea . I like cooking by myself . I like to taste delicious food . ,Cooking alone is my favorite way to taste delicious food. I have no idea. But I like to cook on my own.
 That's wonderful ! ,You rock!
" And I love trying new recipes , which I usually test with my friends . You can come , too . ",Friends always come along. I love trying new recipes and trying out new foods. You can come too.
 Really ? I hope I can have a chance to taste it . Don't forget to tell me . ,Would you bare me taste it? I want to relish it and share it with you guys.
 Certainly . ,Definitely.
Anyone home ? Jen ! ,Jen Greetings!
 I'm in the kitchen ... let yourself in ! ,Kitchen gang... enter!
 Wow ! You're really working up a storm ! ,WOW! You rock! :) 3. awwwwwwwwwow!!!!!!!!!!! GOOSE IT YOU UP WAY?
 I know . I've even worked up a sweat . ,Laughter always comes with a price tag.
 You look like a cooking show host--only messier . ,"You resemble a celebrity cooking show host, but with spoiled charm."
You look so tan and healthy ! ,You radiate radiance and vitality like never before!
 Thanks . I just got back from summer camp . ,Glad you guys were around. I just got home from summer camp.. Many thanks.
 How was it ? ,Would you be able to paint me white?
 Great . I got to try so many things for the first time . ,Giving everything I had for free for the first time allowed me to experiment with a variety of things.
 Like what ? ,Dong wooon!
" I went sailing , fishing , and horseback riding . ","sailing together, fishing & horseback riding."
 I ’ m so jealous . ,You won !
 The counselors were so nice too . It was the best summer ever . Except for all those mosquitoes ! ,Everything was perfect... Especially the mosquitoes.
"Diana , do you like the perfume I gave you ? ","Diana, do you enjoy the perfume I gifted you?"
" It ’ s good . But to tell you the truth , I don ’ t wear perfume . ","Parfums sound great, right? Exactly. I won’t even smell anything."
 I ’ m sorry . I didn ’ t know that . ,You won the day.
 That ’ s all right . Thank you all the same . ,Don’t panic. Thanks everyone.
"Ah , ah , ah ... ","Ad!, ah teen.........?"
" All right , Bill.Here ' s your daily exercise schedule . You are to jog before breakfast . ",Bill! OH MY SHOCKY JOGGING PRESCESS WHICH IS BOTH joggING AND WOING EVERY DAY QUICK ELSE?
 Jog ? ,Jog?
" Then , you are to walk to work . ","You. walk up levy, indicating that you are ready to go to work."
 Walk ? ,Walk?
 Thirty minutes in gym at lunch time . ,Fit 30 minutes gym session during lunch.
 Oh no . ,U.
" Use the stairs , never the elevator . ","Don Use stairs, never elevators."
" Oh , dear . ",Sweet!
" And three times a week , you can either swim , play racketball , or hand ball . ","Swimming - you.com, racketball 'n' handball (handball) if you are a runner – there are three swimming times / weeks that you can opt for."
 Oh no . ,U.
" OK , you can stop now.It ' s time for the dance class . ","You won't regret it if you stop moving. Nevertheless, dancers should move on to the next class."
 Dance class ! I don't know how . ,Dance class! I'm in awe! How can I teach?
 You will . ,You won.
 Oh ... ,You rock...
"Hi Bill , I saw your grandma yesterday . ",Bill! Greeting you today Bill!
 Oh where was that ? ,Woo hoo!
 I was running around the track at my college and there she was walking around the same track . ,"Running around the track at my college resulted in me running around it, while she was walking around there."
 Grannie always tries to stay fit and healthy.She is always making us kids eat the proper foods . ,Grannies always strives to stay fit and healthy.She is encouraging her children to adopt healthy eating habits.
" Well , it pays off for her.How old is she anyway ? ",Hopefully she pays off..what age is she?
 She will be 86 next month . ,She celebrates passing away 86 years ago in the next month.
 That is truly amazing ! ,WOW!
I would like to register for a class today . ,Would you kindly assist me in registering for a class today?
" No problem , what class would you like to take ? ",You name it ice skating - anyone know what sport you would like to take a class in?
 I would very much enjoy taking a Psychology class.Because I'm crazy . ,"Would anyone be cool enough to take a Psychology class? I'm crazy and would love to, but I wouldn't know it."
 There are two classes that are still open . ,"Up 224 students are registered in class 10, and two classes are open presently."
 Which days are these classes on ? ,During which days are these classes being held?
 The first class is a Tuesday and Thursday class from two to three . ,Class sizes range from two to three students and the first class is held on Tuesdays and Thursdays.
 What about the other class ? ,Would you bare me if you talked about class ii?
 The other class is on Monday and Wednesday from 10 am - 12 . ,Class 10 - 12 every Monday & Wednesday.
 Are you sure there are no more open classes ? ,You GUNS ARE there won't be any more open classes!
 I'm positive . ,Positive thinking always works.
 Sign me up for Monday and Wednesday . ,Don't fail me! Sign me up on Monday and Wednesday.
" Okay , I'll sign you up . ","You won.. okay, sign me up."
"Dad , why are you taping the windows ? ",Dad - the only reason you are tapping the windows is for the purpose of tapping them.
" Honey , a typhoon is coming . ",Honey! A typhoon is on the way!
" Really ? Wow , I don't have to go to school tomorrow . ",Don't worry studs won' go back home tomorrow!
" Jenny , come and help , we need to prepare more food . ",Jenny invites you to come out and help us prepare food.
 OK . Dad ! I'm coming . ,Dad! I can come over.
"Hi , my name is Lean , and I'm from Russia . ",Salute!! Me? Hank W.U.E! @Lean @Russia @Negro!
" Nice to meet you , Lean . My name is Alike . I'm from Japan . ",Nice contact.? :) Hi there!!
 To me English is a difficult language . ,"Speaking English sounds like a heavyweight, in my opinion."
 A second language is always difficult . ,One language always present a formidable challenger.
" True , but English is harder than most . It's a crazy language . ","Speaking English sounds amazing, right??"
 A crazy language ? Why do you say that ? ,You labelled a crazy language? Why??
 One letter can have several pronunciations and one word can have several meanings . ,One sound can represent multiple ways of speaking and conversely one letter can convey multiple modes of speech and one word can encompass multiple paths of communication.
 No wonder you say English is a crazy language . ,You would never guess that English is one of those languages that speaks nonsense.
Can I help you ? ,Would you kindly offer me support?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",Would anyone be able to help me find material online? I'm writing a paper and need ideas for putting it out somewhere.
 I'll certainly try to help you . What topic is your paper on ? ,Would you be happy if you could lend me a hand?
 My paper is on the influence of television on children . ,One theme on television's effect on children' s education is presented in my paper.
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,"You. Totally free sources you can use to find information on children and television. I advise you to use the computer, it will give you a list of every scientific journal that talks about children in television and children."
 Thank you for you help . ,You all deserve my thanks for all you did to help me.
Here ’ s your hot dog and beer . What happened ? Did I miss anything ? ,You burger hot dog & beer. 00 0 ? 'What ever *** I didn't get a single drink... Was I missing something?
" Yeah , Cal Ripen just hit a home run . ",Cal Ripen hit a home run just after hitting the.
 What ’ s the score ? ,Would you kindly enlighten me on the scorecard?
" Well it was 3 to 4 , but Ripen ’ s home run made it 5 to 4 since another player was on first base . ","Ripen hit a home run that extended the score to 5 to 4, but the game was tied 3 to 4 when another player hit first base."
 So Baltimore is winning ? ,Baltimore winning?
 Right . ,Ad.
 This is a really great place to watch a baseball game . ,You won GO! Here's a fantastic spot to catch batting practice.
" Yeah , there isn ’ t a bad seat in the place . ",You won  er all over the place - a seat is available.
" The fans are great here , too . Not like in Philadelphia . ","Loved ones here - you won’t believe Philadelphia when you play here, but the fans are great."
 It was a great idea to spend a day watching a game . ,One perfect idea - you float on watching a game if you have the time to watch it all day.
" Yeah , it reminds you why they say baseball is America ’ s favorite pastime . ","Baseball is America's favorite sport, right?"
How do you like the pizza here ? ,Would you eat this pizza?
 Perfect . It really hits the spot . ,Love it all. Perfect. Exactly.
Do you have a light ? ,You own a flash light?
" Sorry , I don't smoke . ",Don't smoke - sorry.
I was scared stiff of giving my first performance . ,Giving Gig: 'I was pretty frightened when I first started playing guitar.
 Were you ? your performance was excellent . ,You aced it!!
 Thank you for your kindly words . ,You all deserve a lot more than I am grateful for all your kind words.
Excuse me . Could you please take a picture of us with this camera ? ,Would you be able to snap a picture of us with this camera?
 Sure . Which button do I press to shoot ? ,Shoot button?
 This one . ,One.
 Do I have to focus it ? ,Mushrooming it up!
" No , this is a focus-free camera . All you have to do is point and press the button . ","You won't regret anything because this camera features a focus-free feature. All you need to do is point it, press the button, and you're done."
 All right . Say cheese ! ,Cheese!
Every country should face the history . ,Everyone should face the consequences of history.
" Yeah , we don ’ t live in the vacuum . We have traditional values and long but different history . ","Obviously you won  OT - you live in a bubble, you know – but you don't live innerhalb of 1% of an hour."
" Sometimes , we , human beings , really had done something wrong , so we should admit it at first . ",Human beings can accidentally lead us to another planet - we've all done it ourselves'so we should admit it'.
 But there is always somebody who wants to turn his back on the true history . ,"Nevertheless, everyone wants to turn on the public side of the truth."
" I believe such things won ’ t be realized , just daydreaming . ","Dreaming won’t turn out to be true, I guess."
"Do you like traveling , Kathy ? ",Kathy - Are you someone who loves to travel?
" I like traveling for pleasure to get places for vacation for instance . But I don ’ t like traveling to work , waiting for buses , or ... ","Traveling can be enjoyed aesthetically, especially when traveling solo, but traveling to work, school, or other places can also be unpleasant."
 Or getting stuck in traffic jams when you ’ re driving . ,Driving erratically through traffic jams can lead to a life-threatening situation.
 Exactly . ,Admittedly.
Your house is too small . Why not buy a big one . ,You own a tiny home. Don't waste time shopping around for.
 I do wish I could afford one . ,Wish I could buy one.
 You can get a loan from the bank . You know LPF program provides low cost loans for participants home purchases . ,Banks offer loans based on home purchase purchases under the LPF program.
 Of course I know that . But don't you notice that the house price is skyrocketing ? ,"Stunning! You all know what I mean - houses are getting soaring, too! What the hell is the house price going to be so high?"
"How do you do , Prof.Smith . ","Prof.Smith answers your question: ""How do you do?"""
" How do you do , Ms . Yang.You speak very good English . ","Speaking fluent English, Ms. Yang, how are you?"
 Thank you . I begin to like English even when I was a child . ,You all helped me.. Ever since childhood I have loved English...
 Where did you learn it ? ,Can you walk me through how you became successful?
" At school , in China.This is my first time to be out of my own country . ","China teaches me high school, and I am going abroad for the first time since I was in China."
 It's amazing . ,Amazing.
Do you want black or white coffee ? ,Black vs. White?
" White , please ",White. Please bid farewell Mrs White
 Look ! there's a Folk concert tomorrow evening . Do you Want to go ? ,Anyone up in your town knows where the Folk concert is tomorrow evening?
 I don't like Folk music very much . ,"Music in general, especially Folk music, isn't something I enjoy."
 What kind of music do you like ? ,Music: What kind of music do you like?
 I like classical music . Do you ? ,Classical music sounds great to you if I like classical music?
 Not very much . Classical music sends me to sleep ,Music alone isn't bad. Classical takes me to sleep easily. Not even close.
 I don't believe you . ,"You won Us!UU!"""
 It ’ s true . ,You won  TM truth.
 You are funny ! ,You sound like a comic!
 So are you ! How about another coffee ? ,You all are enjoying it!....you woke up today soaked in coffee -you know what?
What do you like to do in your spare time ? ,Would you be happy running errands?
 I like playing chess . ,Chess playing is a passion of mine.
 Do you have any hobbies besides playing chess ? ,Outside playing chess do you like to indulge in any hobbies?
 I'm afraid not . ,Don m bone me?
 Do you have any hobbies like playing tennis or things like that ? ,Tennis - any play-dance-related fetish?
" Oh , yes . I like playing basketball . ",Basketball is on my heart.
 Can you tell me why you like it ? ,You love this vid..what do you think?
 Because I like the feeling of cooperating with others . ,Cooperation with others feels good on me because I enjoy it.
Where is John ? I can't find him anywhere . ,John appears everywhere - any idea where he is? I can't find him.
 Haven't you heard that he is in prison ? ,You rumor he's in jail jail. Don't you know who..?
 What ? Beg your pardon . ,"You. Begin! Beg Beg!"""
 John is in prison now . He was copped outstealing . ,John is serving a prison sentence after being arrested for theft by cops.
 I just cann't believe my ears ! ,Crazy sounds!
Can I help you ? ,Would you kindly offer me support?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",Would anyone be able to help me find material online? I'm writing a paper and need ideas for putting it out somewhere.
 I'll certainly try to help you.What topic is your paper on ? ,Would you mind sharing a topic on which you are writing?
 My paper is on the influence of television on children . ,One theme on television's effect on children' s education is presented in my paper.
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,"You. Totally free sources you can use to find information on children and television. I advise you to use the computer, it will give you a list of every scientific journal that talks about children in television and children."
 Thank you for you help . ,You all deserve my thanks for all you did to help me.
"Hey , Ted . What are you up to this Friday ? ",Ted! Today everyone :) hey guys!!! HI TAFE! HOLY CUTE FRIDAY NIGHTS NOVEMBER PLEASE CHECK UP TONIE HELP!! HAHA!
" Well , I have the day off from work . ",Meal catches me outside.
 That ’ s great ! Do you have any plans ? ,Happy Friday everyone!! What's up next?
" Well , I ’ Ve been working so hard lately , so I ’ ll probably just take it easy . ","Putting everything on ice sounds like a great idea, especially since I’ve been working hard lately."
 Sounds nice . ,Sounds amazing?
" Yeah , I ’ ll probably just stay in and relax . Maybe watch a few movies . ",Relaxing outside – playing movies if possible.
 Can I stop by ? ,Would you kindly drop me a line?
 Sure . Any time . ,All day..
You honestly believe the world ’ s improving every year ? ,"You genuinely believe everything is improving year after year, don't you think?"
" Yes , I do . I think that science is making us wiser . What do you think ? ",Scientists are improving human wisdom. What do you think about this statement?
 I don ’ t think you ’ re right there . ,You humbly stand out there – I don’ t think anyone else would believe you were there.
 I believe industry is making us wealthier . ,Industry appears boosting us economically.
 I don ’ t believe that . ,Based... don'm not agree with that.
" And in my opinion , medicine is making us healthier . ",Medicine appears to promote wholesomeness based on my own personal experience.
" I agree with you in the sense . But we ’ re all more miserable than ever , aren ’ t we ? ","Donk! I share your sentiment, too. Sadly, everyone seems to be feeling even more miserable today."
" I don ’ t agree with you . I maintain that we ’ re healthier , wealthier and wiser than we were a hundred years ago . ","You won  er!.I agree 100%... We are healthier, wealthier, smarter now — I believe it’s better than 100 years ago."
 That ’ s your opinion not mine . ,You re the one who said it...
What do you plan to do for your birthday ? ,Happy 21st birthday!! What do you want to do on your birthday?
" I want to have a picnic with my friends , Mum . ",Mom would love a picnic with her friends.
 How about a party at home ? That way we can get together and celebrate it . ,Would anyone like to host a party at home and share some laughs?
" OK , Mum . I'll invite my friends home . ","Mum.!?...you all know Mum, I'm going out with my friends a lone wolf, you know he’ll be home for wolves."
How may I help you ? ,Would you kindly entertain me to help you?
 I would like to return this book . ,Would you entertain me to buy me a book to read again?
 Is that all you need ? ,Everything you desire is above ground?
 I also want to check out this video . ,You won Use me!
 Is that all you would like to check out ? ,Would you be all over that thing if you could?
 That ’ s all I need . ,Everything.
 Do you have your library card ? ,Would you be able to show your library card?
 Here it is . ,You.
 Make sure to take proper care of this video . ,Don TMs video!
 That won ’ t be a problem . ,You won  TM all.
" If you damage the video , you will be fined . ",Video manipulation can result in a fine if you cause damage to the video.
 I won ’ t damage it . ,You won  t fall off me.
What's the matter with you then ? You look miserable . ,You resemble someone who looks awful. What's up with you?
 It's us . ,You.
 What do you mean by us . ,You.
" Well , you always say you're busy . ","You always sound like you're on a roll, you know what else?"
 That's right . ,You aced it...
 And you often go back to live with your parents and leave our son in the room by himself . ,You always go back home with your parents and leave our son alone in the room.
" I ... I ... I miss my parents , also they miss me . ","Motherhood always brings me immense emotional pain, just like my parents do when they visit."
" Oh I remember , I cut terrible calls , and you didn't say anything about it . ","You defended me incredibly well, I cut some terrible calls and you didn't even answer."
 You mean I am groaned a few words ? ,Would you fit in a couple of words if you were crying?
 Totally not . Perhaps it's about our marriage . ,"Dong s**t!! You're right, we won't talk about anything. I guess it's all about us."
"Hi , Mary . You look pale today . What's the matter with you ? ",Mary - You seem pale today... what's up there?
 I think I've caught a cold . Now I'm aching all over . ,All over me - I feel like I hurt a little bit... I think I've fallen victim to ice cream.
 You'd better take some medicine and have a good rest . I hope you'll be yourself pretty soon . ,You deserved a little medicine and some sleep. I pray you'll wake up pretty fast soon.
 Thank you . I suppose I should go to see a doctor . ,Would you be able to help me pay for medical services?
"I feel like going for a drink , it's been a long day . ",Tired after working out yesterday.
" Great idea ! Peter , I could use the drink . ",Awesome idea! Thanks Peter - I might use that drink!
 How about the new bar across road ? ,Would anyone be interested in buying the new bar on the opposite side of the road?
" Sounds good . The food there is fantastic , too . ","Sounds amazing.... amazing food, yeah yeah."
" I agree , I had lunch there last week . ","Adorable mate, I shared lunch there last week."
 excellent ! That sounds like a plan . ,Awesome!! Sounds like a game changer
"Could you tell me the right time , please ? ",Would you kindly inform me of the appropriate time?
 Well . My watch says five past two . But it ’ s no use rely on it because it has been gaining and losing these last a few days . ,"Despite my watch showing a score of five past two, I won’t believe it has been losing steam lately."
 You have to go and fix it . ,You humbly offer up all the help you can offer.
 Yes . I will . ,Would you be bothered by that?
does your family have a record of your ancestors ? ,Family XIX?
 sure . My mom has been working on our family tree for years . She ’ s always updating it . ,"Family anthems are a constant part of my mother's life - she has been working on it for years, years after the fact, to update our family tree."
 do you have a copy of your family tree in your house ? I ’ d love to see it . ,Family X love you! Do you have a copy of your family tree in your house? I’d love to see it.
" I can show it to you now , if you like . I think it goes back about 8 generations so far . ",You won't regret showing it if you like. I believe it dates back 8 generations.
 that ’ s amazing . Do you have a large extended family ? ,Would you count yourself lucky if you have a significant family?
 I ’ Ve got 30 cousins on my mom ’ s side and 10 cousins on my dad ’ s side . ,30 cousins on my mom's side and 10 on dad' s.
 are you very close to your first-cousins ? ,You love someone you met in real life?
" the ones that are my age are close relatives . Now that I ’ m older , I don ’ t spend as much time with them as I used to , so I don ’ t know my younger cousins as well as the older ones . ","Friendship rocks! My cousins are close relatives of mine, and now that I’m older, I don’t get to see them as often as they used to – so I can’ t really know them for sure."
 I see . who ’ s the head of your household ? ,Who leads your household?
" it ’ s definitely my mother . And , her mother is definitely the matriarch of the bigger family . ",Definitely definitely mother.... again.... thankfully..... HER ARMY ONE MANY FATHER PHILIP PEOPLE SUPPLY MOTHERS SUPPLEMENT.
 that ’ s interesting . What does your grandfather think of your step-mother ? ,You’re interesting mate. What does your grandfather think of your step mother?
" at first , she was quite critical of her , but now that they ’ Ve been married for a few years , she ’ s starting to accept the fact that my father divorced my mother . ","Initially, she was highly critical of me, but now that they have been married for a few years, I can finally say that my father divorced my mother."
" that ’ s pretty much how you feel about your step-mother . Like grandmother , like grandson . ","You share a grandmother’s love and your grandson’ s same way, that’ll pretty much describe you."
"Hi , Mr . Wang . Do you feel like going boating with me ? ",Boating with me - Mr. Wang! Would you like to join me on this trip?
" Sounds interesting , I haven't gone boating for some time now , and what time ? ","Boating always sounds interesting - I haven't been on one lately, so when can I catch up?"
 How about tomorrow afternoon ? ,Would anyone like to join us tomorrow afternoon?
 Sure . Where shall I meet you ? ,You. Totally on. Wherever you are going I meet you?
 At the gate of the park . ,Park entrance.
 Great . I look forward to meeting you . ,Fantastic. You won.
 See you then . ,Greetings!
 See you . ,Nice one.
I hear that you've been to the Saikei Ski Resort for the weekend . Did you enjoy it ? ,You skied down to Saikei Ski Resort over the weekend. Were you enjoying it any?
" Yes , it's so exciting , though I had the most falls in our skiing team . ",Stunning - i know you're the most successful skier on the team EVER UNTIL I'VE TAKEN IT OUT WHILE WORKING LOOK awsome.
 Isn't there any coach to teach you how to ski ? ,Ski coach?
 Of course there is . The top-level coaches there are from the State Sports General Administration . ,You won’t stop playing. Those top coaches there are all State Sports General Administration coaches.
 Could you move smoothly ? ,Would you be able to move around without hesitation?
 Yes.My face even ached in the icy wind . ,Ja!!Cute wind - cold ice outside... my face shivered in the cold sweat.
 What happened afterwards ? ,Can you talk me into everything that transpired?
 I was skiing on and on excitedly until I realized one thing-I could not stop ! You can just imagine how terrified I was . ,"Skiing all day long on my iPhone and iPad, I was frightened by the realization that I could not stop."
 Poor girl ! ,Adorable girl!
You look pale recently . ,You appear white in person today.
 Yeah . I have got much pressure in the company . I have tobe wrapped upon my work . ,"You all know what I do. I'm under a lot of pressure at work. Everyone's doing me wrong. Don't worry, I have to be wrapped up at the office."
 Take good care of yourself . ,Treat yourself.
 Thank you . I will . ,Applauded. You inspire me. I am.
"Hey , Maggy , Did you hear about David ? ","David sounds great, Maggy. Anybody here?"
" About David ? No , I didn ’ t hear anything . ",David?! You weren't heard of anything besides me.
