Sentence,Informal_10
 I ’ m a defender . It ’ s a lot of fun . You don ’ t have to be able to skate as fast on defense . ,"Because I'm a defender, it's pliable and fun. You don't have to play fast on defense."
" Yeah , you ’ re a pretty big guy . I play goalie , myself . ",Yeah you crazed big guy.’ I’m a goalie myself.
" Oh , yeah ? Which team ? ",Whos the team?
 The Rockets . ,Rocketz.
" Really ? I think we play you guys next week . Well , I have to go to practice . See you later . ","Really?...It's probably next week we're playing together. I'm joking to go to practice. Hopefully, we can see each other again."
" All right , see you later . ","Ok I'm gonna say, I can't wait for you."
"Hey Lydia , what are you reading ? ",Nice one Lydia! :) What's up today?
" I ’ m looking at my horoscope for this month ! My outlook is very positive . It says that I should take a vacation to someplace exotic , and that I will have a passionate summer fling ! ","Horrible! Just last month it was horoscope. It's very positive! It says that next month' I should go for a nerd trip to AZ, and besides that i would also have sex on sunday!"
 What are you talking about ? Let me see that ... What are horoscopes ? ,Ur horoscope? Please explain
" It ’ s a prediction of your month , based on your zodiac sign . You have a different sign for the month and date you were born in . I was born on April 15th , so I ’ m an Aries . When were you born ? ",How I know what month it was for you based off your zodiac sign (I am Aries) I was born on 15th April and you have a different sign for the month and date of your birth?
 January 5th . ,1st. of YER.
" Let ’ s see . . . you ’ re a Capricorn . It says that you will be feeling stress at work , but you could see new , exciting developments in your love life . Looks like we ’ ll both have interesting summers ! ","Scorpion!! Work the stress out of you, but love the new girl! Summers are going to be so exciting!"
" That ’ s bogus . I don't feel any stress at work , and my love life is practically nonexistent . This zodiac stuff is all a bunch of nonsense . ","Dont worry, I can't stress out enough around people, their work... there's no love, no real life! Don'' t know what to think about all this zodiac stuff...?"
" No , it ’ s not , your astrology sign can tell you a lot about your personality . See ? It says that an Aries is energetic and loves to socialize . ",How it all works - because an Aries is a really energetic person who loves to spend time together... or else it's not really important what your zodiac sign is telling you about your personality :/?
" Well , you certainly match those criteria , but they ’ re so broad they could apply to anyone . What does it say about me ? ",How am I supposed to know that even though you meet a couple more crierile criteria based icily but if they apply to anyone besides me?
 A Capricorn is serious-minded and practical . She likes to do things in conventional ways . That sounds just like you ! ,"If you'r a true capricorn, you know what she would be: sappy, practical, serious, and practical. She typhs things up nerdily. That sounds like you!"
"Frank ’ s getting married , do you believe this ? ","Douching it's true, I heard it’s Frank going to get hitched - who else would you think he'll get kicked off on his wedding night – Frank’ s getting married next week"
 Is he really ? ,Who really he if n?
" Yes , he is . He loves the girl very much . ",Actually i guess he is. He loves that girl a lot.
 Who is he marring ? ,Whos the person he is dumping with?
" A girl he met on holiday in Spain , I think . ",One girl he came in the picture to meet on vacation en route backfrom america where a trip to Spain enticed him...
 Have they set a date for the wedding ? ,How the date she got there & the wedding?
 Not yet . ,Pregă...
I hear you bought a new house in the northern suburbs . ,Hey I heard you just bought a new house inland right in the middle of nowhere in Australia..
" That ’ s right , we bought it the same day we came on the market . ",Right on that s the day we went on the market we bought it.
 What kind of house is it ? ,How doctrţional would you say about the type of thing housed up on this list??
 It ’ s a wonderful Spanish style . ,Nice job Spain... it's a wonderful Spanish.
" Oh , I love the roof tiles on Spanish style houses . ",Oh yeah I love the Spanish style house's great Spanish... I see Spanish-style house-type rooster roof-tiles everywhere...
 And it ’ s a bargaining . A house like this in river side costs double the price . ,"House prices... it costs twice, idyl double a day. Houses modeled so cheaply, right on the river, cost twice."
" Great , is it a two bedroom house ? ",How'd u answer if the house is a 2 bedroom plus bathroom?
" No , it has three bedrooms and three beds , and has a living room with a twelve-foot ceiling . There ’ s a two-car garage . ","Actually its total area n ot he has three dpr, three beds & of course it has a living room w/a twelve ft ceiling,. mmmmm... it even has two cars of garage."
 That ’ s a nice area too . It ’ ll be a good investment for you . ,Nice place too... It'll be a good place.
" Yeas , when will you buy a house ? ",How long do YOU think it'lltake then?
" Not untill the end of this year , you know , just before my wedding . ","Just in case... oh, by the time my wedding is coming up... well, I'll have to wait until just in time because I still haven't got a wedding date."
" Right , congratulations . ","Right up there congratulation,."
 Thank you . ,Appl 25!
"Hi , Becky , what's up ? ","Who at the mic, Becky. HI!? : Hi, how's it going?"
" Not much , except that my mother-in-law is driving me up the wall . ","Im pretty average, except for the fact there't really anything going on besides, ugh, my mother-in-law is driving me insane."
 What's the problem ? ,Whos the person in question?
 She loves to nit-pick and criticizes everything that I do . I can never do anything right when she's around . ,If you put me in the middle you're never going to get anything right. I'll never do anything I can't do when she's around.
 For example ? ,How I got that id?
" Well , last week I invited her over to dinner . My husband and I had no problem with the food , but if you listened to her , then it would seem like I fed her old meat and rotten vegetables . There's just nothing can please her . ",Well I just invited if you could just imagine feeding my hubby old meat and rotten vegetables... I didn't even bother to let her have dinner last monday even though she was fine with me and my husband and I were fine dining out.
" No , I can't see that happening . I know you're a good cook and nothing like that would ever happen . ","If you said that it wont happen, it's out of the question. I know you're a good cook, but that'll never happen."
 It's not just that . She also criticizes how we raise the kids . ,"What it' t he we're putting on the table... It's not a slap in the face, it 'couluidn't be kinder'."
" My mother-in-law used to do the same thing to us . If it wasn't disciplining them enough , then we were disciplining them too much . She also complained about the food we fed them , the schools we sent them too , and everything else under the sun . ","If you'r not disciplining them enough... he would hit on us too. She's my mother-in-law and she used to make us feel bad for not  disciplinING them properly - but because she felt it was the norm and not the exception based on how we were being fed a meal, or the schools we sent them to, and everything else in between."
 You said she used to ? How did you stop her ? ,"How spelled you did? I said ""she used to me""?"
" We basically sat her down and told her how we felt about her constant criticizing , and how we welcomed her advice but hoped she'd let us do our things . She understood , and now everything is a lot more peaceful . ","After sitting face off... basically we just let her know how we feel about her 'criticizing' all the time... We waited for her to give us her the advice we wanted to hear but she finally understood, and everything is going well."
 That sounds like a good idea . I'll have to try that . ,Nice idea...gotta try that :) Thanks a lot!
How are Zina's new programmers working out ? ,How' it working for new Zina appmers?
" I hate to admit it , but they're good . And fast . The Filipino kid is a genius . ",I can't stand the idea they're good and fast. :) I know this Filipino kid - he's a genius!
" So you'll make the Stars.com deadline , and have us up and running next week ? ",If you hit the Deadliest one on Starship! next week then how about we get to go live next Friday?
" It'll be close , but we'll make it . ","Still... It'll be a draw, but we're going to win."
" Good . After Stars.com starts paying us , we won't need Vikam's cash anymore . ",If Star.. just for Stars.com to pay us.... Vikam's cash won t come back?
" And if we don't need them , we won't need Zina , either . ","If you owE do nothing & you don't even need them, then you're not even obligated TODAY, so if Zina you are, we won' t have to eat anything, either!"
Do you like cooking ? ,Cooky?
 Yes . I like cooking very much . I got this hobby when I was 12 years sold . ,Cooking always dreaded me... I did when I sold my hobby 12 years ago - I still love it.
 Why do you like it ? ,How it's good and what'olls you reason about it a?
 I have no idea . I like cooking by myself . I like to taste delicious food . ,Cooking alone... I like taste.I know I don't know...I like to cook on my own...i like eat delicious food.
 That's wonderful ! ,Nice one!
" And I love trying new recipes , which I usually test with my friends . You can come , too . ","If you'r my type, I also love trying out new recipes, so it's something I usually do with my friends... and I hope you enjoy it too."
 Really ? I hope I can have a chance to taste it . Don't forget to tell me . ,Really?? If you could just give me a taste? Just ask if you can tell me.
 Certainly . ,Well damn it...
Anyone home ? Jen ! ,Whos home at the moment? Jen
 I'm in the kitchen ... let yourself in ! ,Kitchen time... oh so... enter me!
 Wow ! You're really working up a storm ! ,"WOW, you're doing TONS of good!"
 I know . I've even worked up a sweat . ,Well I know I'm going to sweat.
 You look like a cooking show host--only messier . ,Just because I thought I was a cooking show host makes you all messed up.
You look so tan and healthy ! ,Nice job! I love the tan and healthy look!
 Thanks . I just got back from summer camp . ,"Back in the house after e-mailing you all about summer camp. Ways to go. Many thanks. Just back from summer camps... just back to you.. Hi guys, I just got back into summer summer Camp and I needed a nice, big hug today!"
 How was it ? ,How it went in?
 Great . I got to try so many things for the first time . ,Exhlz. I got to experiment with so many things for the first time.
 Like what ? ,How?
" I went sailing , fishing , and horseback riding . ",Out when I went to do sailing and fishing and horseback riding.
 I ’ m so jealous . ,EXPLOUD? I DESERVE IT!
 The counselors were so nice too . It was the best summer ever . Except for all those mosquitoes ! ,"Everything good...just kidding! It was the most amazing summer ever..so far, mosquitoes weren’t one of them.’!"
"Diana , do you like the perfume I gave you ? ",How you all got on with the perfume I gave you Diana - do you guys like it?
" It ’ s good . But to tell you the truth , I don ’ t wear perfume . ","Nice... it is, but I don't even bother wearing perfume."
 I ’ m sorry . I didn ’ t know that . ,Just saying. I don't know.
 That ’ s all right . Thank you all the same . ,"Nice one, everyone."
"Ah , ah , ah ... ","Ug, uh nay - thnk."
" All right , Bill.Here ' s your daily exercise schedule . You are to jog before breakfast . ","Just chill out, I hear, Bill. I know you said it's a daily routine, right? Just run jogging, and then run before you start your day (minus your morning routine) Just in case you didn't realize it."
 Jog ? ,Whos jogging?
" Then , you are to walk to work . ",Next time... walk to work.
 Walk ? ,Who all talk?
 Thirty minutes in gym at lunch time . ,"30 minute gym class, ate lunch time there."
 Oh no . ,U r h.
" Use the stairs , never the elevator . ",If you go up & down the stairs - never the elevator.
" Oh , dear . ","U hwo, mate."
" And three times a week , you can either swim , play racketball , or hand ball . ","3 times a week, you can go for 3 different pas time,sheep & racketball."
 Oh no . ,U r h.
" OK , you can stop now.It ' s time for the dance class . ",Stop right away... it's all well and good. It'll be time'nce for the dance class.
 Dance class ! I don't know how . ,How i can go to a dance class! I don't know what to do.
 You will . ,If you.
 Oh ... ,Well me too...
"Hi Bill , I saw your grandma yesterday . ","Back in Florida I saw your big sister's kitty yesterday! Good luck, Bill!"
 Oh where was that ? ,Didnt he know about that?
 I was running around the track at my college and there she was walking around the same track . ,Running around kart tracks on my college track took me two minutes because there was someone walking around the same track.
 Grannie always tries to stay fit and healthy.She is always making us kids eat the proper foods . ,Grnnie never sleepsagend on a regular regular base it is physiotherapy & healthy...she is always making us eat properly and making sure our kids are eating the proper foods.
" Well , it pays off for her.How old is she anyway ? ","How OLD IS MY HEA? Well, it pays for her anyways."
 She will be 86 next month . ,"Next month after hitting 2 1/2 years, she'll be 86 years old."
 That is truly amazing ! ,WOW!
I would like to register for a class today . ,How m I enrol in a class?
" No problem , what class would you like to take ? ",How you got orienteered - I'm not sure wid your class pick but I would like to know which one you'd like the most RIGHT now?
 I would very much enjoy taking a Psychology class.Because I'm crazy . ,"Because I'm crazy about taking a Psychology class, I would absolutely love it!"
 There are two classes that are still open . ,Douching 2 classes.
 Which days are these classes on ? ,How/ When?
 The first class is a Tuesday and Thursday class from two to three . ,Monday though Thursday i have class a two to three class.
 What about the other class ? ,How'd you guys get the other class?
 The other class is on Monday and Wednesday from 10 am - 12 . ,Monday thru Wednesday 10:00 am EST & 2:30 ELSE on the other class.
 Are you sure there are no more open classes ? ,How real it you?? Were you sure there wont be any more open classes?
 I'm positive . ,I can tell you that...
 Sign me up for Monday and Wednesday . ,Dont forget to sign me up on Monday and Wednesday.
" Okay , I'll sign you up . ",okay I'll sign you up.
"Dad , why are you taping the windows ? ",Dad why you are tapping the windows? Why are you tapping them?
" Honey , a typhoon is coming . ","Tyhyoons, typhoon honey, we're here to stay."
" Really ? Wow , I don't have to go to school tomorrow . ",Really?? I don't have to go to school tomorrow?
" Jenny , come and help , we need to prepare more food . ","Jenny...Please help weed out 2 or 3 people, join me on., help us cook more...."
 OK . Dad ! I'm coming . ,Dad! I'm coming over here.
"Hi , my name is Lean , and I'm from Russia . ","Hey everyone! HI all my htie guys,CN.N... YEN!!! VERY Russian THANK YOU?"
" Nice to meet you , Lean . My name is Alike . I'm from Japan . ",Nice one to see me nice to meet n Lean. I'm like - Japanese name r like.
 To me English is a difficult language . ,EXPERT QUESTIONS I would LIKE If I CHOOSE English THINGS WHATS A CROSS BASIC SCOTS WHICH I WOULD FEEL ABOUT?
 A second language is always difficult . ,One of course drearis - Trying... sassy languido is always difficult.
" True , but English is harder than most . It's a crazy language . ",Realment matter... English is a language.
 A crazy language ? Why do you say that ? ,How you narked AN insane language? Why?
 One letter can have several pronunciations and one word can have several meanings . ,"If you pick ONE letter you probably already know MANY PS when you try to pronounce it... a single letter probably has many spellings, etc, and if you memorize it, you know it has some many meanings..."
 No wonder you say English is a crazy language . ,"Well no one ever said English ""just like a crazy language""."
Can I help you ? ,How & Why?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",If you know where I CAN find material right now I can GET a LOT of THINGS from different BULLETIN SUBS A FEET FOR A TABLEAU AND I HAD TO TRY RIGHT FAST TODAY. I TOLD you guys I SEEKING TUESDAY AND IT HAS BEEN SOON THROUGH SOME TIME. IT DOES NOT INCLUDE ONE SUCH FRIENDLY
 I'll certainly try to help you . What topic is your paper on ? ,How hard would it ever it to get help!? What topic.
 My paper is on the influence of television on children . ,How the tv screens kids? That's my paper.
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,"If you'm talking about kids and TV on... then you know what you want to hear... Until you get the computer, and it will give you a list of all the scientific journals that cover the topic of children and television."
 Thank you for you help . ,I really needed your help... I would like a lot more thank you.
Here ’ s your hot dog and beer . What happened ? Did I miss anything ? ,How I savoredo ti ricochetto il qualcoso hot dog e diccolate a beer? Was there really n om I didn t knead?
" Yeah , Cal Ripen just hit a home run . ",Cal Ripen hit.
 What ’ s the score ? ,How m I get this s score?
" Well it was 3 to 4 , but Ripen ’ s home run made it 5 to 4 since another player was on first base . ","3-4, but Ripen hit a home run that would tie it 5-4 when he had someone else on first base, stealing one more batter on the ground and making it 4-4."
 So Baltimore is winning ? ,How is Ravens got it?
 Right . ,Ur d.
 This is a really great place to watch a baseball game . ,If you'' evoole it here to see a baseball game and be in the center.
" Yeah , there isn ’ t a bad seat in the place . ",Yeah... it’s a good one.
" The fans are great here , too . Not like in Philadelphia . ",Philadelphia lagd much better off without Philadelphia fans... but hey it's a great team.
 It was a great idea to spend a day watching a game . ,"If you'r like to spend 1-2 hours a day watching. chess, I'd have sworn it was 'good b****'."
" Yeah , it reminds you why they say baseball is America ’ s favorite pastime . ","Yeah it's like saying, 'ball is America'' s favorite pastime' It'll be back to."
How do you like the pizza here ? ,How you got the pizza here...?
 Perfect . It really hits the spot . ,"Nice one, totally on. Perfect."
Do you have a light ? ,How you got a light bulb?
" Sorry , I don't smoke . ",If you'r I don't smoke.
I was scared stiff of giving my first performance . ,Scary again because I was nervous to give my first performance...
 Were you ? your performance was excellent . ,Who you said you heard you did.
 Thank you for your kindly words . ,I really wanted to say thank you so much... I appreciate it so  much.
Excuse me . Could you please take a picture of us with this camera ? ,What camera yo have? Can you snap a picture?
 Sure . Which button do I press to shoot ? ,How I go to shoot?
 This one . ,Dont this one...
 Do I have to focus it ? ,How com nd can I concentrate titius?
" No , this is a focus-free camera . All you have to do is point and press the button . ","If you'r looking for a focus-free camera just point your camera and press the button. No problem, it's utterless."
 All right . Say cheese ! ,Cheese.... - All right...
Every country should face the history . ,Everyone ow'ce the country should wake up and face the history..
" Yeah , we don ’ t live in the vacuum . We have traditional values and long but different history . ","Well because we are a people that have... based our opulENT values & have had.... years of rich heritage... and yes, we don't live in'space' - we live within the vacuum."
" Sometimes , we , human beings , really had done something wrong , so we should admit it at first . ","Human being on here sadly always did... a little bit wrong - we. were ok if we are, we really did wrong so we should have been honest.... We acted like we were doing the right thing at the time, but we didn't do it and we just had to admit it."
 But there is always somebody who wants to turn his back on the true history . ,"Still... there'' are people 'hail-river back down' because they want to turn their backs on ""true history""."
" I believe such things won ’ t be realized , just daydreaming . ",Real people don t have the same vision... they just dream big.
"Do you like traveling , Kathy ? ",Kartya... do you like to go on a trip?
" I like traveling for pleasure to get places for vacation for instance . But I don ’ t like traveling to work , waiting for buses , or ... ","Am I crazy because I like traveling so much... to get some great places to vacation for example....but not like going to work, or waiting like a bunch of bus or trains...?"
 Or getting stuck in traffic jams when you ’ re driving . ,Carrot driving you' 't I m stopped to see that you can drive - or t he road & there will be jams.
 Exactly . ,Right... Stupid thing.
Your house is too small . Why not buy a big one . ,If your house numb you don t have a place to live in - why not buy 't he big one'?
 I do wish I could afford one . ,If you told me I could buy one I would have a lot more money on it now.
 You can get a loan from the bank . You know LPF program provides low cost loans for participants home purchases . ,Banks naysayers CAN get LICENSE LESS TIME BOLDER UP TO THE SAME PHONE WHICH PRODUCTS LOW COST LUCKY APPROVEN AUF HOME ACCIDENTS HOME SALE PROJECT PLZY?
 Of course I know that . But don't you notice that the house price is skyrocketing ? ,Mind blowin' me - I know you're reading about that one. Freddie Mac house just now on its way down...how much is a house worth?
"How do you do , Prof.Smith . ",How your doing?' - Prof.Spark.
" How do you do , Ms . Yang.You speak very good English . ",How you go Ms. Yang English...
 Thank you . I begin to like English even when I was a child . ,Back in day time... I started hating English even when I was a child.... Many years later... It was English that I now.
 Where did you learn it ? ,Whos teaches you it from?
" At school , in China.This is my first time to be out of my own country . ","Back in China i am in my country for the first time... I am at school in a school,but I leave my home country because I go out of my own country."
 It's amazing . ,WOW.
Do you want black or white coffee ? ,Coffee? black?
" White , please ",White... please.
 Look ! there's a Folk concert tomorrow evening . Do you Want to go ? ,Gotafucks! Tomorrow night there'd Y'all go see a Folk concert?
 I don't like Folk music very much . ,"If you'r my type, I don't really like the sound of Folkmusik..."
 What kind of music do you like ? ,Whos the music you like?
 I like classical music . Do you ? ,How big jargon that I would use for karaoke and a classical classical piano?
 Not very much . Classical music sends me to sleep ,Me bastard on classical music because I can't stop dreaming.
 I don't believe you . ,Dont give me faith...
 It ’ s true . ,Real... It's right.
 You are funny ! ,How silly!
 So are you ! How about another coffee ? ,"Coffee everyone! You't over there :) So, are you still having a coffee?"
What do you like to do in your spare time ? ,How you get to hang around on ONE MORE TIME?
 I like playing chess . ,"If you'r like me, I'm into chess."
 Do you have any hobbies besides playing chess ? ,How elsed do you have any other hobby besides chess?
 I'm afraid not . ,"Dont worry, I can't tell."
 Do you have any hobbies like playing tennis or things like that ? ,How you get on like playing tenny or anything else?
" Oh , yes . I like playing basketball . ",Basketball... that's what I'm into.
 Can you tell me why you like it ? ,How you got into it if I say why?
 Because I like the feeling of cooperating with others . ,Because I enjoy the feeling like a part part too.
Where is John ? I can't find him anywhere . ,"Whose son/new dog named "" John "" I can't find?"
 Haven't you heard that he is in prison ? ,Ha tuck he in prison... hahaha i see mate?
 What ? Beg your pardon . ,Urdu? Urinate you.
 John is in prison now . He was copped outstealing . ,Prison capitlized robbers ganggangs.
 I just cann't believe my ears ! ,Crazy what a sound!
Can I help you ? ,How & Why?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",If you know where I CAN find material right now I can GET a LOT of THINGS from different BULLETIN SUBS A FEET FOR A TABLEAU AND I HAD TO TRY RIGHT FAST TODAY. I TOLD you guys I SEEKING TUESDAY AND IT HAS BEEN SOON THROUGH SOME TIME. IT DOES NOT INCLUDE ONE SUCH FRIENDLY
 I'll certainly try to help you.What topic is your paper on ? ,How'd you get it if I'm going to help you out? What topic is your paper on?
 My paper is on the influence of television on children . ,How the tv screens kids? That's my paper.
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,"If you'm talking about kids and TV on... then you know what you want to hear... Until you get the computer, and it will give you a list of all the scientific journals that cover the topic of children and television."
 Thank you for you help . ,I really needed your help... I would like a lot more thank you.
"Hey , Ted . What are you up to this Friday ? ",Ted what the heck are you up to today on Friday?
" Well , I have the day off from work . ",Because I got a day off from work.
 That ’ s great ! Do you have any plans ? ,Nice one! I'm not sure what to do... but what's your plan for today?
" Well , I ’ Ve been working so hard lately , so I ’ ll probably just take it easy . ",Because I’ve been working really hard lately... I might as well take it easy....
 Sounds nice . ,Nice...
" Yeah , I ’ ll probably just stay in and relax . Maybe watch a few movies . ",Yeah I'm going to take a break and chill out and maybe even watch X-rated movies.
 Can I stop by ? ,How I stop you...?
 Sure . Any time . ,Real good. Whenever...
You honestly believe the world ’ s improving every year ? ,How real you fuck you are that the world is getting better by the year?
" Yes , I do . I think that science is making us wiser . What do you think ? ",How you guys feel if you said that science is making us smarter?
 I don ’ t think you ’ re right there . ,Right where you are at right now don  t think you.
 I believe industry is making us wealthier . ,Industrialization is driving us towards greater economic prosperity.
 I don ’ t believe that . ,I don 't reckon...
" And in my opinion , medicine is making us healthier . ",Based there my opinion...medicine really does make us shinier.
" I agree with you in the sense . But we ’ re all more miserable than ever , aren ’ t we ? ","Just saying. I get you. But I think we're all getting worse every day, right?"
" I don ’ t agree with you . I maintain that we ’ re healthier , wealthier and wiser than we were a hundred years ago . ","If you'r my friend, I back it up. I think we're on the brink together comparedto 100 years ago. We'RE in better RESISTANCE NOW WHICH ARE SKYRIVERS AND AWAKERS."
 That ’ s your opinion not mine . ,"Dont worry, I know that's off-topic, and I'm not in agreement..."
What do you plan to do for your birthday ? ,How you go to make it on your special someones birthday??
" I want to have a picnic with my friends , Mum . ",Mama and I want to have a picnic with my friends.
 How about a party at home ? That way we can get together and celebrate it . ,How & when? I'd be able to throw a party in.
" OK , Mum . I'll invite my friends home . ","Mama. OK LET'S GET OUR FRIENDS HOME, MOTHER..."
How may I help you ? ,Whos could help me?
 I would like to return this book . ,If you'r interested in me getting back to read this book.
 Is that all you need ? ,How'd you get what you wanted?
 I also want to check out this video . ,If you'r interested in watching this video - this one's perfect for me too :)
 Is that all you would like to check out ? ,How all that you want in one thing is...
 That ’ s all I need . ,Just put me on that.
 Do you have your library card ? ,Who drew the library card you used last?
 Here it is . ,Right at...
 Make sure to take proper care of this video . ,Dont forget to take care off this video!
 That won ’ t be a problem . ,Dont worry.
" If you damage the video , you will be fined . ",If you ruin tv you' d get fined for ruining the video.
 I won ’ t damage it . ,If you put my foot in it I wont put it through my skin.
What's the matter with you then ? You look miserable . ,Hows it with this? It's like ya gotta be miserable.
 It's us . ,What it about... It's us.
 What do you mean by us . ,How you sign us if it's about us.
" Well , you always say you're busy . ",Dont worry if you can just tell me you're busy...
 That's right . ,Yeah... That's it.
 And you often go back to live with your parents and leave our son in the room by himself . ,Dont leave our son in bed in his room alone... you go back to your parents and you stay with them a lot... You leave him there if he needs ten minutes.
" I ... I ... I miss my parents , also they miss me . ",Meeely's parents always mean it... I.
" Oh I remember , I cut terrible calls , and you didn't say anything about it . ","Ug om I just remember, I made these awful calls but you didn't even try to talk to me about it."
 You mean I am groaned a few words ? ,How sag in you guys?
 Totally not . Perhaps it's about our marriage . ,Really NOT at all.... I think it's about our marriage.
"Hi , Mary . You look pale today . What's the matter with you ? ","How I got to know whats going on? Mary, I noticed you were looking pale today. Any idea?"
 I think I've caught a cold . Now I'm aching all over . ,Maybe because I'm having a cold. I feel like crying all over my body.
 You'd better take some medicine and have a good rest . I hope you'll be yourself pretty soon . ,If you'r feeling up about it - you should probably get some sleep vacill you... and take some medicine yourself.
 Thank you . I suppose I should go to see a doctor . ,"If you'r looking for help, I think you should go see a doctor."
"I feel like going for a drink , it's been a long day . ",Tire tire tire me and I want to go out for a drink - it's been sexy all day.
" Great idea ! Peter , I could use the drink . ","Nice idea! PS: I could have the drink! Hey guys, I'm Peter, could you take it?"
 How about the new bar across road ? ,How'd you guys get the new bar on the other side of the road?
" Sounds good . The food there is fantastic , too . ",Nice... and the food sounds fab.
" I agree , I had lunch there last week . ",Last tach week my lunch trip there was...
 excellent ! That sounds like a plan . ,Nice one! I think it's a good idea.
"Could you tell me the right time , please ? ",How/ When?
 Well . My watch says five past two . But it ’ s no use rely on it because it has been gaining and losing these last a few days . ,How s he re minded my watch stayed on five past two. Honestly... it'shouldn't have lasted a couple of days and it has been going up and down since then.
 You have to go and fix it . ,Go to mend it.
 Yes . I will . ,If you'r able to say yes. I m looking ahead.
does your family have a record of your ancestors ? ,If you owE the family % who & what ancestors ARE?
 sure . My mom has been working on our family tree for years . She ’ s always updating it . ,Sure... it sure.. My mom has been working all year on my family tree. She's always updating it.
 do you have a copy of your family tree in your house ? I ’ d love to see it . ,How you know what year your tree died in yompson and do you keep a copy of your family tree in your house? I would love to see if you could see it.
" I can show it to you now , if you like . I think it goes back about 8 generations so far . ","If you'r interested, I can show you it now - I guess it dates back 8 generations and I think you can tell me if you want to see it."
 that ’ s amazing . Do you have a large extended family ? ,How big your long drams you a have m?
 I ’ Ve got 30 cousins on my mom ’ s side and 10 cousins on my dad ’ s side . ,30 cousins on my mother s side and 10 on her father's.
 are you very close to your first-cousins ? ,How close are you even at ur first-cousins?
" the ones that are my age are close relatives . Now that I ’ m older , I don ’ t spend as much time with them as I used to , so I don ’ t know my younger cousins as well as the older ones . ","I no längere do the people that are close in age that many of my friends and I know, but now that I'm older, I don't see them and don’t know the little ones any better because I didn'T know my younger cousins as well as the older ones."
 I see . who ’ s the head of your household ? ,Who phnbs you in your house?
" it ’ s definitely my mother . And , her mother is definitely the matriarch of the bigger family . ","If it's my mom, it s definitely me.... And if her mom is the patriarch of the bigger family."
 that ’ s interesting . What does your grandfather think of your step-mother ? ,How your Grandpa FEEL about you Step-Mother? That's really interesting - what are your thoughts on your grandfather?
" at first , she was quite critical of her , but now that they ’ Ve been married for a few years , she ’ s starting to accept the fact that my father divorced my mother . ",After months off because she drew libels for being my mother whose father divorced her a few months ago...she's finally coming to terms again.
" that ’ s pretty much how you feel about your step-mother . Like grandmother , like grandson . ",How your grandma or grandpa really gets over it? That's pretty much the way you feel about your step mother. Like your grandmother or Grandmam or your grandson.
