Sentence,Informal_15
" That ’ s bogus . I don't feel any stress at work , and my love life is practically nonexistent . This zodiac stuff is all a bunch of nonsense . ","Dont worry I don't stress out at work, and I feel like I can feasillade in love... all of this zodiac stuff is a hoax."
" No , it ’ s not , your astrology sign can tell you a lot about your personality . See ? It says that an Aries is energetic and loves to socialize . ",How it all works - because an Aries is a really energetic person who loves to spend time together... or else it's not really important what your zodiac sign is telling you about your personality :/?
" Well , you certainly match those criteria , but they ’ re so broad they could apply to anyone . What does it say about me ? ","How am one heckler know that... well you definitely meet some but your criterion are so broad that they could be true on any of them.... What does it say about me, exactly!"
 A Capricorn is serious-minded and practical . She likes to do things in conventional ways . That sounds just like you ! ,If you know what - he's a Capricorn but you're really serious and practical... She'll take things in MANY TRADEMENTS like AN APRILON'S WHICH IS SO CLEAR UNTIL YOU ARE THERE ABOVE!
"Frank ’ s getting married , do you believe this ? ","Douching it's true, I heard it’s Frank going to get hitched - who else would want to know if it actually happened??"
 Is he really ? ,Who really he if n?
" Yes , he is . He loves the girl very much . ",Actually... yeah... He is. he hath a girl.
 Who is he marring ? ,Whos the person he is dumping with?
" A girl he met on holiday in Spain , I think . ",One girl he came in the picture to meet on vacation en voyage back in Spain... I think.
 Have they set a date for the wedding ? ,How the date she got there & the wedding?
 Not yet . ,Pregă...
I hear you bought a new house in the northern suburbs . ,Hey I heard you just bought a new house inland right in the middle in suburbs.
" That ’ s right , we bought it the same day we came on the market . ",Right... We got it the day after we went on the market and bought it.
 What kind of house is it ? ,How doctrţional would you say about the house?
 It ’ s a wonderful Spanish style . ,Nice job Spain... it's a very nice Spanish.
" Oh , I love the roof tiles on Spanish style houses . ","Oh yeah I love the Spanish style house's great Spanish... I see Spanish-style house-type rooster roof-tiles on Spanish houses, they're beautiful."
 And it ’ s a bargaining . A house like this in river side costs double the price . ,"House prices... it costs twice, dont forget.. A house on the river side like this!"
" Great , is it a two bedroom house ? ",How'd you answer if it's a house that'll have two rooms - first one for living purposes & second one with bathroom fixtures and fittings only for two people i.e.
" No , it has three bedrooms and three beds , and has a living room with a twelve-foot ceiling . There ’ s a two-car garage . ","Actually its total area n ot he has three dpr, three beds & of course it has a living room w/a twelve ft ceiling,. mmmmm... it even has two cars of garage."
 That ’ s a nice area too . It ’ ll be a good investment for you . ,Nice place too... It'll be a good place.
" Yeas , when will you buy a house ? ",How long do YOU think it'll taking to finally do & buy a house?
" Not untill the end of this year , you know , just before my wedding . ","Just in case... oh, by the time my wedding is tomorrow, at about 5 p.m., just before my big day."
" Right , congratulations . ",Right up there... congratulation.
 Thank you . ,Appl 25!
"Hi , Becky , what's up ? ","Who at the mic, Becky. HI!? : Hi, how's it going?"
" Not much , except that my mother-in-law is driving me up the wall . ","Im pretty average, except that when i go really bummed out there, my mother-in-law makes me run up and down the street."
 What's the problem ? ,Whos the person in question?
 She loves to nit-pick and criticizes everything that I do . I can never do anything right when she's around . ,If you put me in the middle you're never going to get anything right. I'll never do anything I can't do when she's around.
 For example ? ,How I got that id?
" Well , last week I invited her over to dinner . My husband and I had no problem with the food , but if you listened to her , then it would seem like I fed her old meat and rotten vegetables . There's just nothing can please her . ",Well back in november i invited her for dinner my husband and I didn't mind eating out - but if you listen a little I would think I fed her old meat and rotten vegetables... nothing can please her.
" No , I can't see that happening . I know you're a good cook and nothing like that would ever happen . ","If you said that it wont happen, it's out of my league. You'd just have to be able to cook like that to have a chance."
 It's not just that . She also criticizes how we raise the kids . ,"What it' t he we're putting on the table... It's not a slap in the face, it 'couluidn't be kinder', she says, and she also says she doesn''T want Darren to raise the kids."
" My mother-in-law used to do the same thing to us . If it wasn't disciplining them enough , then we were disciplining them too much . She also complained about the food we fed them , the schools we sent them too , and everything else under the sun . ","If you'r disciplining my mother-in-law too much... She used to say ""Daddy eats me and I don't discipline you"" and now she's the same - she also has a problem with what we send to schools and everything else that happens to our children, so I've had to stop and fix things before school because she was tired of hearing about how hard we work to discipline my daughter- in- law, and she doesn'"
 You said she used to ? How did you stop her ? ,"How spelled you did? I said ""she used to me""?"
" We basically sat her down and told her how we felt about her constant criticizing , and how we welcomed her advice but hoped she'd let us do our things . She understood , and now everything is a lot more peaceful . ","After sitting face off... basically we just let her know how we feel about her 'criticizing it', HELP! She understood, and now everything is going well....so much easier."
 That sounds like a good idea . I'll have to try that . ,Nice one! I'll have to give it a shot. Good one.
How are Zina's new programmers working out ? ,How' it working for new Zina appmers?
" I hate to admit it , but they're good . And fast . The Filipino kid is a genius . ",I can't stand the idea they're good and fast. :) I know this Filipino kid - he's a genius!
" So you'll make the Stars.com deadline , and have us up and running next week ? ",If you hit the Deadliest one onSTARS.COM now... next week?
" It'll be close , but we'll make it . ","Still... It'll be a draw, yet we're on."
" Good . After Stars.com starts paying us , we won't need Vikam's cash anymore . ",If Star.. just for Stars.com to pay us.... Vikam's cash won t come back?
" And if we don't need them , we won't need Zina , either . ","If you owE do nothing & you don't even need them, then you're not even obligated TODAY, so if Zina you are, we won' t have any need of it either!"
Do you like cooking ? ,Cooky?
 Yes . I like cooking very much . I got this hobby when I was 12 years sold . ,Cookg's ok - I had this hobby 'til I was sold off and sold it 12 years ago.
 Why do you like it ? ,How it's good and what'olls you reason about it a?
 I have no idea . I like cooking by myself . I like to taste delicious food . ,"Cooky chicks who know what to do (I know nothing at all) I like to cook by myself, I love to taste."
 That's wonderful ! ,Nice one!
" And I love trying new recipes , which I usually test with my friends . You can come , too . ",If you know me & want to come to see me cook some new recipes - I love trying new things out with my friends... and I really enjoy trying out new dishes.
 Really ? I hope I can have a chance to taste it . Don't forget to tell me . ,Really?? If you could just give me a taste... what would you like to eat?
 Certainly . ,Well damn it anyway.
Anyone home ? Jen ! ,Whos home at the moment? Jen
 I'm in the kitchen ... let yourself in ! ,Kitchen time... oh so... enter me!
 Wow ! You're really working up a storm ! ,"WOW, you're doing TONS of good!"
 I know . I've even worked up a sweat . ,Well I know I'm going to sweat.
 You look like a cooking show host--only messier . ,Just because I thought I was a cooking show host makes you all messed up.
You look so tan and healthy ! ,Nice job tan and healthy boobs!
 Thanks . I just got back from summer camp . ,Back in LA from summer camp... and thanks again... thank you.
 How was it ? ,How it went your friend?
 Great . I got to try so many things for the first time . ,Exhlz. I got to experiment with so many things for the first time.
 Like what ? ,How?
" I went sailing , fishing , and horseback riding . ",Out when I went to do sailing and fishing and horseback riding.
 I ’ m so jealous . ,EXCITED!
 The counselors were so nice too . It was the best summer ever . Except for all those mosquitoes ! ,"Everything good...just kidding! It was the most amazing summer ever..so far, mosquitoes weren’t one of them.’!"
"Diana , do you like the perfume I gave you ? ",How you all got on with the perfume I gave you Diana - do you guys like it?
" It ’ s good . But to tell you the truth , I don ’ t wear perfume . ","Nice... it is, but I don't even bother wearing perfume."
 I ’ m sorry . I didn ’ t know that . ,Just saying. I don't know.
 That ’ s all right . Thank you all the same . ,"Nice one, everyone."
"Ah , ah , ah ... ","Ug, uh nay - thnk."
" All right , Bill.Here ' s your daily exercise schedule . You are to jog before breakfast . ","Just chill out, I hear, Bill. I know you said it's a daily routine, right up there with jogging before even going to bed...for breakfast that' s it?"
 Jog ? ,Whos jogging?
" Then , you are to walk to work . ",If you walk that much on... then you''re able go to work.
 Walk ? ,Who all talk?
 Thirty minutes in gym at lunch time . ,"30 minute gym class, ate it with lunch at lunchtime."
 Oh no . ,U r h.
" Use the stairs , never the elevator . ",If you go up & down the stairs - never the elevator.
" Oh , dear . ","U hwo, mate."
" And three times a week , you can either swim , play racketball , or hand ball . ","3 times a week, you can go for 3 different pas pas, e.go. swimming, racketball, or hand ball, etc."
 Oh no . ,U r h.
" OK , you can stop now.It ' s time for the dance class . ",Stop right away... it's all well and good. It'll be time'nce for the dance class.
 Dance class ! I don't know how . ,How i can go to a dance class! I don't know what to do.
 You will . ,If you.
 Oh ... ,Well me too...
"Hi Bill , I saw your grandma yesterday . ",Back in Florida (Lake AZ) I saw your grandma yesterday!! Regards Bill.
 Oh where was that ? ,Didnt he know about that?
 I was running around the track at my college and there she was walking around the same track . ,"Running around kart at my college, I saw her walking around that same race, and there she was."
 Grannie always tries to stay fit and healthy.She is always making us kids eat the proper foods . ,Grnnie never sleepsagens giddy and healthy.she always makes us kids eat properly and makes them savor healthy food.
" Well , it pays off for her.How old is she anyway ? ","How OLD IS MY HEA? Well, it pays offs well, how old is she?"
 She will be 86 next month . ,"Next month after hitting 2 1/2 years, she'll be 86 years old."
 That is truly amazing ! ,WOW!
I would like to register for a class today . ,How & when? I need to join a class today?
" No problem , what class would you like to take ? ",How you got orienteered - I'm not sure wid your class pick but I would like to know which one you'd like the most RIGHT now?
 I would very much enjoy taking a Psychology class.Because I'm crazy . ,"Because I'm crazy about taking a Psychology class, I would absolutely love it!"
 There are two classes that are still open . ,Douching 2 classes.
 Which days are these classes on ? ,How/ When?
 The first class is a Tuesday and Thursday class from two to three . ,Monday though frind Wednesday the first class i.e. from one day up nihilism one nd class is from two to three on tny Tuesday and thursday.
 What about the other class ? ,How'd you guys get the other class?
 The other class is on Monday and Wednesday from 10 am - 12 . ,Monday thru Thursday 9 am -12 pm ET ETERNARD & 12 am ET WEEKEND ENDING CLASS.
 Are you sure there are no more open classes ? ,How real it you?? Were you sure there wont be any more open classes?
 I'm positive . ,Am in thrall that...
 Sign me up for Monday and Wednesday . ,Dont forget to sign me up on Monday and Wednesday.
" Okay , I'll sign you up . ",okay I'll sign you up.
"Dad , why are you taping the windows ? ",Dad why you are tapping the windows? Why are you tapping them?
" Honey , a typhoon is coming . ","Tyhyoons, honey!"
" Really ? Wow , I don't have to go to school tomorrow . ",Really?? I don't have to go to school tomorrow?
" Jenny , come and help , we need to prepare more food . ",Jenny...Please help weed down teeny food hall - help us cook lots of food!
 OK . Dad ! I'm coming . ,Dad! I'm ready to go.
"Hi , my name is Lean , and I'm from Russia . ","Hey everyone! HI all my htie guys,CN.N... YEN!!! VERY Russian THANK YOU?"
" Nice to meet you , Lean . My name is Alike . I'm from Japan . ",Nice one to see me nice to meet n Lean. I'm like - Japanese name r like.
 To me English is a difficult language . ,EXPERT QUESTIONS I would LIKE If I CHOOSE English THINGY WHICH ELSE LOCAL HEALTH ONE I WISH GOOD WORTH IT.
 A second language is always difficult . ,One of course drearis aliyah a second language...
" True , but English is harder than most . It's a crazy language . ",Realment matter... English is. Crazy hard language.
 A crazy language ? Why do you say that ? ,How you narked AN insane language? Why?
 One letter can have several pronunciations and one word can have several meanings . ,If you pick ONE letter you probably already know MANY PS when you try to pronounce it... a single letter probably has many spellings but one word probably does many meanings...
 No wonder you say English is a crazy language . ,"Well no one ever said English ""just like a crazy language""."
Can I help you ? ,How & Why?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",If you know where I CAN find material right now I can GET a LOT of THINGS from materials I already have for WHICH paper I WANT TO USE. I
 I'll certainly try to help you . What topic is your paper on ? ,How hard would anyones life be without you.? I would like u to help me! What topic is your paper in?
 My paper is on the influence of television on children . ,How the tv screens kids? That's my paper.
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,"If you'r looking for a source of information you want to share centered off based more often... well, then the best place to start.... I think the computer will give you tens of thousands of names of all the scientific dated 1860 or so, where kids and the TV get the talking."
 Thank you for you help . ,I really needed your.. thank you for the remuneration...
Here ’ s your hot dog and beer . What happened ? Did I miss anything ? ,How I savoredo ti ricochetto il qualcoso hot dog e diccolate a beer? Was there really n om I didn t knead?
" Yeah , Cal Ripen just hit a home run . ",Cal Rookie home run?
 What ’ s the score ? ,R what the score?
" Well it was 3 to 4 , but Ripen ’ s home run made it 5 to 4 since another player was on first base . ","3-4, but Ripen hit a home run that would tie it 5-4 when he had someone else on first base, stealing one more batter on the ground and making it 4-4."
 So Baltimore is winning ? ,How is Ravens got it?
 Right . ,Ur d.
 This is a really great place to watch a baseball game . ,If you'' evoole it here to see a baseball game and be in the center.
" Yeah , there isn ’ t a bad seat in the place . ",Yeah... it’s a good one.
" The fans are great here , too . Not like in Philadelphia . ",Philadelphia lagd much better off without them being over there narrating a great fan club on this location... not the kind of fans you find in big cities like the ones you can't get there with the people you like.
 It was a great idea to spend a day watching a game . ,If you hung around if you watch a game ten minutes straight it was gonna be.
" Yeah , it reminds you why they say baseball is America ’ s favorite pastime . ","Yeah... it's like, oh yeah, I can see why they say baseball is America' s favorite sport."
How do you like the pizza here ? ,How you got the pizza there??
 Perfect . It really hits the spot . ,"Nice one, totally on."
Do you have a light ? ,How you got a light bulb?
" Sorry , I don't smoke . ",If you'r I don't smoke.
I was scared stiff of giving my first performance . ,Scary again because I was nervous to give my first show.
 Were you ? your performance was excellent . ,Who ace did you sound like - you did brilliant?
 Thank you for your kindly words . ,I really wanted to say thank you so much... I appreciate it so  much.
Excuse me . Could you please take a picture of us with this camera ? ,What camera yo have? Can you snap a picture?
 Sure . Which button do I press to shoot ? ,How i can shoot?
 This one . ,Dont this one...
 Do I have to focus it ? ,How r the need to focus it?
" No , this is a focus-free camera . All you have to do is point and press the button . ",If you'r looking for a focus-free camera just point it and press the button and voilà - voilà!
 All right . Say cheese ! ,Cheese.... - All right...
Every country should face the history . ,Everyone in earth doit learn the lessons learned learnt from history...
" Yeah , we don ’ t live in the vacuum . We have traditional values and long but different history . ","Well because we are a people that have... based our opulENT values & have an ephemeral history - we don't live in 'the dark side of history' Like most people who live by OUR AMERICAN VALUES, we're gonna live for 365 days straight."
" Sometimes , we , human beings , really had done something wrong , so we should admit it at first . ","Humanity still goes the extra extrapolution... we're supposed to admit we were wrong at first, but it's true that we had a wrongdoing there anyway."
 But there is always somebody who wants to turn his back on the true history . ,"Still... there'' are people 'hail-river back down' because they want to turn their backs on ""true history""."
" I believe such things won ’ t be realized , just daydreaming . ","Real people wont ever come and do, it's just a pipe dream."
"Do you like traveling , Kathy ? ",Kartya... do you like to go on errands?
" I like traveling for pleasure to get places for vacation for instance . But I don ’ t like traveling to work , waiting for buses , or ... ","Am I crazy because I like traveling so much... to get some great places to vacation for example....but I don’t like going to work, waiting lines, or..."
 Or getting stuck in traffic jams when you ’ re driving . ,Carrot driving you' 't I never get out of traffic or get stuck in traffic.
 Exactly . ,Right... Stupid thing.
Your house is too small . Why not buy a big one . ,If your house numb you don t have a place to live in - why not buy 't he big one'?
 I do wish I could afford one . ,If you told me I could buy one I would have a lot more money on it now.
 You can get a loan from the bank . You know LPF program provides low cost loans for participants home purchases . ,Banks naysayers CAN ALWAYS GET LICENSE OVERWHELVES IN UPPER PERSONNING OFFICERS UNLV LEP PROJECT HOME LOANING COMPUTER SO HANDEL PLZESSESS TO HOUSING A HOME OWNERS LUXURY LESS POTENTIAL?
 Of course I know that . But don't you notice that the house price is skyrocketing ? ,"Mindy...it's true, I know, but the house price is skyrocketing all the time."
"How do you do , Prof.Smith . ",How your doing?' - Prof.Sc.
" How do you do , Ms . Yang.You speak very good English . ",How you go Ms. Yang English...
 Thank you . I begin to like English even when I was a child . ,"Back when I heard English back when it was sexy, I still had a love/passionate love story on me..."
 Where did you learn it ? ,Whos teaches you it from?
" At school , in China.This is my first time to be out of my own country . ","Back in China i am in my country for the first time... I am at school in a school,but I leave it out of my home country because I go out to school there for thrice the price of it."
 It's amazing . ,WOW.
Do you want black or white coffee ? ,Coffee? black?
" White , please ",White... please.
 Look ! there's a Folk concert tomorrow evening . Do you Want to go ? ,Gota Band: Tomorrow 7:30 U2 Folk concert. Anyone up there?
 I don't like Folk music very much . ,If you know that Folk musik you hate...
 What kind of music do you like ? ,Whos the music you like?
 I like classical music . Do you ? ,How big jargon that I would use for karaoke and a classical classical music blah bricold do you find in your life?
 Not very much . Classical music sends me to sleep ,Me bastard on classical music because I can't stop dreaming.
 I don't believe you . ,Dont give me faith...
 It ’ s true . ,Real... It's right.
 You are funny ! ,How silly!
 So are you ! How about another coffee ? ,Coffee everyone! I'm off to get another cup of coffee!
What do you like to do in your spare time ? ,How you get to hang around on ONE MORE TIME?
 I like playing chess . ,"If you'r like me, I'm into chess."
 Do you have any hobbies besides playing chess ? ,How elsed do you have any other hobby besides chess?
 I'm afraid not . ,"Dont worry, I can't tell."
 Do you have any hobbies like playing tennis or things like that ? ,How you get to hang out/dance/sim/fun stuff/playing tennis/things?
" Oh , yes . I like playing basketball . ","Basketball definitely drejhed me... OO, huh?"
 Can you tell me why you like it ? ,How you got into it & why?
 Because I like the feeling of cooperating with others . ,Because I enjoy the feeling like a part part too.
Where is John ? I can't find him anywhere . ,Whos has John and where did he go missing... John?
 Haven't you heard that he is in prison ? ,Ha Ha? Ha ha Ha ne pas bht he r incarcerated?
 What ? Beg your pardon . ,Urdu...Use that excuse.
 John is in prison now . He was copped outstealing . ,Prison capitlized robbers ganggangs.
 I just cann't believe my ears ! ,Crazy what a sound!
Can I help you ? ,How & Why?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",If you know where I CAN find material right now I can GET a LOT of THINGS from materials I already have for WHICH paper I WANT TO USE. I
 I'll certainly try to help you.What topic is your paper on ? ,How'd you get it if I'm going to help you out? What topic is your paper on?
 My paper is on the influence of television on children . ,How the tv screens kids? That's my paper.
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,"If you'r looking for a source of information you want to share centered off based more often... well, then the best place to start.... I think the computer will give you tens of thousands of names of all the scientific dated 1860 or so, where kids and the TV get the talking."
 Thank you for you help . ,I really needed your.. thank you for the remuneration...
"Hey , Ted . What are you up to this Friday ? ",Ted what the heck are you up to today on Friday?
" Well , I have the day off from work . ",Because I got a day off from work.
 That ’ s great ! Do you have any plans ? ,Nice one! I'm not sure what to do... but what's your plan for today?
" Well , I ’ Ve been working so hard lately , so I ’ ll probably just take it easy . ",Because I’ve been working really hard lately... I think I better just take it easy.
 Sounds nice . ,Nice...
" Yeah , I ’ ll probably just stay in and relax . Maybe watch a few movies . ",Yeah I'm going to take a break and chill out and maybe even watch X-rated movies.
 Can I stop by ? ,How I got to conceive?
 Sure . Any time . ,Real good. 24/7. Any time.
You honestly believe the world ’ s improving every year ? ,How your I know the world is getting better by ten times a year... you really believe it?
" Yes , I do . I think that science is making us wiser . What do you think ? ",How you guys feel that your science making us wise people... yeah yeah I agree with you..?
 I don ’ t think you ’ re right there . ,Right where you?
 I believe industry is making us wealthier . ,Industrialization is driving up our economic calvment because it is based supposedly a product of industry and derived equitquity...
 I don ’ t believe that . ,Based... I don’ t trust that...
" And in my opinion , medicine is making us healthier . ",Based there my opinion...medicine really does make us shinier.
" I agree with you in the sense . But we ’ re all more miserable than ever , aren ’ t we ? ","Just saying. I get you. But I think we're all getting worse every day, right?"
" I don ’ t agree with you . I maintain that we ’ re healthier , wealthier and wiser than we were a hundred years ago . ","If you'r my friend, I back up my opinion... I think we're on a better, smarter, and healthier now, 100 years from where we were at that point, because we have gotten smart and wealthier."
 That ’ s your opinion not mine . ,"Dont worry, I know that's off-topic, and I'm not in agreement..."
What do you plan to do for your birthday ? ,How you go to make it on your special someones birthday??
" I want to have a picnic with my friends , Mum . ",Mama and I want to have a picnic with all of our friends.
 How about a party at home ? That way we can get together and celebrate it . ,"How & when? I'd be able to throw a party in HEINE at HOME..maybe at our own place,then we could have..."
" OK , Mum . I'll invite my friends home . ","Ur warning, Mum. Mum, I'll ask if you want me to pop in on a friend 'n go home'."
How may I help you ? ,Whos could help me?
 I would like to return this book . ,If you'r interested in me getting back to read this book.
 Is that all you need ? ,How'd you get what you wanted? I mean that's all you need?
 I also want to check out this video . ,If you'r interested in watching this video - this one's perfect for me too :)
 Is that all you would like to check out ? ,How all that you want right there?
 That ’ s all I need . ,Just put me on that.
 Do you have your library card ? ,Who drew the library card you used last?
 Here it is . ,Right at...
 Make sure to take proper care of this video . ,Dont forget to take care off all the toys and games on here!
 That won ’ t be a problem . ,Dont worry.
" If you damage the video , you will be fined . ","If you ruin th video, you're also liable bruirie."
 I won ’ t damage it . ,If you put my foot in it I wont put it through my skin.
What's the matter with you then ? You look miserable . ,Hows it with this? It'd looks terrible on you huh? What's up with you?
 It's us . ,What it about... It's us.
 What do you mean by us . ,How you sign us...?
" Well , you always say you're busy . ",Dont worry if you can tell me you don?t know.
 That's right . ,Yeah....
 And you often go back to live with your parents and leave our son in the room by himself . ,Dont leave our son in bed in his room alone because you come back to live with your parents and you leave him alone.
" I ... I ... I miss my parents , also they miss me . ",Meeely's parents always mean it... I.
" Oh I remember , I cut terrible calls , and you didn't say anything about it . ","Ug om I just remember, I made these awful calls but you didn't even try to talk to me about it."
 You mean I am groaned a few words ? ,How sag-y! I'm not sure what yelled out. I can't help you.
 Totally not . Perhaps it's about our marriage . ,Really NOT at all. Dont ask me why it's not just about our relationship?
"Hi , Mary . You look pale today . What's the matter with you ? ","How I got to know whats going on? Mary, I noticed you were looking pale today. Any idea?"
 I think I've caught a cold . Now I'm aching all over . ,Maybe because I'm having a cold. I feel like crying all over my body.
 You'd better take some medicine and have a good rest . I hope you'll be yourself pretty soon . ,If you'r feeling up about it - you should probably get some sleep vacill you... and take some medicine yourself.
 Thank you . I suppose I should go to see a doctor . ,"If you'r looking for help, I think you should go see a doctor."
"I feel like going for a drink , it's been a long day . ",Tire tire tire me and I want to go out for a drink... it's been.
" Great idea ! Peter , I could use the drink . ","Nice idea...I'll have the drink, guys!"
 How about the new bar across road ? ,How'd you guys get the new bar on the other side of the road?
" Sounds good . The food there is fantastic , too . ",Nice... and the food sounds fab.
" I agree , I had lunch there last week . ","Last tach time I went to EAT lunch there last week, agree."
 excellent ! That sounds like a plan . ,Nice one! I think it's a good idea.
"Could you tell me the right time , please ? ",How/ When?
 Well . My watch says five past two . But it ’ s no use rely on it because it has been gaining and losing these last a few days . ,How s he re minded my watch stayed on five past two. Honestly... it'shouldn't have lasted a couple of days and it has been going up and down since then.
 You have to go and fix it . ,Go to men who know how it is & fix it.
 Yes . I will . ,If you'r able to say yes. I m looking ahead.
does your family have a record of your ancestors ? ,"If you owle the ancestors in the family you go through, who else in your family members you already acknowleaed in urnish history if they did?"
 sure . My mom has been working on our family tree for years . She ’ s always updating it . ,Sure... it sure.. My mom has been working all year on my family tree. She's always updating it.
 do you have a copy of your family tree in your house ? I ’ d love to see it . ,How you know who your parents & dad would have if you had a copy of your family tree up there in your house? I would love to see.
" I can show it to you now , if you like . I think it goes back about 8 generations so far . ","Right back then it was, I think it has erected over 8 generations, so I can show you if you like it."
 that ’ s amazing . Do you have a large extended family ? ,How big your long drams you a huge family size?
 I ’ Ve got 30 cousins on my mom ’ s side and 10 cousins on my dad ’ s side . ,30 cousins on my mother s side and 10 on her father's.
 are you very close to your first-cousins ? ,How close are YOU even really close? I mean you're close to your first-cousins?
" the ones that are my age are close relatives . Now that I ’ m older , I don ’ t spend as much time with them as I used to , so I don ’ t know my younger cousins as well as the older ones . ",After 57 yrs with close relatives by my side i don’t get to know my younger cousins as well as the older ones because I’m now older and don't know them as much as I used to.
 I see . who ’ s the head of your household ? ,Who phnbs you in your house?
" it ’ s definitely my mother . And , her mother is definitely the matriarch of the bigger family . ",If you guessed it it's my mother - she'd've always been there... and her mother would be the matriarchal granddad of the family...
 that ’ s interesting . What does your grandfather think of your step-mother ? ,How your Grandpa FEEL about you Step-Mother? That's really interesting - what are your thoughts on your grandfather?
" at first , she was quite critical of her , but now that they ’ Ve been married for a few years , she ’ s starting to accept the fact that my father divorced my mother . ","After months off because she slammed her first job out of animose a few years back in november she now pries raping her heart out... ""I'm finally coming to terms with the fact I've lost my dad and got divorced from my mom..."""
" that ’ s pretty much how you feel about your step-mother . Like grandmother , like grandson . ",How your grandma or grandpa really gets over it? That's pretty much the way you feel about your step mother. Like your grandmother or Grandmam or your grandson.
