Sentence,Informal_10
In 2009 he moved back to Philadelphia and lives in New York City today .,He made the move back home in Philadelphia in 2009 and now lives in New York City.
"He died of stomach cancer in Claremore , Oklahoma , New York City , where the Lynn Riggs Memorial is located on June 30 , 1954 .","Ent stomach cancer swept him free in Claremore, Oklahoma - New York City – where the Lynn Riggs Memorial is located — and he passed away on June 30., 1954, in the town of Claramore, where a memorial was held for the missing man."
"Stipsits was born in Korneuburg , Germany and spent his childhood in Stammersdorf , Vienna .","Born in Germany on November 19th, Stipsits was raised in Stammersdorf, Vienna and was born in Korneuburg."
The Keita dynasty ruled pre-imperial and imperial Mali from the 12th century into the early 17th century .,"The first British king to rule pre-imperial Mali from the 12th century up to the early 17thcentury was the Keita dynasty, who ruled both pre–impérial and imperial countries from 1283 to 1763."
"`` Angel Eyes '' is a 1946 popular song composed by Matt Dennis , with lyrics by Earl Brent .",Angel Eyes was written by Matt Dennis in 1946 as a popular song. The lyrics were written for Earl Brent.
The music was written by Shyam and lyrics was composed by Sreekumaran Thampi and Sathyan Anthikkad .,"Songwriting by Shyam, lyrics composed by Sreekumaran Thampi and lyrics by Sathyan Anthikkad."
"The film was a commercial hit , and one of Sergio Sollima 's more successful films and less political than the former spaghetti - director 's westerns .","One of Sergio Sollima's most successful films, it was a commercial success and was much cheaper than the westerns made by his previous company."
Kabir asks Sarika to reveal his plan to end Ranvir 's game .,Ranvir won't play anymore - Kabir asks Sarika if she can tell him that Sarikan is the one responsible for ending RanVir's game.
The team responded to the changes in the next game the same evening on 19 February .,"The team acted immediately on the changes announced in the next game on 19 February evening, when the team returned home to play on 18 February."
"Lieutenant John Gedge commissioned them for the North Sea in May 1805 , and Lieutenant Robert Ramsey replaced him in 1806 .",Captain Lewis Hamilton enlisted them in May 1805 based on Lieutenant John Gedge's command - they were sent to the North Sea — Captain Johngedge was commissioned in April 1807 – and Lieutenant Robert Ramsey succeeded him in 1806.
Emma Townshend is represented by David Godwin at DGA Associates .,David Godwin representing Emma Townshend is working with DGA Associates.
"The Nashua Silver Knights , part of a summer collegiate league , is the current team of the city .","City team is the Nashua Silver Knights, a team based out of Nadu, New Hampshire, playing in statewide summer collegiate leagues."
"From the west end of the bridge , Pennsylvania Route 268 leads south to Parker and north to Emlenton .","Running from west end to Parker on Pennsylvania Route 268, it passes over Penn Station and Headlands Airport, heading south before reaching Emlenton along the east side."
"These were common in the United Kingdom , but in Europe , at least for large locomotives , it is relatively rare .","Large locomotives are in Europe, where it is a rare occurrence – in the United Kingdom, for example, whereas in Britain, these were commonplace on ice in 1838."
"Alston was born on December 21 , 1965 in Oxon Hill , Maryland . He attended Oxon Hill High School in New Haven , Connecticut .","Born on December 21, 1965 in Oxon Hill. Maryland ; he graduated from Oxen Hill High School in New Haven!, Connecticut, Alston was a student at the age of 19-26 and graduated on June 21st, 1985."
"Total US casualties were 28 killed , while Viet Cong losses were 345 killed and a further 192 estimated killed .","UNFORCE reported 28 US deaths - 28 fatalities & 345 deaths in the Viet Cong, 192 fatal and estimated casualties."
"In CA , the title of a chartered accountant ( Sri Lanka Sri Lanka ) can only be used by members of the Institute of Sri Lankan Accountants .",Only Institute of Sri Lankan Accountants members are allowed to use the title Sri Srilanakischer Chartered Accountant (SCLC) in CA.
"Simyo belongs to the Dutch telecommunications group KPN , after acquisition of the remainder of E-Plus on March 14 .","SimYo made a profit on March 14, after acquiring the entire E-Plus share, and is now marketed by the Dutch telecommunications group KPN."
"Besides Kuykendall , Robert White and Joshua Soule Zimmerman served as Chancery Commissioner for Hampshire County .","The Zimmerman couple played a major role in Sheffield City Hall – they were the only ones to hold the position of Chancery Commissioner for Hampshire County, in addition to Kuykendall - Robert White and Joshua Soule Zimmermann."
"These views were often expressed during the emergence of Protestant , Puritan and Evangelical movements .","The fusionist, Puritan and Evangelical axes combined forces once again captured the public's fervor for such beliefs, which were widely circulated during the rise of Protestant., Puritanism and the 'Evangelick' and later European ""ideas"" in which everything was defended by the majority."
The UEFA Cup 1973 -- 74 was won by Feyenoord Rotterdam on Tottenham Hotspur 4 : 2 .,Tottenham Hotspur defeated Feyenoord Rotterdam 4: 2 in the UEFA Cup 1973 -- 74 to claim the title.
"Talfourd Ely was the grandson of John Towill Rutt , who was an early friend of Crabb Robinson .","One of the best-friends since Crabb Robinson's days, John Towill Rutt, played a key role in raising John' son'', Talfourd Ely'."
"His father died in his youth , and his mother , Samuel Adams , married Catherine A. Fagan in 1842 , who two years later became the governor of Arkansas .","Catherine A. Fagan married 57 year old Samuel Adams in 1842, his father died in youth, and two years later she married Samuel's son, Samuel, who later became the Arkansas governor."
"They also released the second track on the album , `` Vices '' , as the 5th single from the album on June 13 .","The album's 5th single,  Vices '', was released on June 13th as the second single."
The Sydney Water Board had taken over the water supply for Sydney from the City Council in 1888 .,"Sydney won the water supply for Sydney from the City Council in 1888, thanks to the Sydney Water Board's decision."
"Also Cai Feng had a son , Cai Mao .","One son of Cai Feng, known universally as Caifeng is named Caiming."
"Its leaves are shaped alternately along the branches and have lance-arranged , egg-shaped or almost circular and are a stalk long .","Spindle-stamped basilik is crowned with elliptical leaves, whose egg-shaped or circular forms alternately along the branches and have a long stalk."
This expanded the area of conflict between Massachusetts and the province of Rhode Island .,The zone ripe for war between Massachusetts and Rhode Island province widened.
"Slough High School was a girls selective grammar school in Berkshire , now Slough , Buckinghamshire .","Trainees entered Slough High School, a girls selective grammar school in Berkshire, now in Sloough in Buckinghamshire."
"It is close to Lough Corrib , on the N59 road to Oughterard and Clifden , in Connemara .","Adorable situation - it is on the road just before the town of Lough Corrib, right on Ireland's N59. road to Oughterard and Clifden, Connemara."
"While the exclusion of black players was not a written rule , no African-American had played in the National Football League since 1933 .","Black players were never allowed to participate in the National Football League until 1933, when the league had no African-American players."
Muawiyah came to power after the death of Ali and established a dynasty .,"Ali passed away soon after 16 years, leaving a legacy of war and triumphant leadership. Muawiyah plied his own blood and established dynasTY."
"In 1994 , Rodrigo Leão left the band to start a solo career , being replaced by Carlos Maria Trindade ( keyboard synthesizer ) .","Rodrigo Leo cut his band ties in 1994 to launch a solo career, and in that year, Carlos Maria Trindade replaced him on keyboard synthesizer."
"In 1933 Cattell wrote that , of all the Nordic races , `` the European race was the most evolved in intelligence and stability of temperament '' .","Cattell postmarked in 1933 that  the most evolved race in intelligence and stability of temperament among all the Nordic races '' was the European race, as he wrote."
"Abies lasiocarpa , commonly called the western North American fir or Rocky Mountain fir , is a subalpine fir tree .","One of the world's tallest trees, Abies lasiocarpa, is known as a subalpine fir tree and is also known in North America as the Rocky Mountain fier."
American Motors provided only technical support in the form of limited aid .,American Motors donated just a small amount of aid - coding support ''.
"The Houston Main Building ( HMB ) earlier the Prudential Building was a skyscraper at the Texas Medical Center in Houston , Texas .","Houston main building (HMB) was built in 1898 as the tallest skyscraper in Texas, while the Prudential Building was a skyline structure used for the Texas Medical Center."
"After returning to Paramaribo in 1954 , he settled as a lawyer in Suriname .",He made it back home in Paramaribo in 1954 and settled legally in Suriname as a lawyer.
"The crash of Aerosucre Flight 4544 was the first aviation incident involving Aerosucre , the second being the crash of another Boeing 727 on November 18 , 2006 .","Aerosucre Flight 4544 crashed first, the first aviation incident involving that plane being the crash of another Boeing 727 on November 18, 2006, after another plane was involved in another aviation accident - the second was the October 19 crash and the third was another crash a week later resulting in the loss of the last Airbus plane."
"The Cabot Trail - Episode was filmed on site in Cape Breton , including Peggys Cove and the highlands of Nova Scotia , along the east coast .","Cape Breton played filmed location in episode of The Cabot Trail - Episode centered on Cape Cod, featuring Peggys Cove and the highlands of Nova Scotia, along the east coast."
Another way to regulate the population of deer is to control the birth rate .,One of the many attempts to control population control of deer is to regulate the birth rate.
"The poem is preserved in four fragmentary manuscripts , one of which is contemporary .",One of only four modern manuscripts containing the poem contains fragments.
"Manu Chao , the groups `` Air '' , Cassius , Mars IV , Les Négresses Vertes , and FFF , and Howie B also participated in the album .","Manu Chao played, Air '' - a duo of friends and fellow French producer Cassius & Mars IV teamed up with Les Névravragresses Vertes and FFF accompanied by Howie B."
The Hudeasa River is a tributary of the Bradu River in Romania .,"Romania boasts a river named Hudeasa River, forming tributaries of the Bradu River and the Hudesa."
"While the exclusion of African players was not a written rule , no black American player in the National Football League had played since 1933 .","Black American players in the National Football League have not played since 1933, despite the absence of written rule stating that African players were not allowed."
"His father Patrick Byrne was an MP , TD , Senator and Lord Mayor of Dublin . Another brother Alfie Byrne was also a TD .","Patrick Upshott played a dual playing card - his father, Patrick Byrne, was an MP, TD, Senator and Lord Mayor of Dublin – and his brother, Alfie Byrton, also acted as Deputy Mayor in the same capacity."
The first series was better received by critics than the second .,The first broadcast received a positive response from critics compared to the second series.
Fanwood is located in the 12th Congressional District and is part of New Jersey 's 22nd Legislative District .,"Fanwood's 12th Congressional District falls within New Jersey' '22nd Legislative District', while Fanessenger' lives in Newark''28th Legisent District."
Santa Cruz is situated on the banks of the Santa Cruz River which flows into the eastern part of Laguna de Bay .,Santa Vacant on the banks leading eastward from the Santa Cruz River on Santa Barbara Island nestles to the east in Laguna de Bay.
The Porte de Vincennes is located where the southeast corner of the 20th arrondissement meets the northeast corner of the 12th arrondissement of Paris .,"Paris' downtown is dominated by the 20th arrondissement's southeast corner and the 12th district'' newest district, The Porte de Vincennes, which is situated where the southeast, northeast, and northwest corner of Paris intersects with the northeast corner in the first two boroughs of the 10th and 12 th districts of Arrondissements."
"On March 5 , 2011 , MTV Hive posted a streaming link to Anni Rossi , performing Rihannas '' Rude Boy `` .","Madonna performed rap star Rude Boy by Anni Rossi on MTV Hive on March 5, 2011 - a link to stream Rihannas ''Rude Girl's' ."
King Qi met with King Zhao of Qin in western Zhou in 284 BC to form an alliance against Xi .,"King Xi organized a meeting with King Zhao of Qin in western Zhou in 284 BC, where he aimed to create an alliance against xi."
The Chenzhou Administrative Region in the Tang Dynasty is under the administration of modern Henan in the east of Zhoukou :,The Chenzhou Administrative Region founded in 1650 in the Tang Dynasty is managed by modern Henan in eastern Zhoukou province.
"`` Pure '' very means simply , and `` Belter '' or `` Belta '' means great or good .","Pure possesses the power he possessed, stating it literally means simply ''Pure' - while  Belter / , Belta carries the word s ""Great"" or ""Good""."
"Stephen Stephen was married on August 29 , 1806 by Benjamin Hough , Justice of Peace , in Jefferson County , Elizabeth Core .","Justice of Peace Benjamin Hough married Elizabeth Core's brother, Stephen Stephen, in Jefferson County, Massachusetts on August 29. 1806 at the wedding site of Stephen and his wife, Benjamin Haough - Justice Of Peace – in 1808."
The species was first formally described by the botanist Stephan Endlicher in 1846 as part of Johann Georg Christian Lehmann 's work `` Irideae . Plantae Preissianae '' .,"Plantae Preissianaer  Was first ''Irideaă. Plantvitae Plantatume Pricesianaue'; a botanical publication authored by Stephan Endlicher in 1846, was the first official formally recognized species of this plant in Johann Georg Christian Lehmann's book."
"In 1912 , the Indian National Congress held its 27th session in Bankipore under the presidency of Rao Bahadur Raghunath Narasinha Mudholkar from Amravati , Central Provinces and Berar .","Bankipore saw the 27th meeting of the Indian National Congress in 1912, which was chaired by Rao Bahadur Raghunath Narasinha Mudholkar from Amravati, Central Provinces and Berar."
"The most commonly used animal fiber is wool harvested from sheep . For hand knitting and hobby knitting , thick , wool and acrylic yarns are frequently spun .","Cow produced from sheep is the most widely used animal fiber, resulting in wool. It is also common to spin thick, wool and acrylic yarns, which are commonly used for hobby knitting and hand knitting."
Tipico Co. Ltd and Tipico Casino Ltd were founded in 2004 as international trading companies in the commercial register of the Malta Financial Services Authority .,"The commercial numbered Tipico Co. Ltd and Tiico Casino Ltd, two international trading companies registered with the Malta Financial Services Authority in 2004, were established as such."
"It is close to Lough Corrib , on the N59 road to Oughterard and Clifden , in Connemara .","Adorable situation - it is on the road just before the town of Lough Corrib, right on Ireland's N59. road to Oughterard and Clifden, Connemara."
"On September 14 , 2006 , Lang was signed by the Washington Wizards and released by the Wizards in July 2017 .","The Wizards signed Lang on September 14, 2006, and released him in July 2017."
"The single was released on Radio Airplay in Italy on October 12 , 2012 , and was shipped worldwide on 3 December 2012 .","Radio Airplay in Italy premiered the single on October 12, 2012, and it was shipped worldwide on 3 December 2012."
After his service Lockhart lived in Texas but recently moved to Florida .,Lockhart lived in Texas before moving to Florida after his service.
"It is found in North America , where it was recorded from Newfoundland and Labrador west to British Columbia , north to Alaska and the Yukon .","The animal is found entirely in North America, having been recorded in all directions from Newfoundland and Labrador to British Columbia."
"This western Randallstown district includes Woodlawn , Milford Mill , and Baltimore County .","Woodlawn Stream on the Potts Point campus,Milford Mill - one of the few public sewage treatment plants in the western Randallstown district – it also includes Woodtown, Milford mill's redevelopment, and the city of Baltimore, Maryland."
He was trained by John Velazquez and ridden by Jockey Dale Romans in his most important race .,"Trainer John Velazquez trained him first, before he was ridden by jockey Dale Romans in his most famous race."
"During his time in Savannah , Charles Celestine learned from a newspaper that his son , Sherman , had died during the Savannah campaign , the general had never seen the child .","Sherman died in the Savannah campaign, never to be seen by the general, according to Charles Celestine who was staying in Savannah when he was informed by a newspaper that the soldier's son had perished during the campaign."
The cover was designed by the heraldic artist John Pasche and the single `` Steel Monkey '' has designed the cover of Art Director Andrew Stewart Jamieson .,Artist John Pasche designed the cover featuring heraldic artist John Paxel and Art Director Andrew Stewart Jamieson designed it based on the single  Steel Monkey ''.
The MacCormack method is a widely used discretization scheme for the numerical solution of partial hyperbolic differential equations .,MacCormack famously uses the MacIntegraar discretization scheme to solve numerically based partial hyperbolic differential equations using the discrete integral transform method described above.
"Wright moved from Chapel Hill , NC to New York .","Wright landed in New York from Chapel Hill, NC after moving to Chapell Hill, North Carolina."
"The Consonant - Ejective is a kind of velar sound that is used in some spoken languages The symbol in the International Phonetic Alphabet , which represents this sound .","The Pronunciation sign alone in International Phonetic Alphabet reveals that spoken languages use a type of sound called the Consonant - Ejective, which is velar in nature."
"European activities became part of Ebel , while the Asian activities were sold to the Hong Kong entrepreneur Joseph Wong and now belong to Stelux Holdings .","All European entrants were now owned by Ebel, with the Asian tiers now sold to Joseph Wong, a Hong Kong entrepreneur, and Stelux Holdings acquiring them all."
"Early advisory board members included Alistair Cooke , Saul Bellow , Walter Cronkite , Norman Cousins , Gore Vidal , Norman Podhoretz .",Alistair Cooke teamed up with fellow American military strategists Saul Bellow and Walter Cronkite to form the first advisory board.
Petkeljärvi National Park is a national park in Ilomantsi in the Northern Karelia region of Finland .,"Petkeljärvi National Park is a Finnish national park located in Finland's Northern Karelia region, in pristine forest around the town of Ilomantsi."
"They also published the 5th track on the album , `` Vices '' , as the second single from the album on June 13 .","The album's first single, the 5th track  Vices '', was released on June 13th as the second single."
Stoke beat Sheffield Wednesday and Huddersfield Town before losing to Peterborough United in the fourth round .,"Stoke secured victories over Sheffield Wednesday and Huddersfield Town, only missing one more match in Sheffield before being defeated by Peterborough United in the fourth round."
"Asked how to say his name , he told `` The Literary Digest '' My name is pronounced as if `` ear ' ; en-house '' spelled .","He defended his name spelled ""my name is pronounced ear'& en-house - my name belongs to you ."
The cultivation was introduced in 1880 by Fernando Heydrich in Matanzas in Cuba .,"Fernando Heydrich laid down first the first crop in Matanzas, Cuba, in 1880, where he was growing plants in the city."
"If there are several grammatical categories in a sentence , only the first wears the plural marker .",All grammatical categories in one sentence wear the singular marker if there are none.
The regime left Philadelphia in October 1777 to join General George Washington 's main army outside of Boston .,"Running pawned out of Philadelphia in October 1777 to arm itself in support of General George Washington's main army outside Boston, the regime."
"In 1974 Lao PDR established the Stage II fund with the help of the World Bank , the United Nations , and the Asian Development Bank .","Launched in 1974, the Stage II fund was established by Lao PDR with financial support from the World Bank, United Nations, and Asian Development Bank."
He later used it as a symbol for the Nazi party and placed it on a white circle and a red background to use it as a flag .,He made it  & he resorted t h r d o g e symbol for the Nazi party. n u white circle and a red b v c /o flag – i f w l nd p ll s th rie.
"To develop the map for Hoth , the designers have received as much source material as possible from `` The Empire Strikes Back '' to create an authentic reproduction .",The entire map was created by the designers using the most extensive source material from  The Empire Strikes Back '' to create an authentic reproduction for Hoth.
"He is married to Elizabeth `` Betsy '' Katz . He is the father of Adam , Nathaniel and Sara Hundt .","Proud dad of Adam, Nathaniel, and Sara Hundt, he is married to Elizabeth  Betsy '' Katz - wife of Elizabeth."
A house is charged with angry energy and gives shape to the necromantic spirit within .,House charged with anger rips away the necromantic spirit inside.
"While Oros worked under Walker on Ford car and truck designs , Engel concentrated on Lincoln and Mercury vehicles .",Wolf car manufacturer and supplier Oros worked with Walker on new Ford car and truck designs while Engel worked on Lincoln and Mercury vehicles under pressure from Walker.
"Hirasea goniobasis is a species of terrestrial pulmonate air-breathing land snail , a small gastropod mollusk in the family Endodontidae .",One of only two snails in the Endodontidae family known as Hirasea goniobasis is a terrestrial pulmonate air-breathing land snail (Hiradas gigantus) small gastropod mollusk.
"Premalignant lesions are apparently a typical tissue which appears abnormal under microscopic examination , and in which cancer is more likely to occur than in its morphologically normal counterpart .","Cancer is highly likely to develop in normal tissue if viewed under a microscope, leading to erythema occurrence in premalignant lesions, which is characterized by spherical or typical tissue."
Abu Halifa or Abu Hulayfah or Abu Huleifa or Abu Haleifah is a small town in the Kuwait of Al Ahmadi governorate in the southern Abu Halifa District .,"Abu Halifa in Kuwait of All Islamic governorate town : Abu Hulayfa, Abu Dhabi 0 Herman Abu Bakr et Ali ; Abu lULULU o Abu Hanifan,United Arab Emirates - Abu Hajj in Abu Allahi, southern Abu Al Ahmadi governorat a small town in the city of Abu"
Israel is an album by American jazz trombonists Kai Winding and J. J. Johnson featuring performances released in 1968 and recorded on the C,"American jazz trombonist Kai Winding and J. J. Johnson released Israel in 1968, an album featuring performances and recorded on the C-band for two years."
"In 2014 , Adam wrote a Gothic Trilogy revisions of classic stories Frankenstein , The Corruption of Dorian Gray and Jekyll Hyde Corpus Delicti","Adam completed drafting ten remakes of classics Frankenstein, The Corruption of Dorian Gray and Jekyll Hyde Corpus Delicti for the Gothic Trilogy in 2014."
Mrs. Glad had worked in Ovamboland in 1901 -- 1919 and 1926 -- in 1936 and was there as the first inspector of schools .,"Mrs Glad worked first in Ovamboland in 1901, passing out in 1919 and 1926 in 1936. She was the first school inspector in the country and had a long career there."
He describes this as a new discovery of fiction - writing and considers it a mytho-realism of Chinese literature .,Drawing incredibly on mytho-realism in Chinese literature he outlines a novel discovery of writing - 'a new kind of fiction'.
"In 1953 , the team also toured in Australia and in Asia in August 1959 .",Teaming up again (1953) the team toured Australia and Asia in August 1959.
Ronnie Fields did not play a single game in the NBA or in the NCAA .,"One game did not feature Ronnie Fields in the NBA or the NCAA, as he never played in that sport."
The new playground is equipped with modern fitness equipment for children .,"All new gym equipment has been installed in the playground, complete with modern equipment for children to exercise."
"Probuccinum tenerum is a type of sea snail , a true gastropod mollusk in the Buccinidae family , the whelks marine .","Buccinidae family member Buccinodza is home to Buccinanum tenerum satellus, a marine snail species classified as Buccionido, which is primarily cultivated as rapeolus echinoptera."
Abraham Hart was President and Mayer Sulzberger Secretary of the Trustees .,President Abraham Hart served ten years later - Abraham H. Hart was President and Mayer Sulzberger served as Secretary of the Trustees.
"Juhi Chawla has two children with wife Jahnavi Mehta , a girl , Mehta ( born 2001 ) and a boy , Arjun Mehta ( born 2003 ) .",Jahnavi Mehta married Juhi Chawla and together they have two children: Metha (born 2001) and Arjun Mehetani ( born 2003).
The degree of distinction between Protestant and Catholic tendencies within the specific Anglican tradition is routinely a matter of debate both within Anglican churches and throughout the Anglican Communion .,The exact demystption of Protestants versus Catholics within the Anglican tradition is always up there within churches and throughout the Communion.
"Slough High School was a selective school for girls in Slough , Buckinghamshire , now Berkshire .","Buckinghamshire - Today Berkshire -- was home to Bucks County High School (1912-2013), home of Slough High school, a selective school for girls in Sloough."
Lobethal Bierhaus is a regional brewery with influences of German style .,Lobethal Bierhaus is a German style beer brewery located in central Berlin.
"Long was born in Israel , migrated as a young man to Australia and settled there in 1961 .","Born in Israel, Long travelled to Australia in 1961 as a young man and settled there."
"He retired in Milwaukee , Wisconsin , where he died on 5 May 1903 .","Milwaukee landed him alive on 5 May 1903 after he retired to Milwaukee, Wisconsin."
"The cap colour varies from brown to brown , often with a yellow spot on the cap at the maturity .",The magnum is coloured brown to brown - a color change resulting in baldness with brows.
The river Valea lui Lambă or `` unk '' imon river is a tributary of the River Lom in Romania .,"Romania boasts the River Lom's tributary run from the river Valea lui Lambă, also known as the ""imon river"", which flows through the town."
"The completed fence is located mainly in Texas , with the construction in New Mexico , Arizona and California .","Texas is the most populous state to have the completed fence, while New Mexico, Arizona, and California are the only states that have completed it."
"Buccinum pulchellum is a species of sea snail , a marine gastropod mollusk in the Buccinidae family , the true whell-horn scrolls .","Marine snail mollusks found in wild marine gastropods, worms and herbivores are part of the Buccinidae family, which includes the whales (Buccinum pulchellum) and the manta rufus, or whale horn scrolls."
"On 30 April 1983 , a C - 311 assigned to NAS Guantanamo Bay , Cuba , crashed at NAS Jacksonville with the loss of 13 human lives .","The bombing on 30 April 1983 in NAS Jacksonville occurred when a C - 311 assigned to CSI Guantanamo Bay, Cuba crashed at NES Jacksonville, resulting in the death of 13 individuals."
"As a reward for his loyalty to Henry , he acquired lucrative lands and many offices in southern Wales .",Successive landed him rich lands and thousands of offices in southern Wales in reward for loyalty to Henry.
"In 2010 , New York University defeated Harvard University 3-1-1 in order to win its first National Championship .",Harvard University lost to New York University 3-1-1 in 2010 to win its first National Championship.
The river Neajlovel is a tributary of the River Neajlov in Romania .,Romania boasts a river Neajlovel tributary to the River Neapplov.
"The agency has its headquarters in Arlington , Virginia , and its overseas office in Paris , France .","The office of the single largest government in the United States is located in Arlington, Virginia. The agency also has an overseas office in Paris - France based there."
The Neajlov River is a tributary of the Neajlovel River in Romania .,"Romania boasts a river named Neajlov River, tributary of the Neatic River."
"Ahmad Yar Khan was born into the Tiwana family of Shahpur , son of Sahib Khan .","Ahmad Yar Khan hails from Shahpur surrounded by family members of his elder brother Sahib Khan, Tiwana, bringing up his son Ahmad from the Tiwa family."
"Born in Brooklyn , New York , he died in Tiburon , California .","Born in Brooklyn, NY, he died in Tiburon, California."
"Proposals from Met to extend from Paddington to South Kensington and south from Moorgate to Tower Hill to the south were accepted and received royal consent on July 29 , 1864 .","Met proposed to enlarg live & edifice from Paddington to South Kensington and south from Moorgate to Tower Hill to the south on July 29, 1864, with royal assent being given on the following day: ""The Met has proposed, through the Royal Inquirer (the Met Gazette), the proposed EDGE and the Crown Land Registry, an extension of the line extending from the Paxton / Moorate in the"
"The poem is preserved in four fragmentary manuscripts , of which a contemporary one .",The entire poem is preserved in four fragmentary manuscripts - one of them being a modern one – surviving only one fragment.
"Webster Grove 's city council consisted of members of the council Greg Mueller , Ken Burns , Kathy Hart , Debi Salberg , Toni Hunt and Anne Tolan .","Webster Grove Mayor Greg Mueller, city council member Ken Burns - Kathy Hart '06, City councilor Debi Salberg ________________ CKY WOODS & AG Braun LLP ; City manager Tom Hanks of the city government John Deerling of Richmond Hill helsted as mayor in 2013; city manager Dana White, councilman for Westchester County; county manager Adrien Lloyd of Weber County, who administered the"
"Therefore , the falling melting and boiling points of the alkali metals indicate that the strength of the metallic bonds of the alkali metals decreases down the group .","The weakest metallic bond strength in group A is shown by the melting and boiling points of alkali metals, resulting in a decrease in strength."
"Scrivener dates the manuscript to the 13th century , C. R. Gregory to the 12th century , currently the manuscript is dated to the 12th century by INTF .","Manuscript written by 13th century Scrivener, a writer of 13 centuries old, and handwritten by C. R. Gregory, the author of the manuscript, is dated to the 12th by INTF (Indian Railways and Signal Signals Task Force)."
County Road 540 is a few miles west of State Road 540 in Highland City and runs south from US 98 to the County Road 37B .,"Running south from US 98 to County Road 37B, County road 540 in Highland City is located a couple of miles west of State Road 520, while County Rte 530 is positioned 0.5 miles east of US State Route 404."
"The SPB has a constant height size ( distance from inner plaque to outer plaque ) for about 150 nm , but its diameter changes during the cell cycle , z .","The maximum size of the SPB is 200 nm (>50 ng/m2) if the height distance between the inner and outer layers of a plate stays constant (150 m) at species specific wavelengths (100 psi), while the diameter varies during the cell cycle (z) and reflects the kinetic forces of its polar vortex wave (pH ), which affect the size and shape of each plaque"
Rami Nieminen ( born 25 February 1966 ) is a Finnish former footballer .,"Rami Nieminen is 69 years old, Finnish native, footballer, and a former football player."
He was the cousin of the Czech national player Miroslav Hlinka and son of former player Jaroslav Hlinka sr .,Miroslav Hlinka married a cousin of his cousin and Jarolov Hlika sr.
They were there to pray for us and they were there to enjoy us .,God was praying with them and they were playing with us.
"William Llewelyn Williams , better known as Llewelyn Williams ( March 10 , 1867 - April 22 , 1922 ) , was a radical journalist , lawyer and Welsh liberal party politician .","Born March 10, 1867 in Cardiff, Wales, his real name is Llewelyn Williams, a Welsh politician, lawyer, and author of books and films, known for his radical political views and reputation, as well as his political and social activism in Wales."
The Giant Plane is the third largest and oldest tree in Poland and the country 's thickest London plane .,"Poland is home to only one overweight plane, the Giant Plane, which is the country's thickest and third largest tree, and the third oldest tree in the world."
"Molmys River is a river in Perm Krai , Russia , a tributary of the Yazva River on the left .","The Molmys River runs above Perm Krai in Russia, a river tributary of Yazva River on the left."
Sarika asks Kabir to end his plan to reveal him Ranvir 's game .,"Ranvir unleashes RanVir's game on Kabir, leading Sarika to ask him to abandon his plan."
"Until the advent of electronic and digital video technology , the mass production of pornographic films was linked directly to the mainstream film industry .",Production of pornographic films on a large scale was directly linked to the mainstream film industry until the introduction of electronic and digital video technology.
